word,jyutping
彈射座艙,daan6 se6 zo6 cong1
平劇,ping4 kek6
沙灘鞋,saa1 taan1 haai4
地方國營,dei6 fong1 gwok3 jing4
細磨刀石,sai3 mo4 dou1 sek6
戰鬥條令,
洛寧縣,lok3 ning4 jyun6
七種武器,
咀招招,zeoi2 zeu1 zeu1
兇焰滔天,
綠背姬鶲,luk6 bui3 gei1 jung1
野合,je5 hap6
跩呀你,
淡過蔗尾,taam5 gwo3 ze3 mei5
燕雀,jin3 zoek3
瑪家,maa5 gaa1
金湯匙,
新羅王朝,san1 lo4 wong4 ciu4
逼著,
軟硬採,
滲碳,sam3 taan3
肚䉺,tou5 hong2
剛架,gong1 gaa2
揭東縣,kit3 dung1 jyun6
大餘,daai6 jyu4
我費事畀,
尚官之佳,
長興縣,coeng4 hing1 jyun6
側風,zak1 fung1
顧面,gu3 min2
永久磁鐵,wing5 gau2 ci4 tit3
錫婚,sek3 fan1
鼎足之勢,ding2 zuk1 zi1 sai3
臭臭䑁䑁,cau3 cau3 ok1 ok1
懸劍,
順興建材,
曉喻,hiu2 jyu6
坑邊,
引河,jan5 ho4
門墩,mun4 dan2
王八,wong4 baat3
姑表,gu1 biu2
銀洋,ngan4 joeng4
沉聲,
菱鎂礦,ling4 mei5 kwong3
蘸火,zaam3 fo2
白日流流,
你講㗎,
鳳南里,
好囉喎,
你咩料呀,
生產指標,
情報研究,
能工巧匠,nang4 gung1 haau2 zoeng6
打哈哈兒,daa2 haa1 haa1 ji4
重複咗,
睇過先知,
我都係用,
吻嘴魚,
切雙飛,cit3 soeng1 fei1
歌連臣山,
應邀前來,
國際足聯,gwok3 zai3 zuk1 lyun4
螢焰,jing4 jim6
傑士派,git6 si6 paai3
長沙風味,
藝術感染,
徽墨,fai1 mak6
擡捧,
髂骨,kaa3 gwat1
攊走,lik1 zau2
無聞無味,mou4 man4 mou4 mei6
褸返件衫,
瘦骨賴柴,sau3 gwat1 laai4 caai4
端點,dyun1 dim2
苞穀,baau1 guk1
㞘㞘,duk1 duk1
定影,ding6 jing2
天祝縣,tin1 zuk1 jyun6
崇義,sung4 ji6
姐妹裙,
遠東山雀,jyun5 dung1 saan1 zoek3
博山,bok3 saan1
巫毒教,mou4 duk6 gaau3
放著,
圓形麪包,jyun4 jing4 min6 baau1
鬼馬事,gwai2 maa5 si6
墳嶺,
我都話啦,
虛宮格,heoi1 gung1 gaak3
費爾巴哈,fai3 ji5 baa1 haa1
你想點做,
鷹狀星雲,jing1 zong6 sing1 wan4
承認書,
露陰癖,lou6 jam1 pik1
問下人,
隱意,jan2 ji3
恩俸,jan1 fung2
天氣現象,
擡嘢,
電子料,
班線,baan1 sin3
滑雪屐,waat6 syut3 kek6
窒窒下,
保惠師,bou2 wai6 si1
閻良區,jim4 loeng4 keoi1
禪義,sim4 ji6
滾埋滾埋,
泥刀,nai4 dou1
食枉米,sik6 wong2 mai5
猛進,maang5 zeon3
偏將,pin1 zoeng3
口齒清楚,hau2 ci2 cing1 co2
善存,sin6 cyun4
顧不上,gu3 bat1 soeng5
龍芽豆,lung4 ngaa4 dau2
胚囊泡,pui1 nong4 pou5
偉岸,wai5 ngon6
百家福,
離離光光,lei4 lei4 gwong1 gwong1
粒嗲,nap1 de1
用戶意見,
卡司,kaa1 si2
伯里克利,baak3 lei5 hak1 lei6
我又玩,
故訓,gu3 fan3
顧眄,gu3 min5
建華區,gin3 waa4 keoi1
清河魚,
上游工業,soeng6 jau4 gung1 jip6
黃縢酒,
鰟鮍,pong4 pei4
語蕊,
脫略,tyut3 loek6
酌辦,zoek3 baan6
下大工夫,
洗髮乳,sai2 faat3 jyu5
叔姪縮窒,suk1 zat6 suk1 zat6
石阡縣,sek6 cin1 jyun6
蘭閨,laan4 gwai1
馬蘇里拉,maa5 sou1 lei5 laai1
亂咁諗,
未測試,
白蓮塘,
祿養,luk6 joeng5
火星快車,fo2 sing1 faai3 ce1
一齋兩雜,jat1 zaai1 loeng5 zaap6
粗放,cou1 fong3
彭學高,
扤高腳,ngan3 gou1 goek3
幹渠,gon3 keoi4
充溢,cung1 jat6
奧斯維辛,ou3 si1 wai4 san1
庫里提巴,fu3 lei5 tai4 baa1
古途,
玩六九,waan2 luk6 gau2
凼你開心,
烏當區,wu1 dong1 keoi1
拖撈船,to1 lau4 syun4
蘇爾科夫,sou1 ji5 fo1 fu1
相知相惜,
懵查查,
宜州,ji4 zau1
么弟,laai1 dai2
海滄區,hoi2 cong1 keoi1
盤倒,pun4 dou2
生螆,saang1 zi1
灌區,gun3 keoi1
偉業閣,
巴拉巴斯,baa1 laai1 baa1 si1
三棱草,saam1 ling4 cou2
又嬲又醜,
喬妙嘢,
晨禱,san4 tou2
薄烤餅,bok6 haau1 beng2
消息個數,
莫三比克,mok6 saam1 bei2 hak1
伊於胡底,ji1 jyu1 wu4 dai2
沂源,ji4 jyun4
兜痞,
錶蒙子,biu1 mung4 zi2
疏勒國,so1 lak6 gwok3
煮我飯,
太多嘢做,
嵩明縣,sung1 ming4 jyun6
廣州區,
老大婆,lou5 daai6 po2
搏拉,bok3 laai1
帕利基爾,paak3 lei6 gei1 ji5
花溪茶藝,
捧哏,pung2 gan1
意難忘,
撥刺,but6 ci3
你都知架,
衾棉胎,
屘一,
當佢冇來,dong3 keoi5 mou5 loi4
美乃滋,mei5 naai5 zi1
精工技術,
理住先,
井陘礦,zeng2 jing4 kwong3
淩霄閣,
小水洞,
錦綸,gam2 gwaan1
鄉城縣,hoeng1 sing4 jyun6
外國血統,
癖性,pik1 sing3
新屋鄉,san1 uk1 hoeng1
鼎湖區,ding2 wu4 keoi1
收熱頭,sau1 jit6 tau2
綺繡,ji2 sau3
箍子,ku1 zi2
菌苗,kwan2 miu4
丁圖,ding1 tou4
弔癮,
張檯唔平,
彭陽,paang4 joeng4
驅動力,keoi1 dung6 lik6
升空奇遇,
海南人家,
哬哚,hoe4 doe1
前溝,
崩摧,bang1 ceoi1
阿拖品化,aa3 to1 ban2 faa3
泄痢,sit3 lei6
四陂坊,
割荷包,got3 ho4 baau1
祝英臺,zuk1 jing1 toi4
刨花,paau4 faa1
頂缸,ding2 gong1
籃耳,laam2 ji5
賓川,ban1 cyun1
尼龍搭扣,
拾零,sap6 ling4
通用軸承,
綜合布線,zung3 hap6 bou3 sin3
犯勁,faan6 ging6
攬轡澄清,laam5 bei3 cing4 cing1
食爲先,
聞出,man4 ceot1
蠶蛾,caam4 ngo4
詹小姐,
削籍,soek3 zik6
死軍佬,
吽竇,ngau6 dau6
綑膜,kwan2 mok2
津要,zeon1 jiu3
聯興海味,
勞動條件,lou4 dung6 tiu4 gin6
挎斗,kwaa3 dau2
三塊田,
翼子板,jik6 zi2 baan2
親睦,can1 muk6
年逾古稀,nin4 jyu4 gu2 hei1
飯館兒,faan6 gun2 ji4
頭屯河,tau4 tyun4 ho4
太康縣,taai3 hong1 jyun6
香河縣,hoeng1 ho4 jyun6
旺月,wong6 jyut2
老邊,lou5 bin1
墨劇,
黃痣藪鶥,wong4 zi3 sau2 mei4
沒深圳,
鬥駁,dau3 bok3
𦧲口水,
刪削,saan1 soek3
泌陽,bat6 joeng4
諾矩羅,nok6 geoi2 lo4
挽辭,waan5 ci4
龐雜,pong4 zaap6
潭子,taam4 zi2
咖啡館兒,gaa3 fe1 gun2 ji4
醃臢腥悶,
笞臀,ci1 tyun4
匡救,hong1 gau3
靜脈點滴,zing6 mak6 dim2 dik6
燒青,siu1 ceng1
胠篋,keoi1 haap6
阿奀,aa3 ngan1
拍攝製作,
你想點啊,
緩辦,wun6 baan6
較寮下,
炒更,caau2 gaang1
淺嘗者,cin2 soeng4 ze2
休閒時段,
矢口抵賴,
紅嘴巨鷗,hung4 zeoi2 geoi6 au1
攪盤電話,gaau2 pun2 din6 waa2
𥊙越位,
每臺機,
炮耳,paau3 ji5
冇天裝,mou5 tin1 zong1
湛江魚,
兩腳書櫥,
繞膝,jiu5 sat1
橫披,waang4 pei1
沈瑩,sam2 jing4
按揭代理,
組合技,
栗色,leot6 sik1
甩灰,
活力先鋒,
貴人出門,
石渠縣,sek6 keoi4 jyun6
課文啓動,fo3 man4 kai2 dung6
一一映射,jat1 jat1 jing2 se6
鳳臺縣,fung6 toi4 jyun6
填列,
橫躺豎臥,waang4 tong2 syu6 ngo6
篩身,sai1 san1
西涌,sai1 cung1
物理變化,mat6 lei5 bin3 faa3
侵早,cam1 zou2
拍拖報,paak3 to1 bou3
語氣啦,
叨擾,dou1 jiu2
錯號,
休惜,jau1 sik1
聚友,zeoi6 jau5
迎候,jing4 hau6
散錢,saan2 cin2
克服缺點,
男裝櫃,naam4 zong1 gwai6
鞝鞋,zoeng2 haai4
恨海難填,han6 hoi2 naan4 tin4
食品集團,
髮包,faat3 baau1
過佛山,
布草,bou3 cou2
瑪沁縣,maa5 sam3 jyun6
驗證過,
結喉,git3 hau4
磨料,mo4 liu2
黃泥潭,
佛慈淨寺,
立可白,laap6 ho2 baak6
無節目,
臆想,jik1 soeng2
充大臺,
緩兵,wun6 bing1
戰略防禦,
掏盡,
魂不附體,wan4 bat1 fu6 tai2
油棕,jau4 zung1
憨屄鳩鳩,
再過下,
碑座,bei1 zo6
薦起,zin3 hei2
幾勁呀,
希耳伯特,hei1 ji5 baak3 dak6
挽聯,waan5 lyun4
雙字,
田獵,tin4 lip6
蛇島,se4 dou2
頹朽,teoi4 nau2
分竈吃飯,fan1 zou3 hek3 faan6
侗劇,dung6 kek6
適存度,sik1 cyun4 dou6
穩如鐵塔,wan2 jyu4 tit3 taap3
駐代表處,
熊膽草,hung4 daam2 cou2
趑趄不前,zi1 zeoi1 bat1 cin4
文聖區,man4 sing3 keoi1
吳丹鳳,
原陽縣,jyun4 joeng4 jyun6
高祖母,gou1 zou2 mou5
孖四,maa1 sei3
浴霸,juk6 baa3
紅嘴雀,
掀騰,hin1 tang4
銅公,
湘粉之家,
潮州妹,
嘴皮子,zeoi2 pei4 zi2
小造,siu2 zou6
多句嘴,do1 geoi3 zeoi2
兆新,
奧客,ou3 haak3
花生腳,faa1 saang1 goek3
寄方,
噉咪係,
𢫨落,ung2 lok6
熟絲,suk6 si1
油占米,jau4 zim1 mai5
油瓶仔,jau4 peng2 zai2
八會穴,baat3 wui6 jyut6
天山區,tin1 saan1 keoi1
家弟,gaa1 dai6
餘碼,jyu4 maa5
鳩劈,
清水河,cing1 seoi2 ho4
密歇根湖,mat6 hit3 gan1 wu4
死啦你,
拇外翻,mou5 ngoi6 faan1
滿孝,mun5 haau3
水林,seoi2 lam4
猛龍怪客,maang5 lung4 gwaai3 haak3
菜豆,coi3 dau2
邳州,pei4 zau1
沙鹿,saa1 luk6
霍華得,fok3 waa4 dak1
恥罵,ci2 maa6
香波,hoeng1 bo1
舒城縣,syu1 sing4 jyun6
范曄,faan6 jip6
更闌,gaang1 laan4
快㗎啦,
俚埋,lei5 maai4
竈神,zou3 san4
耍子,saa2 zi2
肯定冇啦,
勞心苦思,lou4 sam1 fu2 si1
沒大沒細,mut6 daai6 mut6 sai3
錫伯族,sek3 baak3 zuk6
炎性,jim4 sing3
射中龍門,
牡丹鄉,maau5 daan1 hoeng1
解纜,gaai2 laam6
迫切希望,
翻頭婆,faan1 tau4 po2
斷乎,dyun6 fu4
敨下,tau2 haa5
漢南區,hon3 naam4 keoi1
平壤之戰,
洗手池,sai2 sau2 ci4
昂仁,ngong4 jan4
升汞,sing1 hung6
咁多人呀,
黑茶藨子,hak1 caa4 biu1 zi2
私伙局,si1 fo2 guk6
四境,sei3 ging2
饒有興趣,jiu4 jau5 hing3 ceoi3
海洋大盜,hoi2 joeng4 daai6 dou6
櫈𩩍,dang3 peng1
煨魷魚,
裝桶水,
醜詆,cau2 dai2
不怪得,
秤鉤,cing3 ngau1
鹽工,
白白淨淨,
平印,ping4 jan3
通用電器,tung1 jung6 din6 hei3
雷霆節拍,
伏安,fuk6 on1
滾圓,gwan2 jyun4
龍崎鄉,lung4 kei1 hoeng1
請求時間,
臺球,toi2 kau4
近似解,gan6 ci5 gaai2
臺江縣,toi4 gong1 jyun6
金山屯區,gam1 saan1 tyun4 keoi1
開學咁耐,
五臺縣,ng5 toi4 jyun6
頭腦線,tau4 nou5 sin3
諸暨,zyu1 kei3
水塘頂,
福鼎,fuk1 ding2
唔勒,
羅裏羅嗦,
般京,bun1 ging1
白頭鶴,baak6 tau4 hok6
劏西瓜,tong1 sai1 gwaa1
含飴弄孫,ham4 ji4 lung6 syun1
自衛還擊,
鄢陵縣,jin1 ling4 jyun6
飛機仔,fei1 gei1 zai2
熟菜,suk6 coi3
鐃鈸,naau4 bat6
甕缸窯,
湊蹺,cau3 kiu2
祖姑母,zou2 gu1 mou5
聽住嚟,
很卡,han2 kaa1
太益,
慳飲慳食,
菸絲,jin1 si1
善財,sin6 coi4
閂唔死,
雅意,ngaa5 ji3
赫茲龍,haak1 zi1 lung4
遊遊蕩蕩,
網管網,mong5 gun2 mong5
祿俸,luk6 fung2
撐屎艇,
宅子,zaak6 zi2
我要手信,
無所畏忌,mou4 so2 wai3 gei6
研擬,jin4 ji5
武義縣,mou5 ji6 jyun6
你吹水,
溪湖,kai1 wu4
香味撲鼻,hoeng1 mei6 pok3 bei6
肥姑媽,
鎮雄縣,zan3 hung4 jyun6
青頭女,ceng1 tau4 neoi2
摺手工,zip3 sau2 gung1
番麥,faan1 mak6
西坡拉,sai1 bo1 laai1
音級,jam1 kap1
房山區,fong4 saan1 keoi1
羅波頭,
怪不得啦,
陵夷,ling4 ji4
瓦匠,ngaa5 zoeng6
淵海,jyun1 hoi2
斜愣眼兒,ce4 ling6 ngaan5 ji4
大漢堡,
深情厚意,sam1 cing4 hau5 ji3
滄源縣,cong1 jyun4 jyun6
機場出口,
佔咁多位,
大頭筆,
我跌親,
打保票,daa2 bou2 piu3
使媽,sai2 maa1
貨不對板,
岔調,caa3 diu6
食季,sik6 gwai3
黃曲霉,wong4 kuk1 mui4
我憎死你,
白臉鷺,baak6 lim5 lou6
前金區,cin4 gam1 keoi1
星鴉,sing1 aa1
巫峽,mou4 haap6
划子,waa4 zi2
鴨仔蛋,aap3 zai2 daan2
橫豎勁兒,waang4 syu6 ging6 ji4
桐人,tung4 jan4
三行佬,saam1 hong2 lou2
今兒個,gam1 ji4 go3
