word,jyutping
博湖縣,bok3 wu4 jyun6
冇𪐀㨢,mou5 naa1 nang3
塊根,faai3 gan1
飛蝗,fei1 wong4
一改故轍,jat1 goi2 gu3 cit3
荒亂,fong1 lyun6
貓俠,maau1 hap6
鬱悒,wat1 jap1
喘振,cyun2 zan3
儘量啦,
鍵程,gin6 cing4
真係掯,
㗇人,haa1 jan4
二進位,ji6 zeon3 wai2
積肥,zik1 fei4
三亂,
喪盡,song3 zeon6
鏡檯,geng3 toi2
在海珠區,
加茲尼,gaa1 zi1 nei4
三板斧,saam1 baan2 fu2
嚇鬼吖,
黃粟,wong4 suk1
東海縣,dung1 hoi2 jyun6
沉沒成本,cam4 mut6 sing4 bun2
集恩廣益,zaap6 jan1 gwong2 jik1
供佛花,gung1 fat6 faa1
氣動控制,hei3 dung6 hung3 zai3
萬年歷,
和平鄉,wo4 ping4 hoeng1
鐵格子,tit3 gaak3 zi2
連約賣,
歐當歸,au1 dong1 gwai1
拉美西斯,laai1 mei5 sai1 si1
永春縣,wing5 ceon1 jyun6
韻緻,wan5 zi3
菸仔,jin1 zai2
衛浴,wai6 juk6
桂格,gwai3 gaak3
貴池區,gwai3 ci4 keoi1
萬歷,maan6 lik6
監熱食,gaam3 jit6 sik6
炮釺,paau3 cin1
普吉,pou2 gat1
大撻,
指示精神,
破折,po3 zit3
離子鍵,lei4 zi2 gin6
狼尾草,long4 mei5 cou2
俗家,zuk6 gaa1
媵侍,jing6 si6
古雅典,gu2 ngaa5 din2
蕪累,mou4 leoi6
男耕女織,naam4 gaang1 neoi5 zik1
游興,jau4 hing3
成頭大汗,
在牀,
編一個,
瓦桁,ngaa5 haang1
採果,coi2 gwo2
密頭鞋,mat6 tau2 haai4
洗呀,
噉點算,
咁大㗎,
翻蓋機,
雞冠花,gai1 gun1 faa1
蒲天光,
付訖,fu6 gat1
黑冠椋鳥,hak1 gun3 loeng4 niu5
陳放,can4 fong3
帕瓦蒂,paak3 ngaa5 dai3
拖工,
攪米,
餿堪堪,suk1 ham1 ham1
根數,gan1 sou3
簡易棚,gaan2 ji6 paang4
嚟遲,lai4 ci4
爛女,laan6 neoi2
鄉貫,hoeng1 gun3
掹斷咗,
以後嘅事,
筒閥,tung4 fat6
來鴻,loi4 hung4
唔喺啩,
鋼鐵俠,gong3 tit3 haap6
蓋臺廣告,goi3 toi4 gwong2 gou3
破臺,po3 toi4
下寒武,haa6 hon4 mou5
食玉炊桂,sik6 juk6 ceoi1 gwai3
屁股蛋,pei3 gu2 daan2
拖駁,to1 bok3
咪旨意,
阿訇,aa3 gwang1
操神,cou1 san4
四靈,sei3 ling4
人口構成,
雞關,gai1 gwaan1
下確界,haa6 kok3 gaai3
陰謀活動,
出門未,
古藺縣,gu2 leon6 jyun6
青原,cing1 jyun4
珍珠母,zan1 zyu1 mou5
獸類,sau3 leoi6
吸引死人,
西牆,sai1 coeng4
電燈杉,din6 dang1 caam3
大埤鄉,daai6 pei4 hoeng1
軟飪飪,jyun5 jan5 jan5
申申,san1 san1
雋茂,zeon3 mau6
綴鈕,
失終,sat1 zung1
悠然自居,
古昔,gu2 sik1
買單費,
雲煙,wan4 jin1
棕腹仙鶲,zung1 fuk1 sin1 jung1
瘡痂,cong1 gaa1
系噉意,
我檔口,
翁牛特旗,jung1 ngau4 dak6 kei4
蒲達,pou4 daat6
中學西用,zung1 hok6 sai1 jung6
岡底斯山,gong1 dai2 si1 saan1
月桂冠,jyut6 gwai3 gun1
敏感位,
摎攪,laau2 gaau6
溫馨之家,
惠更斯,wai6 gang1 si1
股慄,gu2 leot6
加油工,gaa1 jau4 gung1
居巢區,geoi1 caau4 keoi1
開白條,
斫白,zoek3 baak6
焙火爐,bui6 fo2 lou4
鹼荒,gaan2 fong1
除號,ceoi4 hou6
諍言,zaang3 jin4
郫縣,pei4 jyun6
黑冠鵑隼,hak1 gun3 gyun1 zeon2
諗下計,
申扎,san1 zaat3
滑脫脫,waat6 tyut1 tyut1
巴塘,baa1 tong4
歇艎,hit3 wong4
沙滘村口,
啲咁多嘢,
組譯器,zou2 jik6 hei3
儼若,jim5 joek6
我依家好,
探路者,taam3 lou6 ze2
鬼扯,gwai2 ce2
巴山蜀水,baa1 saan1 suk6 seoi2
交帳,gaau1 zoeng3
昂昂溪區,ngong4 ngong4 kai1 keoi1
天然本地,tin1 jin4 bun2 dei6
排簫,paai4 siu1
置信水平,zi3 seon3 seoi2 ping4
禁磨,kam1 mo4
清快塘,
定日縣,ding6 jat6 jyun6
仙居縣,sin1 geoi1 jyun6
燒瓶,siu1 ping4
征彸,zing1 zung1
砌詞捏控,cai3 ci4 nip6 hung3
佢對大家,
咪狗經,mai1 gau2 ging1
番禺監獄,
監視孔,gaam1 si6 hung2
對數螺線,deoi3 sou3 lo4 sin3
鹽邊,jim4 bin1
羅榮桓,lo4 wing4 wun4
乍浦,zaa3 pou2
多倫,do1 leon4
畢業旅遊,
敝履,bai6 lei5
掄刀,leon4 dou1
政治威懾,
觀景亭,
老鷹星雲,lou5 jing1 sing1 wan4
吳任臣,ng4 jam6 san4
我回深圳,
清州,cing1 zau1
潤格,jeon6 gaak3
番鬼蒲桃,faan1 gwai2 pou4 tou2
籠仔蒸飯,
龍沙區,lung4 saa1 keoi1
黑比諾,hak1 bei2 nok6
有心靠害,
牆縫,
孤拔,gu1 bat6
企後尾啦,
係咪㗎,
一字之師,jat1 zi6 zi1 si1
涼席,loeng4 zik6
你都覺,
咁慢嘅,
嗌唔喐,
軚軨,taai1 ling1
壽寧縣,sau6 ning4 jyun6
奇離𧊅,ke4 le4 gwaai2
叻𠾍,le2 he3
馬鹿,maa5 luk6
現世寶,jin6 sai3 bou2
韻母表,
銷士,siu1 si2
指向裝置,zi2 hoeng3 zong1 zi3
不去理,bat1 heoi3 lei5
箍到實,
餓貓,ngo6 maau1
軟飲,jyun5 jam2
馬頭環,
紅糖罐,
夾山寺,gaap3 saan1 zi6
𢱢𢱢脆,sok1 sok1 ceoi3
人哋先,
胡兀鷲,wu4 ngat6 zau6
笸籮,bo1 lo1
伙夫,fo2 fu1
楊陵區,joeng4 ling4 keoi1
得把嘴,
帆船牌,faan4 syun4 paai4
你咁百厭,
聽訟,ting3 zung6
你有咩,
建築羣,gin3 zuk1 kwan4
咬過世,ngaau5 gwo3 sai3
手中有權,
懶到死,
夠曬抵,
紋縷,man4 leoi5
赤兔物流,
馳援,ci4 wun4
勾留,ngau1 lau4
聚衆鬧事,
疑忌,ji4 gei6
好得意呀,
鉤跌人,
三維電影,saam1 wai4 din6 jing2
糖油粑粑,tong4 jau4 baa1 baa1
諾福克島,nok6 fuk1 hak1 dou2
南長區,naam4 coeng4 keoi1
狹徑,haap6 ging3
條利,
岡仁波齊,gong1 jan4 bo1 cai4
楊候宮,
凹度,nap1 dou6
人頭熟,jan4 tau4 suk6
重睹天日,cung4 dou2 tin1 jat6
咪仙,mai1 sin1
你見點,
襲用,zaap6 jung6
玩到創曬,
防特,fong4 dak6
哈嘍,haa1 lau3
九尾龜,gau2 mei5 gwai1
嘈死人,
害肚子,hoi6 tou5 zi2
鬧忙,naau6 mong4
溢流,jat6 lau4
藍儂,laam4 nung4
咩快遞,
急婚族,gap1 fan1 zuk6
㩒水,gam6 seoi2
稻穀花,
調準,tiu4 zeon2
錄落嚟,
浮動地獄,fau4 dung6 dei6 juk6
全球物流,
炎陵縣,jim4 ling4 jyun6
範公偁,faan6 gung1 cing1
電驛,din6 jik6
崖頭,
無口齒,
喬紅,kiu4 hung4
有蟻,
大石牌,
避惡,bei6 ok3
溧陽,leot6 joeng4
水圍基,seoi2 wai4 gei1
蕭子顯,siu1 zi2 hin2
塞繆爾,coi3 mau6 ji5
隱潭,jan2 taam4
深圳週刊,
鉗仔,kim4 zai2
鼠嘢,syu2 je5
鬆䋨,sung1 pau3
檢毒盒,gim2 duk6 hap6
老塗,lou5 tou4
全身心,cyun4 san1 sam1
有沒得,jau5 mut6 dak1
探家,taam3 gaa1
戰鬥出動,
劏豬櫈,
循道宗,ceon4 dou6 zung1
轉抄,
費用單,
休閒女服,
同花大順,tung4 faa1 daai6 seon2
一多對應,jat1 do1 deoi3 jing3
綠豆公,lok6 dau6 gung1
休兵,jau1 bing1
益胃生津,jik1 wai6 saang1 zeon1
丁青縣,ding1 cing1 jyun6
傳出神經,cyun4 ceot1 san4 ging1
太子丹,taai3 zi2 daan1
有甜品送,
設攤,cit3 taan1
湖沼,wu4 ziu2
抗繳,
席夢思,zik6 mung6 si1
執企理,
長崗見,
四清運動,sei3 cing1 wan6 dung6
巴彥浩特,baa1 jin6 hou6 dak6
珣玗琪,seon1 jyu1 kei4
焮熱,
亂車亂詆,lyun6 ce1 lyun6 sei3
唔去咯,
同等條件,
我怕醜,
蛋品,daan2 ban2
杜甫草堂,dou6 fu2 cou2 tong4
十年內亂,
死賤雞,
牤牛,mong1 ngau4
卡利卡特,kaa1 lei6 kaa1 dak6
隸圉,dai6 jyu5
烏拜迪,wu1 baai3 dik6
僧帽猴,zang1 mou6 hau4
文學思想,
通堂老倌,tung1 tong4 lou5 gun1
牛輾,
麻纏,maa4 cin4
姜酌,
長豐縣,coeng4 fung1 jyun6
興安區,hing1 on1 keoi1
遷喜搬家,
軫懷,zan2 waai4
贊許,
捷爾梅茲,zit3 ji5 mui4 zi1
大型室內,
來去自由,
鐘咭,zung1 kaat1
變造幣,bin3 zou6 bai6
私增,
論持久戰,
七打扒,cat1 daa2 paa2
天遂人願,
紫水雞,zi2 seoi2 gai1
偷稅漏稅,
浴湯,juk6 tong1
標燈,biu1 dang1
嗲嗲渧,de4 de1 dai3
咩喳,me1 zaa4
甘南州,gam1 naam4 zau1
中局,zung1 guk6
搞正,gaau2 zeng3
土炕,tou2 kong3
借增,
輸白地,syu1 baak6 dei2
你唔覺咩,
宣化縣,syun1 faa3 jyun6
裒輯,pau4 cap1
隨大流,ceoi4 daai6 lau4
把心唔定,baa2 sam1 m4 ding6
啲硬大便,
尾韻,mei5 wan5
電抗器,din6 kong3 hei3
光瓦,gwong1 ngaa5
唯獨佢,
有荷包,
播啦,
佛手巖,
彼爾姆,bei2 ji5 mou5
劈保,pek3 bou2
阜康,fau6 hong1
梅花點,mui4 faa1 dim2
貨運卡車,fo3 wan6 kaa1 ce1
豆殼,dau6 hok3
破鞋,po3 haai4
入屋鋪,jap6 uk1 pou3
奇努克,kei4 nou5 hak1
珠山區,zyu1 saan1 keoi1
露富,lou6 fu3
抄身,caau1 san1
線圈般,sin3 hyun1 bun1
太平梯,taai3 ping4 tai1
庖代,paau4 doi6
大搞特搞,
後邊兒,hau6 bin1 ji4
特護,dak6 wu6
潛江,cim4 gong1
荔枝菌,lai6 zi1 gwan2
牝雞牡鳴,pan5 gai1 maau5 ming4
上不到網,
無端生有,mou4 dyun1 sang1 jau5
茂物,mau6 mat6
打鐵散工,daa2 tit3 saan2 gung1
咪坐喺度,
張掖地區,zoeng1 jik6 dei6 keoi1
係噉啦,
臧克家,zong1 hak1 gaa1
非常家居,
劍河,gim3 ho4
滿嘴起皰,mun5 zeoi2 hei2 paau3
硬目標,ngaang6 muk6 biu1
巴祖卡,baa1 zou2 kaa1
在人和,
帽碗,mou6 wun2
棠棣,tong4 dai6
騰沖,tang4 cung1
靈感空間,
十里方圓,
中央海嶺,zung1 joeng1 hoi2 ling5
又鯁頸喇,
豬婄腩,zyu1 pau3 naam5
演講集,
白大褂,
鋁窗紗窗,
名牌世界,
花溪,faa1 kai1
買走咗,
糴糧食,dek6 loeng4 sik6
攘奪,joeng4 dyut6
多層複,do1 cang4 fuk1
種塊,zung2 faai3
厭氧,jim3 joeng5
白菜豆,baak6 coi3 dau2
西崗區,sai1 gong1 keoi1
扒仔,paa3 zai2
發畀我,
三芝,saam1 zi1
臭胺,cau3 aat3
消彌,siu1 mei4
前清後欠,
後搖滾,hau6 jiu4 gwan2
數來寶,sou2 loi4 bou2
攪擾,gaau2 jiu2
係咪噉㗎,
抄近,caau1 gan6
清咭數,
手停,
馬山,maa5 saan1
提心,tai4 sam1
燕巢鄉,jin3 caau4 hoeng1
傻帽,so4 mou2
布拖縣,bou3 to1 jyun6
叢冢,cung4 cung2
榛實,zeon1 sat6
再現美,
伊川縣,ji1 cyun1 jyun6
羊癇風,joeng4 gaan2 fung1
南澳島,naam4 ou3 dou2
老烏恰,lou5 wu1 hap1
食住你,
紫嘯鶇,zi2 siu3 dung1
我都冇計,
阿難,aa3 naan4
逍遙茶,
歸綏,gwai1 seoi1
積惡餘殃,zik1 ok3 jyu4 joeng1
睬返佢,
西關小姐,
石歧佬,
美楓,
娿哿,o1 go6
搏傻,bok3 so4
麪肥,min6 fei4
點嚟點去,
供狀,gung1 zong6
枯骨,fu1 gwat1
萬巒,maan6 lyun4
雲龍縣,wan4 lung4 jyun6
鰨沙魚,taap3 saa1 jyu4
佔族,zim3 zuk6
翻子拳,faan1 zi2 kyun4
都昌縣,dou1 coeng1 jyun6
法羅羣島,faat3 lo4 kwan4 dou2
紗窗,saa1 coeng1
閩侯縣,man5 hau4 jyun6
啤啤骨,bi4 bi1 gwat1
仲唔醒水,
清實錄,cing1 sat6 luk6
髮小兒,faat3 siu2 ji4
帝王切開,dai3 wong4 cit3 hoi1
我人,ngo5 jan4
暗昧,am3 mui6
雀噪,zoek3 cou3
哄埋,hung3 maai4
挑骨,tiu1 gwat1
鹽港,
臺西,toi4 sai1
扯脌旗,ce2 nin1 kei4
五確定,
上合組織,soeng6 hap6 zou2 zik1
斯當東,si1 dong1 dung1
如遭雷殛,
繞彎子,jiu5 waan1 zi2
回執,wui4 zap1
順你意,
索傑納,sok3 git6 naap6
羽莖,jyu5 ging3
中華拉麪,
病病殃殃,beng6 beng6 joeng1 joeng1
訓好,
四人小組,
福卡,fuk1 kaa1
扇灰,
沒空兒,mut6 hung1 ji4
毛條,mou4 tiu4
網際協定,mong5 zai3 hip3 ding6
瀘水,lou4 seoi2
唔響處,m4 hoeng2 syu3
華富二邨,
馬掌,maa5 zoeng2
整餸,zing2 sung3
心塞,
癔病,ji3 beng6
嗌一場交,
碑林區,bei1 lam4 keoi1
你點呀,
你去香港,
撠手,gik1 sau2
蚌山區,pong5 saan1 keoi1
豔秀數碼,
仲未搞掂,
你給電話,
方術,fong1 seot6
澤塔,zaak6 taap3
兩極管,loeng5 gik6 gun2
蛋逼,daan2 bik1
你有得,
豪飲豪食,
茨仔,ci4 zai2
耄思,mou6 si1
見下面,
流氓集團,lau4 man4 zaap6 tyun4
子囊菌,zi2 nong4 kwan2
陰電子,jam1 din6 zi2
兜彎,
井鹽,zeng2 jim4
魯班廟,
欄杆飛,laan4 gon1 fei1
親代,can1 doi6
同阿媽講,
廣州火車,
夏至點,haa6 zi3 dim2
唔奀,
點解依家,
搞搞陣,
浪卡子,long6 kaa1 zi2
陽新縣,joeng4 san1 jyun6
捨近求遠,se2 gan6 kau4 jyun5
拉呀,
戒嚴區,gaai3 jim4 keoi1
搵佬,wan2 lou2
精心創作,
躍至,
心土,sam1 tou2
虛缺號,heoi1 kyut3 hou6
吳興區,ng4 hing3 keoi1
聖母玫瑰,
麥克斯韋,mak6 hak1 si1 wai4
夾螺角,
征馬,zing1 maa5
頭婄,tau4 pau3
錦雞,gam2 gai1
搭界,daap3 gaai3
百順紅木,
棄世,hei3 sai3
沒門兒,mut6 mun4 ji4
愛上咖啡,
青銅峽,cing1 tung4 haap6
股二頭肌,gu2 ji6 tau4 gei1
屌死你,
共敘,
做女嗰時,
雅法港,ngaa5 faat3 gong2
地主家庭,dei6 zyu2 gaa1 ting4
庫爾斯克,fu3 ji5 si1 hak1
倒藪,dou2 sau2
躝籐,laan1 tang4
繳槍不殺,giu2 coeng1 bat1 saat3
真繫有心,
惠濟,wai6 zai3
孫女兒,syun1 neoi5 ji4
遊星,jau4 sing1
隴南,lung5 naam4
費德勒,fai3 dak1 lak6
咁鬼慢,
硬性攤派,
珠暉,zyu1 fai1
內含子,noi6 ham4 zi2
鵝鵛,
阿摩司書,aa3 mo1 si1 syu1
西沉,sai1 cam4
崖海鴉,ngaai4 hoi2 aa1
法輪常轉,faat3 leon4 soeng4 zyun2
南非茶,naam4 fei1 caa4
細用,sai3 jung6
威重,wai1 zung6
沅江,jyun4 gong1
林茨,lam4 ci4
偵聽,zing1 teng1
多多事事,
唔諗着,
大手骨,daai6 sau2 gwat1
順平,seon6 ping4
淮陰地區,waai4 jam1 dei6 keoi1
關棧費,gwaan1 zaan6 fai3
加字段,
沒人味兒,mut6 jan4 mei6 ji4
麪包樹,min6 baau1 syu6
師奶牌,si1 naai1 paai2
昂納克,ngong4 naap6 hak1
每次來到,
盲音,maang4 jam1
線鋸,sin3 geoi3
仲未玩夠,
碰到困難,
停損點,ting4 syun2 dim2
抗組胺,kong3 zou2 on1
我鬆開手,
掠賣華工,loek6 maai6 waa4 gung1
想肥,
漣源地區,lin4 jyun4 dei6 keoi1
運貨員,wan6 fo3 jyun4
全域性,
蓋縣,goi3 jyun6
釦襻,kau3 paan3
屏富徑,
樂昌分鏡,lok6 coeng1 fan1 geng3
好啦噉,
石榴花,
冇根蔸,mou5 gan1 dau1
改悔,goi2 fui3
鎮紙,zan3 zi2
領咗,leng5 zo2
老友物語,
酸豆,syun1 dau2
咸豐縣,haam4 fung1 jyun6
血淚交織,hyut3 leoi6 gaau1 zik1
葡國王子,
一兩句話,
朔望潮,sok3 mong6 ciu4
反查,faan2 caa4
傑奎琳,git6 fui1 lam4
洗碗先,
貔貅仔,pei4 jau1 zai2
磊落大方,leoi5 lok6 daai6 fong1
電玩模型,
微型車件,
翹曲,kiu4 kuk1
貴人善忘,
削笪笪,
靶船,baa2 syun4
壓敏,
宣武門,syun1 mou5 mun4
藍心,laam4 sam1
石蕊,sek6 jeoi5
御書,jyu6 syu1
長洲路口,
擡眼,
茬口,caa4 hau2
平原縣,ping4 jyun4 jyun6
淪沒,leon4 mut6
衙署,ngaa4 cyu5
遊藝會,jau4 ngai6 wui2
鏈路層,lin2 lou6 cang4
好手勢,
吹波糖,ceoi1 bo1 tong2
駐節,zyu3 zit3
聽衰,ting3 seoi1
廬陽區,lou4 joeng4 keoi1
輕寥寥,heng1 liu1 liu1
右江區,jau6 gong1 keoi1
刁士,diu1 si6
如皋,jyu4 gou1
桃花汛,tou4 faa1 seon3
八道江區,baat3 dou6 gong1 keoi1
雍閼,jung1 aat3
行李票,hang4 lei5 piu3
吉隆波,
種番薯,
密山,mat6 saan1
疏挖,so1 waat3
喂嘩鬼震,
墟巴嘈閉,heoi1 baa1 cou4 bai3
背時,bui6 si4
漏收,
支支繃繃,zi1 zi1 mang1 mang1
糖萼,tong4 ngok6
放咁多日,
喺邊到,
鹽都,jim4 dou1
神思,san4 si1
採制,coi2 zai3
一老一幼,jat1 lou5 jat1 jau3
亞駝,aa3 to2
馬太溝,maa5 taai3 kau1
阿奶,aa3 naai1
小組第一,
陶冶情操,tou4 je5 cing4 cou3
張雀仔,zoeng1 zoek3 zai2
道藏,dou6 zong6
仁愛區,jan4 oi3 keoi1
疏疏朗朗,
頗有同感,
二氧芑,ji6 joeng5 hei2
石小姐,
電轉盤,din6 zyun3 pun4
肥不了,
芳苑鄉,fong1 jyun2 hoeng1
好快凍,
精講多練,zing1 gong2 do1 lin6
