word,jyutping
放屁蟲,fong3 pei3 cung4
唾餘,to3 jyu4
名嬡,
挽著,
板油,baan2 jau4
標底,biu1 dai2
竹馬,zuk1 maa5
菲爾特,fei1 ji5 dak6
溼咗,
祿豐縣,luk6 fung1 jyun6
讕係,
去打機,
崑士蘭,kwan1 si6 laan4
棗強縣,zou2 koeng4 jyun6
水里鄉,seoi2 lei5 hoeng1
金家莊區,gam1 gaa1 zong1 keoi1
類函數,
亞喀巴,aa3 kaa3 baa1
多選題,do1 syun2 tai4
膏膏,gou1 gou1
搞唔清楚,
唂精上腦,guk1 zing1 soeng5 nou5
男孩樂隊,naam4 haai4 ngok6 deoi2
摸雀,
降臨節,gong3 lam4 zit3
魔宮傳奇,mo1 gung1 zyun6 kei4
差旅費,caai1 leoi5 fai3
水洗唔清,
辣㷫㷫,laat6 hing3 hing3
溼星,sap1 sing1
艷冶,jim6 je5
假嗓子,gaa2 song1 zi2
要做就做,
絨額鳾,jung4 ngaak6 si1
葉脈序,jip6 mak6 zeoi6
蓋然性,goi3 jin4 sing3
悶葫蘆,mun6 wu4 lou4
運城地區,wan6 sing4 dei6 keoi1
商業租售,
攝高張檯,
吉妮,
戾手,lai2 sau2
棖雞婆,caang4 gai1 po2
李靜雯,
巴比鬆,
聖君,sing3 gwan1
視爲畏途,si6 wai4 wai3 tou4
北塔,bak1 taap3
清太宗,cing1 taai3 zung1
雞毛撢子,gai1 mou4 daan5 zi2
雜架嘢,zaap6 gaa3 je5
小鵑鳩,siu2 gyun1 kau1
唔識駕步,m4 sik1 gaa3 bou6
液面,jik6 min2
陽光女孩,
希羅底,hei1 lo4 dai2
奧蘭羣島,ou3 laan4 kwan4 dou2
我睇錯你,
梭哈,so1 haa1
耆宿,kei4 suk1
欒川縣,lyun4 cyun1 jyun6
太空喼,taai3 hung1 gip1
騰驤,tang4 soeng1
有乜出息,
杳茫,miu5 mong4
相切,soeng1 cit3
江源區,gong1 jyun4 keoi1
搭去,
贓字,
啜啖先,
五可以,
新體制,
發動力,faat3 dung6 lik6
壩光碼頭,
昵愛,nik1 oi3
豐年祭,fung1 nin4 zai3
萬古流芳,maan6 gu2 lau4 fong1
乾酪,gon1 lok3
抽身抽勢,cau1 san1 cau1 sai3
真系叻,
回過頭去,
刀匠,dou1 zoeng6
安山岩,on1 saan1 ngaam4
流螢,lau4 jing4
竹筐,
面紅麪綠,min6 hung4 min6 luk6
羣衆外包,kwan4 zung3 ngoi6 baau1
牙屎屎,ngaa4 si2 si2
歎問號,taan3 man6 hou2
香蕉仔,hoeng1 ziu1 zai2
橋凳,kiu4 dang3
通夜,tung1 je6
簡帖兒,gaan2 tip3 ji4
遠端胞漿,jyun5 dyun1 baau1 zoeng1
寧河,ning4 ho4
豈不怪哉,
由佢湊,
包袱皮兒,baau1 fuk6 pei4 ji4
小五金,siu2 ng5 gam1
回到廣州,
岩雷鳥,ngaam4 leoi4 niu5
腎盂,san6 jyu4
掉書袋,diu6 syu1 doi2
區位碼,
懶佬椅,laan5 lou2 ji2
信皮,seon3 pei4
嬌黃,giu1 wong4
同心圓,tung4 sam1 jyun4
羅姆酒,lo4 mou5 zau2
齠年,tiu4 nin4
粗細,cou1 sai3
摩頂,mo1 deng2
塘蝞,tong4 mei1
拋球,
惰角地方,do6 gok3 dei6 fong1
長順縣,coeng4 seon6 jyun6
言簡意明,
煙花寨,jin1 faa1 zaai6
蕉林,ziu1 lam4
買燕梳,maai5 jin3 so1
烏坵,wu1 jau1
塑料花盆,
阿崩養貓,
福貢縣,fuk1 gung3 jyun6
永寧縣,wing5 ning4 jyun6
印鼻,jan3 bei6
江寧區,gong1 ning4 keoi1
鴉嘴卷尾,aa1 zeoi2 gyun2 mei5
概而言之,koi3 ji4 jin4 zi1
伴儅,bun6 dong3
托利黨人,tok3 lei6 dong2 jan4
下例,
撣撣,daan6 daan6
海鱸,hoi2 lou4
錫山區,sek3 saan1 keoi1
算咯,
大麻里,daai6 maa4 lei5
木聚糖,muk6 zeoi6 tong4
潭府,taam4 fu2
科學書,
比例關係,
貝爾湖,bui3 ji5 wu4
二帝廟前,
有架勢,
載漪,zoi3 ji1
全球會議,
澆鑄,giu1 zyu3
鬧意氣,naau6 ji3 hei3
搖杆,
科布多,fo1 bou3 do1
趕唔趕,
趙老師,ziu6 lou5 si1
捷安特,zit3 on1 dak6
八綱辨證,baat3 gong1 bin6 zing3
撲到盡,
畜產品,cuk1 caan2 ban2
滿園春,
拉客戶,laai1 haak3 wu6
討論通過,
小牝牛,siu2 pan5 ngau4
捕魚機,
無窮花,
拶指,zaat3 zi2
邊個來嘅,
大過你,
超得意,
估唔倒,
臭子兒,cau3 zi2 ji4
我咁慘,
冇事搵事,
腰骨戙戙,jiu1 gwat1 dung6 dung6
門子,mun4 zi2
水蟹粥,
預配,jyu6 pui3
影本,jing2 bun2
崩裝,bang1 zong1
很低分,
劫洗,gip3 sai2
承上起下,sing4 soeng6 hei2 haa6
庫倫旗,fu3 leon4 kei4
唔知喔,
講咁易,
講嘢樣,
邊個咁衰,
擘梯,maak3 tai1
沙漠之舟,saa1 mok6 zi1 zau1
拔腳,bat6 goek3
不叼你,
抹不下臉,mut3 bat1 haa6 lim5
熱釋光,jit6 sik1 gwong1
雙生兄弟,soeng1 sang1 hing1 dai6
不孬系噉,
合奏曲,hap6 zau3 kuk1
薄厚,bok6 hau5
死黨死火,
幾年嘢,
門頭溝區,mun4 tau4 kau1 keoi1
你唔得,
南普陀寺,naam4 pou2 to4 zi6
恬波,tim4 bo1
峇峇娘惹,baa1 baa1 noeng4 je5
咪使旨意,
花城臺,faa1 sing4 toi4
當量劑量,dong1 loeng6 zai1 loeng6
鐵鍁,tit3 hin1
萬靈節,maan6 ling4 zit3
布朗克士,bou3 long5 hak1 si6
支與流裔,zi1 jyu5 lau4 jeoi6
漲咗,
灘頭堡,taan1 tau4 bou2
儉腹,gim6 fuk1
艾賽克斯,ngaai6 coi3 hak1 si1
扎破,zaat3 po3
桑海,song1 hoi2
基尼係數,gei1 nei4 hai6 sou3
顯生宙,hin2 sang1 zau6
犁鏵,lai4 waa4
臨眺,lam4 tiu3
河溝,ho4 gau1
龍鳳鐲,
零嘴,ling4 zeoi2
侵害人,
去你到,
大洋中脊,daai6 joeng4 zung1 zek3
嫺淑,haan4 suk6
親舊,can1 gau6
沙坦,saa1 taan2
雜谷腦,zaap6 guk1 nou5
無拘無管,mou4 keoi1 mou4 gun2
隻冤鬼噉,
轉登,
馬已仙,
九反地,gau2 faan2 dei6
山瑞鱉,saan1 seoi6 bit3
做咗咩事,
川外,cyun1 ngoi6
你明嗎,
司馬秤,si1 maa5 cing3
煮死佢,
屌呀,
睇低你,
根本法,gan1 bun2 faat3
胡圖族,wu4 tou4 zuk6
火中取栗,fo2 zung1 ceoi2 leot6
單方製劑,daan1 fong1 zai3 zai1
厚生相,hau5 sang1 soeng3
縣衙門,jyun6 ngaa4 mun4
天下爲家,tin1 haa6 wai4 gaa1
帶薪休假,daai3 san1 jau1 gaa3
盧安達,lou4 on1 daat6
啊好無語,
最多我,
磕磕,hap6 hap6
第便,dai6 bin6
資用,zi1 jung6
岳家,ngok6 gaa1
鼻息肉,bei6 sik1 juk6
滴石,dik6 sek6
搲銀,we2 ngan2
雞賊,gai1 caak2
暗背雨燕,am3 bui3 jyu5 jin3
柳南,lau5 naam4
芻豢,co1 waan6
做咗成日,
黑洞洞,hak1 dung6 dung6
唐穆宗,tong4 muk6 zung1
蟲災,cung4 zoi1
打地氣,daa2 dei6 hei3
費縣,fai3 jyun6
爐渣,lou4 zaa1
漂鷸,piu1 wat6
吉衡鋁材,
制圖,zai3 tou4
老家鄉,
偷漢子,tau1 hon3 zi2
卡羅利納,kaa1 lo4 lei6 naap6
毛巾恤,mou4 gan1 seot1
草標,cou2 biu1
沙伯,
腸套疊,coeng4 tou3 dip6
使唔曬,
巖穴,ngaam4 jyut6
亨利五世,hang1 lei6 ng5 sai3
貝殼兒,bui3 hok3 ji4
吁吁,heoi1 heoi1
膠接,gaau1 zip3
片兒警,pin3 ji4 ging2
涉縣,sip3 jyun6
聽聽歌,
丹霞山,daan1 haa4 saan1
奧什,ou3 sap6
布里坦尼,bou3 lei5 taan2 nei4
哈皮,haa1 pei2
飼雞,
店頭,
進階教室,
白塔寺,baak6 taap3 zi2
吉娃娃,gat1 waa1 waa1
亞界,aa3 gaai3
無熨無帳,
衣籠,ji1 lung2
掛毯,gwaa3 taan2
厄境,aak1 ging2
好㜺,hou2 zaan2
煲菸,bou1 jin1
峨眉洲,
臭屎密𠖫,cau3 si2 mat6 kam2
麟洛鄉,leon4 lok6 hoeng1
寫作方法,
策士,caak3 si6
嗌佢去,
票據法,piu3 geoi3 faat3
錘煉,ceoi4 lin6
宜春地區,ji4 ceon1 dei6 keoi1
蘭麝,laan4 se6
北汽,bak1 hei3
躲窮,do2 kung4
類語辭典,leoi6 jyu5 ci4 din2
嵌套,ham6 tou3
撒腳,saat3 goek3
𨳒閪,diu2 hai1
貪吃蛇,
九十二度,
撣桌子,daan5 zoek3 zi2
養廉,joeng5 lim4
玩索,wun6 saak3
介繫詞,gaai3 hai6 ci4
詐媽嬌,zaa3 maa1 giu1
互相扯皮,wu6 soeng1 ce2 pei4
呢排好煩,
想見面,
堂客,tong4 haak3
榆中縣,jyu4 zung1 jyun6
拱狀,gung2 zong6
高鄰,gou1 leon4
洩勁,
波茲南,bo1 zi1 naam4
㷫返熱,
獨具隻眼,duk6 geoi6 zek3 ngaan5
惗緊,
七政四餘,cat1 zing3 sei3 jyu4
除祟,ceoi4 seoi6
水苔,seoi2 toi4
賊死,caak6 sei2
現學現用,jin6 hok6 jin6 jung6
食啖,
榆木腦袋,
桁腩,haang1 naam5
糯米屎𦜇,no6 mai5 si2 fat1
集體相,
之唔喺,
口條,hau2 tiu4
捎信,saau1 seon3
唐睿宗,tong4 jeoi6 zung1
季夏,gwai3 haa6
導航鍵,
太揀擇喇,
青麻,ceng1 maa4
差五點,
紅橋區,hung4 kiu4 keoi1
大鵑鶪,daai6 gyun1 gwik1
眥睚,zaai6 ngaai4
僧人石,
戰略轉移,
終點沖刺,
瀍水,cin4 seoi2
詔告,ziu3 gou3
死清光,
找刺兒,zaau2 ci3 ji4
兜肚,dau1 tou5
隻碗,zek3 wun2
細牀,sai3 cong2
佢明明,
哭喪棒,huk1 song1 paang5
腦兒,nou5 ji4
資訊臺,
略陽,loek6 joeng4
才思,coi4 si1
蹚水,tong2 seoi2
邊爐鍋,bin1 lou4 wo1
官艙,gun1 cong1
東光縣,dung1 gwong1 jyun6
邊似我,
錯覺結合,co3 gok3 git3 hap6
京杭運河,ging1 hong4 wan6 ho4
仙臺,sin1 toi4
撣邦高原,sin6 bong1 gou1 jyun4
成個病君,
邕寧區,jung1 ning4 keoi1
東龍堡,
不惟,bat1 wai4
猶子,jau4 zi2
搭腔,daap3 hong1
善後處理,
使醉,si2 zeoi3
動覺,dung6 gok3
殷鑒不遠,jan1 gaam3 bat1 jyun5
卸曬,
習慣勢力,
汗褟兒,hon6 taap3 ji4
樂聲電器,
吃閒飯,hek3 haan4 faan6
點擊誒,
黃書,wong4 syu1
安居區,on1 geoi1 keoi1
虛與委蛇,heoi1 jyu5 wai1 ji4
不湊巧,bat1 cau3 haau2
蛇尾,
鍋竈,wo1 zou3
縱梁,zung1 loeng4
無頭烏龜,
木犀肉,muk6 sai1 juk6
孟宗竹,maang6 zung1 zuk1
媽媽菜,
肥效,fei4 haau6
硬幣坯,ngaang6 bai6 pui1
鬥負氣,dau3 fu3 hei3
驚都唔驚,
陽物,joeng4 mat6
肉𣺶𣺶,juk6 saan4 saan4
無任感激,mou4 jam6 gam2 gik1
筠連縣,gwan1 lin4 jyun6
揚抑格,joeng4 jik1 gaak3
禁聽,kam1 teng1
中美高,zung1 mei5 gou1
海關宿舍,
單解碼,daan1 gaai2 maa5
協作關係,
夏河縣,haa6 ho4 jyun6
伊媚兒,ji1 mei6 ji4
圍仔井,
死圖,sei2 tou4
臨汾地區,lam4 fan4 dei6 keoi1
米飯甘香,
墳山,fan4 saan1
蘿艻,lo4 lak6
墮皮,doe6 pei4
毛口,mou4 hau2
保不齊,bou2 bat1 cai4
薑酌,goeng1 zoek3
聲樂隊,
上睇下睇,
擔起上身,
節瘤,zit3 lau4
蟹弶,haai5 gong6
斂跡,lim5 zik1
戊五醇,mou6 ng5 seon4
耍脾氣,saa2 pei4 hei3
卜宅,buk1 zaak6
愉悅感,
截癱,zit6 taan1
磁卡,ci4 kaat1
自搵自食,zi6 wan2 zi6 sik6
花緞,faa1 dyun6
羣英薈萃,
阿盧巴,aa3 lou4 baa1
倒運,dou2 wan6
坎坎,ham2 ham2
大球,daai6 kau4
萊特幣,loi4 dak6 bai6
大葵扇,daai2 gwai4 sin3
澤當,zaak6 dong1
唔喺嘅話,
婉詞,jyun2 ci4
撫綏,fu2 seoi1
因住我,
高天鷲,gou1 tin1 zau6
敘拉古,zeoi6 laai1 gu2
中心矩,zung1 sam1 geoi2
彈墨,taan4 mak6
噉樣呢,
輻射強度,fuk1 se6 koeng4 dou6
大坑瀝,
臊氣,sou1 hei3
此電腦,ci2 din6 nou5
廠子,cong2 zi2
尖草坪區,zim1 cou2 ping4 keoi1
林家儀,
斂巴,lim6 baa1
老貓燒須,
失着,sat1 zoek6
搜索鍵,
買全鐘,maai5 cyun4 zung1
七里河區,cat1 lei5 ho4 keoi1
冗散,jung2 saan3
畀到你嘅,
出簍子,ceot1 lau5 zi2
藐孤,miu5 gu1
嘔浪,au2 long6
阿爾泰山,aa3 ji5 taai3 saan1
密密層層,mat6 mat6 cang4 cang4
集郵簿,zaap6 jau4 bou2
亂離,lyun6 lei4
彼倡此和,bei2 coeng3 ci2 wo4
唔抵頸,
北方面食,
骾嚫,
石勒,sek6 lak6
三等功,
端端,dyun1 dyun1
高梁,gou1 loeng4
擺結婚酒,baai2 git3 fan1 zau2
涓滴歸公,gyun1 dik6 gwai1 gung1
有何來歷,
錯角,co3 gok3
講唔過佢,
豆腐乳,dau6 fu6 jyu5
來了廣州,
起五更,hei2 ng5 gaang1
唔該你喇,
丹山,
就在廣州,
定返少少,
蒜香骨,
迷迷懵,mai4 mai4 mung2
翩然而至,pin1 jin4 ji4 zi3
審音,sam2 jam1
玩吖,
游泳衣,jau4 wing6 ji1
服裝乾洗,
塘鶴,tong4 hok2
反空降,faan2 hung1 gong3
急驚,gap1 geng1
理唔掂佢,
流傳與世,
濰城區,wai4 sing4 keoi1
偏置電流,pin1 zi3 din6 lau4
我嚟遲咗,
關佢咩事,
家庭版,
滑鼠蛇,waat6 syu2 se4
褐翅鴉雀,hot3 ci3 aa1 zoek3
女人花,
匯川區,wui6 cyun1 keoi1
和平區,wo4 ping4 keoi1
萬靈藥,maan6 ling4 joek6
訊框中繼,seon3 kwaang1 zung1 gai3
幾好喔,
傅科擺,fu6 fo1 baai2
黑豆漿,
花枝亂顫,
得失人,
希西家,hei1 sai1 gaa1
鬼中意佢,
騖遠,mou6 jyun5
上把位,soeng6 baa2 wai2
偏心眼,pin1 sam1 ngaan5
資斧,zi1 fu2
浣衣,wun5 ji1
女童軍會,
衹怪,
綺年,ji2 nin4
實力石材,
燥火,cou3 fo2
𧚔裙,tung2 kwan4
老人星,lou5 jan4 sing1
睇見未,
牧羣,muk6 kwan4
馳念,ci4 nim6
奎屯,fui1 tyun4
好唔好使,
高體鰟鮍,gou1 tai2 pong4 pei4
彩德邨,
歐陽詢,au1 joeng4 seon1
禮衣邊,lai5 ji1 bin1
縱肌,zung1 gei1
雞胗,gai1 zan1
桃金娘科,tou4 gam1 noeng4 fo1
行多轉,
彩屏,
塑膠件,
釣鉤兒,diu3 ngau1 ji4
淤血斑,jyu2 hyut3 baan1
角抵,gok3 dai2
低速率,dai1 cuk1 leot2
衣來伸手,
賓主雙方,
島弧,dou2 wu4
用手掣,
又唔掂,
傾清楚,
謄清,tang4 cing1
屈仄,wat1 zak1
精靈文,zing1 ling4 man4
呢張表,
一個號,
躡悄悄,nip6 ciu2 ciu2
捏積,nip6 zik1
邊有話,
能不能用,
竈臺,
有兩下子,jau5 loeng5 haa6 zi2
變修,bin3 sau1
八帶魚,baat3 daai3 jyu2
金銀潤,gam1 ngan4 jeon2
靖遠,zing6 jyun5
蔡甸,coi3 din6
湯河粉,
冬病夏治,dung1 beng6 haa6 zi6
統購統銷,tung2 kau3 tung2 siu1
短打扮,dyun2 daa2 baan6
嘉蔭縣,gaa1 jam3 jyun6
食完了,
西洋杉,sai1 joeng4 caam3
蘭博基尼,laan4 bok3 gei1 nei4
女士一族,
譯寫,jik6 se2
頭孢拉定,tau4 baau1 laai1 ding6
引決,jan5 kyut3
癡騃,ci1 ngoi4
倒爺,dou2 je4
姜代表,goeng1 doi6 biu2
楊百翰,joeng4 baak3 hon6
陳忱,can4 sam4
追光燈,zeoi1 gwong1 dang1
反杜林論,faan2 dou6 lam4 leon6
兵書,bing1 syu1
試版,
諧劇,haai4 kek6
窩籃,wo1 laam1
