word,jyutping
逶迤,wai1 ji4
蝕到盡,
仙去,sin1 heoi3
仲使審,
馱獸,to4 sau3
仲等乜嘢,
廣饒,gwong2 jiu4
鼻針療法,bei6 zam1 liu4 faat3
弄不懂,lung6 bat1 dung2
夕陽美,
大牢,daai6 lou4
定員,ding6 jyun4
呢套嘢,
試金,si3 gam1
布谷,bou3 guk1
舅母仔,
密賢寺,
紙馬兒,zi2 maa5 ji4
褚人獲,cyu2 jan4 wok6
丁字鎬,ding1 zi6 gou2
老馬嘶風,lou5 maa5 sai1 fung1
關征,gwaan1 zing1
以蠡測海,ji5 lai4 cak1 hoi2
彩電視,coi2 din6 si6
謝忱,ze6 sam4
踩三輪,
煲針,bou1 zam1
滑縣,waat6 jyun6
夠鐘數喇,
松鶴遐齡,cung4 hok6 haa4 ling4
江陽區,gong1 joeng4 keoi1
原始碼流,jyun4 ci2 maa5 lau4
老老水水,
鑒往知來,gaam3 wong5 zi1 loi4
中盤,zung1 pun4
未取值,
矢石,ci2 sek6
森索夫,
深州,sam1 zau1
不定元,bat1 ding6 jyun4
搶曬鏡,
紅豔,
唔好蝦佢,
康保縣,hong1 bou2 jyun6
國計民生,gwok3 gai3 man4 sang1
王猛,wong4 maang5
柳北,lau5 bak1
插銷,caap3 siu1
由衷感謝,
真系啱,
過咗陣,
飯卡,
水玉,seoi2 juk6
唔使了,
拆曬佢,
重慶火鍋,
調藥刀,diu6 joek6 dou1
焗宿氣,guk6 suk1 hei3
下城區,haa6 sing4 keoi1
董雞,dung2 gai1
整邋遢,
江流,gong1 lau4
汶上,man6 soeng6
泗縣,si3 jyun6
駁手,bok3 sau2
黃膠,wong4 gaau1
辰溪縣,san4 kai1 jyun6
竹茹,zuk1 jyu4
訂合同,deng6 hap6 tung4
盛嘉吸塑,
劑量當量,zai1 loeng6 dong3 loeng6
擦餐懵,
血竭,hyut3 kit3
二八天,ji6 baat3 tin1
努勁兒,nou5 ging6 ji4
尺骨,cek3 gwat1
李伯元,lei5 baak3 jyun4
佢唔制,
中午覺,
宿舍嘅,
哥記,go1 gei3
閃嚟閃去,
撬甩,
志留系,zi3 lau4 hai6
槭糖漿,cik1 tong4 zoeng1
黃曲霉菌,wong4 kuk1 mui4 kwan2
泵浦,bam1 pou2
一黑早,jat1 hak1 zou2
耍罈子,saa2 taam4 zi2
有飯味,
票券,piu3 hyun3
屋面,uk1 min6
鹽源縣,jim4 jyun4 jyun6
保山地區,bou2 saan1 dei6 keoi1
答腔,daap3 hong1
喪棒,song3 paang5
一齊嗰陣,
國片展,gwok3 pin2 zin2
石硪,sek6 ngo4
天然瓦斯,tin1 jin4 ngaa5 si1
馬邊縣,maa5 bin1 jyun6
摘由,zaak6 jau4
鐵板茄子,tit3 baan2 ke2 zi2
上饒地區,soeng6 jiu4 dei6 keoi1
新婦仔,san1 pou5 zai2
杜塞道夫,dou6 sak1 dou6 fu1
微盤,mei4 pun2
禧瑪諾,hei1 maa5 nok6
斯事體大,si1 si6 tai2 daai6
衙邊,
皇崗出口,
邊度來㗎,
急性咽炎,
小燕尾,siu2 jin3 mei5
晚頭黑,maan5 tau4 hak1
厲埋片面,lai2 maai4 pin3 min6
上口齒,soeng6 hau2 ci2
拿摩溫,naa4 mo1 wan1
嗔視,can1 si6
埌西,long5 sai1
汆鏡,mei6 geng3
彪子,biu1 zi2
聲喉大大,
雞公車,gai1 gung1 ce1
港閘區,gong2 zaap6 keoi1
賭窩,dou2 wo1
熊孩子,hung4 haai4 zi2
有功之臣,
訴冤,sou3 jyun1
威番鋪,
實行改革,
滿地可閣,
你放心啦,
朔風,sok3 fung1
讕威,laan2 wai1
發案,faat3 on3
星際爭霸,sing1 zai3 zang1 baa3
約翰三書,joek3 hon6 saam1 syu1
僞基百科,ngai6 gei1 baak3 fo1
盤石,pun4 sek6
窩咑,wo1 daak1
仄紙,zak1 zi2
外埔鄉,ngoi6 bou3 hoeng1
耳勾,
北涼,bak1 loeng4
恨咗好耐,
有字體,jau5 zi6 tai2
追到瘦,zeoi1 dou3 sau3
女戒,
萘醌,noi6 kwan1
下輦,
廣陽區,gwong2 joeng4 keoi1
讀破句,duk6 po3 geoi3
上艾瑟爾,soeng6 ngaai6 sat1 ji5
淑人君子,suk6 jan4 gwan1 zi2
賒得過,se1 dak1 gwo3
聯針,lyun4 zam1
遣悶,hin2 mun6
諗死計,
產仔,caan2 zai2
奎托,fui1 tok3
倒睫,dou2 zit3
側頭側腦,zak1 tau4 zak1 nou5
訂做牀墊,
廁所好餲,
終天之恨,zung1 tin1 zi1 han6
幾勁下,
鉤頭篙,ngau1 tau4 gou1
寄跡,gei3 zik1
幾球嘢,
歲修,seoi3 sau1
營壘,jing4 leoi5
瓜椗,gwaa1 ding3
連袂,lin4 mai6
周之無日,zau1 zi1 mou4 jat6
肚糠,tou5 hong2
雅懷,ngaa5 waai4
優裕,jau1 jyu6
醜唔醜㗎,
諧稱,haai4 cing1
屈氣,wat1 hei3
榛藪,zeon1 sau2
複複,fuk1 fuk1
渝北區,jyu4 bak1 keoi1
夏節,haa6 zit3
萊蕪,loi4 mou4
反斜杠,faan2 ce4 gong3
正定縣,zing3 ding6 jyun6
溼平,sap1 ping4
仲兼,zung6 gim1
露波露蟹,lou6 bo1 lou6 haai5
摩托羅垃,mo1 tok3 lo4 laap6
鎮平縣,zan3 ping4 jyun6
徐步,ceoi4 bou6
心語緣,
沒影,mut6 jing2
使乜睇,
梁架,loeng4 gaa2
滯存,
帕勞,paak3 lou4
名特產,
熙提,hei1 tai4
乞靈,hat1 ling4
棕墊,zung1 zin3
肅州,suk1 zau1
派完派剩,
臭花,cau3 faa1
整定身勢,
冇得擝,
含金,ham4 gam1
剛落班,
跨縣,
尼安德塔,nei4 on1 dak1 taap3
冇尾飛堶,
赤翡翠,cek3 fei2 ceoi3
你噉屎㗎,
現行犯,jin6 hang4 faan2
媽池頭,maa1 ci4 tau4
光明星,gwong1 ming4 sing1
荔浦,lai6 pou2
板狀,baan2 zong6
士鉢恤,si6 but1 seot1
拭目傾耳,sik1 muk6 king1 ji5
挺著,
獨腳跳,duk6 goek3 tiu3
皓首窮經,hou6 sau2 kung4 ging1
久治,gau2 zi6
條渠,
極東,gik6 dung1
拜揖,baai3 jap1
浮薸,fau4 piu1
大戟科,daai6 gik1 fo1
摣頸,
好惡搞,
拿騷,naa4 sou1
猴兒,hau4 ji4
湖口縣,wu4 hau2 jyun6
謝通門,ze6 tung1 mun4
塑鋼,sou3 gong3
何魯曉夫,ho4 lou5 hiu2 fu1
多鍵,
表面外膜,biu2 min6 ngoi6 mok2
返廣西,
廉正公署,
黟縣,ji1 jyun6
好好嘅工,
滾腍曬,
碌嚟碌去,
庚子國變,gang1 zi2 gwok3 bin3
石人嶺,
鎮原,zan3 jyun4
集體防護,zaap6 tai2 fong4 wu6
微汗,mei4 hon6
睇山,tai2 saan1
咁神速,
借單,ze3 daan1
火銃,
翠島,
衹需要,
髧雞,dam3 gai1
橫標,waang4 biu1
山右,saan1 jau6
豆渣腦筋,dau6 zaa1 nou5 gan1
叢集,cung4 zaap6
邦定,
鐘祥縣,zung1 coeng4 jyun6
公安基地,
濫印,
事到臨頭,si6 dou3 lam4 tau4
哈貝馬斯,haa1 bui3 maa5 si1
體繫結構,
猛丁,maang5 ding1
認真吸取,
崖刻,ngaai4 hak1
你間房細,
睢陽區,seoi1 joeng4 keoi1
南陵縣,naam4 ling4 jyun6
半乳糖,bun3 jyu5 tong4
滄海橫流,cong1 hoi2 waang4 lau4
胃蛋白酶,wai6 daan2 baak6 mui4
嗰一頁,
地龍口,
拍拖啊,
吐根,tou3 gan1
舊交,gau6 gaau1
羅圈兒,lo4 hyun1 ji4
暢通易達,coeng3 tung1 ji6 daat6
泰瑟,taai3 sat1
蹦高兒,bang1 gou1 ji4
魚骨天線,
縫紉機,fung4 jan6 gei1
兇身,hung1 san1
年畫兒,nin4 waa2 ji4
插你個胃,
見下你,
最近以來,
雲龍區,wan4 lung4 keoi1
電源插座,din6 jyun4 caap3 zo6
網管員,mong5 gun2 jyun4
你條茂利,
大山北,
找多個,
李四光,lei5 sei3 gwong1
郭居靜,gwok3 geoi1 zing6
車前燈,ce1 cin4 dang1
勞保用品,
星海爭霸,sing1 hoi2 zang1 baa3
矮洞,
惡死睖瞪,
口在路邊,hau2 zoi6 lou6 bin1
雙誤,soeng1 ng6
乖迕,gwaai1 ng5
伊金霍洛,ji1 gam1 fok3 lok6
碰頭會,pung3 tau4 wui2
搵啲食啲,
支光,zi1 gwong1
五號電池,ng5 hou6 din6 ci4
崙背,leon4 bui3
週到,zau1 dou3
獁𤠑,maa5 lau1
精白,zing1 baak6
清水縣,cing1 seoi2 jyun6
報帖,bou3 tip3
欲念,juk6 nim6
瘤鴨,lau4 aap3
筒管,tung2 gun2
森海塞爾,sam1 hoi2 coi3 ji5
如火晚霞,jyu4 fo2 maan5 haa4
密穴,
人肉鬧鐘,
皓首蒼顏,hou6 sau2 cong1 ngaan4
智械叛亂,zi3 haai6 bun6 lyun6
山東梨,
系統控制,
黃餅,wong4 beng2
想着帥,
挎包,kwaa3 baau1
梁盛祥,loeng4 sing4 coeng4
坦陳,taan2 can4
你等唔等,
泡罩塔,pou5 zaau3 taap3
喜德,hei2 dak1
凝塊,jing4 faai3
銼甲,co3 gaap3
聯宗,lyun4 zung1
圓外螺線,jyun4 ngoi6 lo4 sin3
魔宮,mo1 gung1
梅氏腺,mui4 si6 sin3
悒鬱,jap1 wat1
貼佬,tip3 lou2
衣奴,
前俯後繼,
立立雜雜,laap6 laap6 zaap6 zaap6
鬼馬雜,gwai2 maa5 zaap2
睡多一會,
猶熱,jau4 jit6
真言宗,zan1 jin4 zung1
息峯縣,sik1 fung1 jyun6
