word,jyutping
冇命使,
弦月窗,jyun4 jyut6 coeng1
妻孥,cai1 nou4
探測字,taam3 caak1 zi6
好閪煩,
閒花,haan4 faa1
捐選,gyun1 syun2
王肇枝,
噉速度,
環戊烯,waan4 mou6 hei1
魯汶,lou5 man6
設伏,cit3 fuk6
策論,caak3 leon6
幕名而來,
油渣埔,
博野縣,bok3 je5 jyun6
枸杞葉,
圍堰,wai4 jin2
仲之,
竹筒泥雞,
帕金森,paak3 gam1 sam1
橡皮膏,zoeng6 pei4 gou1
拱墩,gung2 deon1
幾時出發,
纔睡,coi4 seoi6
涉險,sip3 him2
曼海姆,maan6 hoi2 mou5
阿蘭賣豬,aa3 laan4 maai6 zyu1
優盤,jau1 pun4
你咁高,
中華沙律,zung1 waa4 saa1 leot2
對馬島,deoi3 maa5 dou2
暝日,
承銷人,sing4 siu1 jan4
屌你老鼠,
疍民,daan6 man4
埤頭鄉,pei4 tau4 hoeng1
安樂榮華,
唔講住啦,
卓尼縣,coek3 nei4 jyun6
嗰兩樣,
象話,zoeng6 waa6
瞻禮日,zim1 lai5 jat6
朱槿,zyu1 gan2
粵點居,jyut6 dim2 geoi1
無世藝,
補爐,bou2 lou4
未出界,
攞去咯,
諫正,gaan3 zing3
山口洋,saan1 hau2 joeng4
菸屎喉,jin1 si2 hau4
瘦鬼,
合成橡膠,hap6 sing4 zoeng6 gaau1
貼錫箔,tip3 sek3 bok6
順昌縣,seon6 coeng1 jyun6
噉都唔算,
羣策,
梅修貞舍,
茅以升,maau4 ji5 sing1
藐忽,miu5 fat1
環帶,waan4 daai3
紫菜屬,zi2 coi3 suk6
寂寂,zik6 zik6
意第緒語,ji3 dai6 seoi5 jyu5
炸彈威脅,
瀘縣,lou4 jyun6
纏繞莖,cin4 jiu5 ging3
挑戰極速,
城人之美,
桐梓縣,tung4 zi2 jyun6
黜陟,zyut6 zik1
睇緊電視,
雪格,syut3 gaak3
普寧豆乾,
都幾熟,
銀蓮花,ngan4 lin4 faa1
你大晒,
高屋建瓴,gou1 uk1 gin3 ling4
熊人婆,hung4 jan4 po4
峒劇,tung4 kek6
建築工業,
掛冠求去,gwaa3 gun1 kau4 heoi3
瞪目凝視,cing4 muk6 jing4 si6
傳三過四,cyun4 saam1 gwo3 sei3
潤唇,
秭歸,zi2 gwai1
回甜,wui4 tim4
去剪髮,
朝暮,ziu1 mou6
萊伊爾,loi4 ji1 ji5
香榭麗舍,hoeng1 ze6 lai6 se3
揈乾隻手,
去不去好,
將嚟,zoeng1 lai4
寶塔詩,bou2 taap3 si1
偏巧,pin1 haau2
川沙,cyun1 saa1
東方鴴,dung1 fong1 hang4
氣動泵,hei3 dung6 bam1
突變論,
惡揗揗,ngo6 tan4 tan4
過東莞,
水黃皮,seoi2 wong4 pei2
蝦笱,haa1 gau2
試吃品,si3 hek3 ban2
銀河星雲,ngan4 ho4 sing1 wan4
呈批表,
匪盜,fei2 dou6
綠林豪客,luk6 lam4 hou4 haak3
鹹龍,haam4 lung2
黃偉健,
咪搞啦,
接待大堂,
五華縣,ng5 waa4 jyun6
長學問,
凸狀,dat6 zong6
鈦備份,
乏燃料棒,fat6 jin4 liu2 paang5
淨飲雙計,
腑胵,fu4 ci2
茶寮鋪,
成敗利鈍,sing4 baai6 lei6 deon6
鬱江,wat1 gong1
湛江地區,zaam3 gong1 dei6 keoi1
蓬戶甕牖,pung4 wu6 ung3 jau5
靈渡寺,
一大早兒,jat1 daai6 zou2 ji4
計落計落,
老虎巖頂,
揭諦,kit3 dai3
硯耕,jin6 gaang1
芝罘區,zi1 fau4 keoi1
皺皮瓜,caau4 pei4 gwaa1
金銀膶,gam1 ngan4 jeon2
手掌紋,
驗收報告,
上海服裝,
硅藻門,gwai1 zou2 mun4
大凡粗知,daai6 faan4 cou1 zi1
高高手,gou1 gou1 sau2
申扎縣,san1 zaat3 jyun6
兩球波,
今音,gam1 jam1
摩托配件,
丹沙,daan1 saa1
曲徑通幽,kuk1 ging3 tung1 jau1
打橫打掂,daa2 waang4 daa2 dim6
夯土機,haang1 tou2 gei1
落剩,lok6 sing6
我想同你,
咪買咁多,
整彎,
無嘢到,
速記員,cuk1 gei3 jyun4
炮臺山,paau3 toi4 saan1
多肽,do1 taai3
冇挐褦,
玲瓏剔透,ling4 lung4 tik1 tau3
天爐座,tin1 lou4 zo6
牙機巧制,ngaa4 gei1 kiu2 zai3
見過曬,
狎弄,haap6 lung6
戙大杉,dung6 daai6 caam3
猳國,gaa1 gwok3
亂扠,lyun6 caa5
力康雞,lik6 hong1 gai1
濠江區,hou4 gong1 keoi1
賅括,goi1 kut3
金角灣,gam1 gok3 waan1
亞頭,aa3 tau2
發腳,faat3 goek3
海勃灣,hoi2 but6 waan1
駕鶴成仙,gaa3 hok6 sing4 sin1
開會先,
亭閣,ting4 gok3
蠢蠢鈍鈍,
餘割,jyu4 got3
擂低,leoi1 dai1
批量價,
走禽,zau2 kam4
經濟座,ging1 zai3 zo6
老耄,lou5 mou6
利權,lei6 kyun4
飯後鐘,faan6 hau6 zung1
大喜慶,
連接框,lin4 zip3 kwaang1
準備沖涼,
黑古勒特,haak1 gu1 lak6 gwak6
擋鋃,dong3 long4
亞單位,aa3 daan1 wai2
叫化子,giu3 faa3 zi2
翹辮子,kiu4 bin1 zi2
光導纖維,gwong1 dou6 cim1 wai4
禪門五宗,sim4 mun4 ng5 zung1
揞心口,
綠豆粥,
觸酶,zuk1 mui4
啱啱熟,
喺呢邊陪,
海青天,hoi2 cing1 tin1
橫九掂十,waang4 gau2 dim6 sap6
撚菜,nan2 coi3
反聘,faan2 ping3
臺盆,toi4 pun4
中聯航,zung1 lyun4 hong4
不憤不啓,bat1 fan5 bat1 kai2
水淋淋,seoi2 lam4 lam4
晴隆縣,cing4 lung4 jyun6
七行詩,cat1 hong4 si1
高矮胖瘦,gou1 ai2 bun6 sau3
行開啊,
妙人,miu6 jan4
喺出面等,
走趟,
長窩,
以言代法,ji5 jin4 doi6 faat3
料號,liu2 hou6
暈影,wan6 jing2
手仙,sau2 sin1
拿獲,naa4 wok6
私船,si1 syun4
交城縣,gaau1 sing4 jyun6
呢便,nei1 bin6
飲咩酒,
彈踢,
刺槐,ci3 waai4
呢隻款,
我最中意,
你晚晚,
王鷗,wong4 au1
兌源,
煅成末,dyun3 sing4 mut6
兜得到,
事實啊嘛,
韌體,ngan6 tai2
變樣兒,bin3 joeng6 ji4
宣傳報導,
銳星通訊,
嶧城區,jik6 sing4 keoi1
摺轉,zip3 zyun2
順城區,seon6 sing4 keoi1
幾等,gei2 dang2
鴝蝗鶯,keoi4 wong4 ang1
嘴硬心軟,zeoi2 ngaang6 sam1 jyun5
大腳式,
針線箔籬,zam1 sin3 bok6 lei4
幹炒牛河,
獨逸,duk6 jat6
五蓮縣,ng5 lin4 jyun6
防化救援,fong4 faa3 gau3 wun4
邕寧,jung1 ning4
回到沒有,
麥積,mak6 zik1
扼手,
城東區,sing4 dung1 keoi1
頤性養壽,ji4 sing3 joeng5 sau6
花階磚,faa1 gaai1 zyun1
父權制,fu6 kyun4 zai3
期刊管理,
茶金,caa4 gam1
耷拉,dap1 laai1
釘螺,deng1 lo4
主流產品,
威尊命賤,wai1 zyun1 ming6 zin6
兩情兩願,loeng5 cing4 loeng5 jyun6
屌你咩,
重慶魚,
牛馬生活,ngau4 maa5 sang1 wut6
噴一面屁,
推宕,teoi1 dong6
雨笠,jyu5 lap1
石牀,
表章,biu2 zoeng1
梗系嘞,
安龍,on1 lung4
前城似錦,
蕓香,wan4 hoeng1
涪城區,fau4 sing4 keoi1
番芋,
洋浦,joeng4 pou2
訓了嗎,
你點啊,
倒替,dou2 tai3
黃蜞,wong4 kei4
糞池,
噓噓,heoi1 heoi1
發神經咩,
白眉鵐,baak6 mei4 mou4
買嘢畀你,
目無光澤,muk6 mou4 gwong1 zaak6
愣頭兒青,ling6 tau4 ji4 cing1
草碼,cou2 maa5
物料化驗,
馬騮搣,maa5 lau1 mit1
噉咪係咯,
長嘆一聲,coeng4 taan3 jat1 sing1
滇池,tin4 ci4
沒廣州,
一琴一鶴,jat1 kam4 jat1 hok6
腳誤,goek3 ng6
烏欖,wu1 laam2
邊係呢,
倒煙,dou2 jin1
劫獲,
窮當益堅,kung4 dong1 jik1 gin1
咁多件,
顯要位置,
磁感應,ci4 gam2 jing3
山丹,saan1 daan1
幾得意喎,
肘腋,zau2 jik6
舌下腺,sit3 haa6 sin3
神符,san4 fu4
刈羽,ngaai6 jyu5
來檬,loi4 mung1
六角螺帽,luk6 gok3 lo4 mou6
地窨子,dei6 jam3 zi2
荒遐,fong1 haa4
拙樸,zyut3 pok3
鄉村人,
捻軍,nin2 gwan1
癡獃,ci1 ngoi4
青稞,cing1 fo1
王苑之,
辛迪加,san1 dik6 gaa1
烏爾禾,wu1 ji5 wo4
新聞分析,
有勢藝,
伊留申,ji1 lau4 san1
納溪區,naap6 kai1 keoi1
步飛,bou6 fei1
進料,zeon3 liu2
網特,mong5 dak6
發畀你㗎,
績溪,zik1 kai1
寶鋼集團,bou2 gong3 zaap6 tyun4
綜理,zung3 lei5
保姆求職,
巫山縣,mou4 saan1 jyun6
至無至話,
軒冕,hin1 min5
路易港,lou6 jik6 gong2
等齊人,
鄧旭明,dang6 juk1 ming4
教練員,gaau3 lin6 jyun4
我份人呢,
豬上雜,zyu1 soeng6 zaap6
從表中,
贊禮,zaan3 lai5
學生飯堂,
趙惠文王,ziu6 wai6 man4 wong4
製件,zai3 gin2
漿紙,zoeng1 zi2
團欒,tyun4 lyun4
賬頁,
雙倍體,soeng1 pui5 tai2
嚇死人㗎,
去了香港,
醒醒哋,
勸下佢呀,
莒光鄉,geoi2 gwong1 hoeng1
太公兵法,taai3 gung1 bing1 faat3
新賓縣,san1 ban1 jyun6
冧下我,
城西區,sing4 sai1 keoi1
興賓,hing1 ban1
洛寧,lok3 ning4
軸索,zuk6 sok3
水榭,seoi2 ze6
軸突運輸,zuk6 dat6 wan6 syu1
靜海縣,zing6 hoi2 jyun6
外野手,ngoi6 je5 sau2
拔屎,
點會呢,
包河區,baau1 ho4 keoi1
鉭電容,
陰面,jam1 min6
竈神星,zou3 san4 sing1
你就爽啦,
拍臺,
箐華,
講數口,gong2 sou3 hau2
定弦,ding6 jin4
山查,saan1 caa4
茨岡,ci4 gong1
大肥蠔,
屙唔唔,o1 m1 m1
拉格朗日,laai1 gaak3 long5 jat6
臨淄區,lam4 zi1 keoi1
銀白楊,ngan4 baak6 joeng4
姚安,jiu4 on1
轆齡,
但尼生,daan6 nei4 sang1
掯喉,kang3 hau4
松口蘑,cung4 hau2 mo4
韓國饅頭,
真係犀利,
德國戰車,dak1 gwok3 zin3 ce1
抵用券,dai2 jung6 gyun3
芮氏,jeoi6 si6
屌鳩你,
民和縣,man4 wo4 jyun6
支吹,
拔臣,
鹽山縣,jim4 saan1 jyun6
娉婷淡定,ping1 ting4 daam6 ding6
響我電話,
戴菊鳥,daai3 guk1 niu5
山谷桃源,
退行性,teoi3 hang4 sing3
博傻,bok3 so4
唔知埞,
鶴洞大橋,hok6 dung6 daai6 kiu4
老蓮,lou5 lin2
桑帕約,song1 paak3 joek3
咁自卑,
撻返嚟嘅,
食蟹獴,sik6 haai5 mung4
查單案,
嵊州,sing6 zau1
鼎力相助,ding2 lik6 soeng1 zo6
食客準備,
人事制度,
光捋出,gwong1 lyut1 cyut1
專門家,zyun1 mun4 gaa1
薩哈諾夫,saat3 haa1 nok6 fu1
禾本科,wo4 bun2 fo1
南豐縣,naam4 fung1 jyun6
乜都噅人,
茅笪,
疑點利益,
龍子湖區,lung4 zi2 wu4 keoi1
你咩事,
蜃景,san4 ging2
我好嬲你,
袋厴,doi6 jim2
墜火粥,zeoi6 fo2 zuk1
沙洋縣,saa1 joeng4 jyun6
薩蘭斯克,saat3 laan4 si1 hak1
肥差,fei4 caai1
工具條,gung1 geoi6 tiu4
翠宜,
重粒粒,cung5 lap1 lap1
番族,faan1 zuk6
火花塞,fo2 faa1 sak1
和平縣,wo4 ping4 jyun6
樹化玉,syu6 faa3 juk6
你仲想點,
唔喺呀,
扎實推進,zaat3 sat6 teoi1 zeon3
三廢,saam1 fai3
西固區,sai1 gu3 keoi1
水果飲料,
眼赤,ngaan5 cek3
攪黃,
談虎色變,taam4 fu2 sik1 bin3
纏夾,cin4 gaap3
本拉登,bun2 laai1 dang1
阿跛,aa3 bai1
伊萊克斯,ji1 loi4 hak1 si1
莊稼戶兒,zong1 gaa3 wu6 ji4
去邊打,
桑日,song1 jat6
不外露,bat1 ngoi6 lou6
撳住打,
拖兒帶女,to1 ji4 daai3 neoi5
斟斟,
仲春,zung6 ceon1
你回深圳,
老框框,lou5 kwaang1 kwaang1
密斯,mat6 si1
眼倔倔,
官田鄉,gun1 tin4 hoeng1
豈但,hei2 daan6
未贏夠,
淡曬,
力盡神危,lik6 zeon6 san4 ngai4
探詢,taam3 seon1
浙廣物流,
順磁,seon6 ci4
棕腹隼鵰,zung1 fuk1 zeon2 diu1
嗰個袋,
趣味源,
死都唔掂,
收工啦,
愛留根納,oi3 lau4 gan1 naap6
倔督,gwat6 duk1
印表機,jan3 biu2 gei1
葡國美食,
好大霧,
水磨溝區,seoi2 mo4 kau1 keoi1
你言我語,
菜籃子,coi3 laam4 zi2
長喎,
宜良,ji4 loeng4
點解你又,
漲風,zoeng3 fung1
死心眼兒,sei2 sam1 ngaan5 ji4
韓哲浩,hon4 zit3 hou6
落力啲吖,
小綠人,siu2 luk6 jan4
我多咗,
賢淑仁慈,jin4 suk6 jan4 ci4
輯集,cap1 zaap6
羅鍋兒橋,lo4 wo1 ji4 kiu4
茶肆,caa4 si3
福建特產,
貧氣,pan4 hei3
生產自救,sang1 caan2 zi6 gau3
再遷,zoi3 cin1
條梘,tiu4 gaan2
又打機,
大課室,
作牙,zok3 ngaa4
使生氣,si2 sang1 hei3
清澗縣,cing1 gaan3 jyun6
動感造型,
咩啫,
飛鷹崖,
養癰遺患,joeng5 jung1 wai4 waan6
樅陽,cung1 joeng4
平樂,ping4 lok6
圓瑛,jyun4 jing1
收檔罷啦,
舞手舞腳,
周圍逛,
扣酒,kau3 zau2
清流縣,cing1 lau4 jyun6
真數,zan1 sou3
重托,cung5 tok3
蓮湖區,lin4 wu4 keoi1
盧瑟福,lou4 sat1 fuk1
攰晒,
返去喇,
耐不時,
閨範,gwai1 faan6
乍雨乍晴,zaa3 jyu5 zaa3 cing4
促產,
冇得計,
幽明,jau1 ming4
我去瞓啦,
駁辭,bok3 ci4
無厘頭鳩,mou4 lei4 tau4 gau1
私夥局,
乾漮,gon1 hong2
屎氹關刀,si2 tam5 gwaan1 dou1
拌種,bun6 zung2
諮客,
統假設,tung2 gaa2 cit3
英偉達,jing1 wai5 daat6
一於踢爆,
即時嚟,
槐蔭,waai4 jam3
你睇咯,
珠流,zyu1 lau4
金妝,
味粥,mei6 zok1
攪唔惦咩,
闊封,fut3 fung1
就在深圳,
揮不到,fai1 bat1 dou3
互通集團,
炮仗領,paau3 zoeng2 leng5
澤蘭,zaak6 laan4
睡鋪,seoi6 pou1
甄藻,jan1 zou2
冷糕,laang1 gou1
老樣式,
狗虱覺,gau2 sat1 gaau3
微卡,
闊老,fut3 lou5
椒江區,ziu1 gong1 keoi1
窯姐兒,jiu4 ze2 ji4
佢條腰,
蝦公地,
我勒個去,ngo5 lak6 go3 heoi3
枒枒拃拃,
生殖輪,sang1 zik6 leon4
陰凍,
油料作物,jau4 liu2 zok3 mat6
俞天白,jyu4 tin1 baak6
精河,zing1 ho4
都算你,
兩粒一瓣,loeng5 nap1 jat1 faan6
徑子,
涵江區,haam4 gong1 keoi1
𡁆咗棚牙,lok1 zo2 paang4 ngaa4
丹棱,daan1 ling4
後鉤兒,hau6 ngau1 ji4
料斗,liu6 dau2
劈叭,pek3 baa1
壓延,aat3 jin4
嶺巆,ling5 jing4
唔使預我,
廣域網,gwong2 wik6 mong5
奶湯,naai5 tong1
痘痕,dau6 han4
雙極,soeng1 gik6
梅里雪山,mui4 lei5 syut3 saan1
開凍,hoi1 dung3
置諸高閣,zi3 zyu1 gou1 gok3
危性,ngai4 sing3
耳仔郁,ji5 zai2 juk1
送㗎,
喇叭線,
胸大肌,hung1 daai6 gei1
今晚宵夜,
快啲吖,
昌吉州,coeng1 gat1 zau1
高百丈,
無徵不信,mou4 zing1 bat1 seon3
不諳世故,bat1 am1 sai3 gu3
西林縣,sai1 lam4 jyun6
俑坑,jung2 haang1
貝多,bui3 do1
卷帙浩繁,gyun2 dit6 hou6 faan4
刮皮刀,gwaat3 pei4 dou1
天懸地隔,tin1 jyun4 dei6 gaak3
打線刀,daa2 sin3 dou1
劫波,gip3 bo1
帽纓,mou6 jing1
戥秤,dang6 cing3
武仙座,mou5 sin1 zo6
層積雲,cang4 zik1 wan4
你諗多咗,
鬼責,gwai2 zaak3
商城縣,soeng1 sing4 jyun6
衛理公會,wai6 lei5 gung1 wui2
置信係數,zi3 seon3 hai6 sou3
去羅湖,
戎衣,jung4 ji1
九寨溝縣,gau2 zaai6 kau1 jyun6
河外星雲,ho4 ngoi6 sing1 wan4
設計攝影,
我影咗,
落暴雨,
新龍縣,san1 lung4 jyun6
界玻璃,
轉單號,
斲傷,doek3 soeng1
冇離搭煞,
逆倫,jik6 leon4
兩撇雞,loeng5 pit3 gai1
下午有咩,
落幾滴,
義薄雲天,ji6 bik1 wan4 tin1
馬拉地語,maa5 laai1 dei6 jyu5
總流量,
亙古以來,
約爲,joek3 wai4
攤直,taan1 zik6
羌鷲,goeng1 zau6
法槌,faat3 ceoi4
雋譽,zeon3 jyu6
寫清,
鳩作,
即或,zik1 waak6
西灣水族,
邵東縣,siu6 dung1 jyun6
咁䉺,
陸西星,luk6 sai1 sing1
三六香肉,saam1 luk6 hoeng1 juk6
拿喬,naa4 kiu4
氣動式,hei3 dung6 sik1
良桐,loeng4 tung4
正負電子,zing3 fu6 din6 zi2
端方,dyun1 fong1
自動樓梯,zi6 dung6 lau4 tai1
夜吹,je6 ceoi1
菲德爾,fei1 dak1 ji5
話裏套話,waa6 leoi5 tou3 waa6
儀隴縣,ji4 lung5 jyun6
旺蒼縣,wong6 cong1 jyun6
來不得,loi4 bat1 dak1
遊刑,jau4 jing4
口淫,hau2 jam4
斯坦因,si1 taan2 jan1
葉城縣,jip6 sing4 jyun6
霓裳羽衣,
調門,diu6 mun4
三法司,saam1 faat3 si1
士子,si6 zi2
埂子,gang2 zi2
儲蓄機構,cyu5 cuk1 gei1 kau3
滋游倓定,zi1 jau4 daam6 ding6
翻石鷸,faan1 sek6 wat6
苦熬,fu2 ngou4
磁環,
外國商人,
風鑽,fung1 zyun3
衛戍,wai6 syu3
十角形,sap6 gok3 jing4
孩提時代,haai4 tai4 si4 doi6
要問下,
甲山水,
倔聲倔氣,
出輯,ceot1 cap1
凡賽斯,faan4 coi3 si1
唱名,coeng3 ming4
逗人發笑,dau6 jan4 faat3 siu3
僕低,
天漢,tin1 hon3
白殭蠶,baak6 goeng1 caam4
羅圈,lo4 hyun1
許親,heoi2 can1
五營區,ng5 jing4 keoi1
冇咩感覺,
重啓過,
市丈,si5 zoeng6
認返,
隔扇,gaak3 sin3
失豬,sat1 zyu1
利未記,lei6 mei6 gei3
好討厭你,
視界概念,
擺曬款,
爆肚戲,
雁州,
客常來,
光刻膠,gwong1 hak1 gaau1
紅公雞,
運行時間,
山崎面飽,
牛乸,ngau4 naa2
真陰功咯,
複音形,fuk1 jam1 jing4
順接,
罷論,baa6 leon6
