word,jyutping
風喻,fung1 jyu6
撞親人,
爲時尚早,
多伊爾,do1 ji1 ji5
稍許,saau2 heoi2
喳喳叫,
貢入,gung3 jap6
周圍唱佢,
茶青,caa4 cing1
哼唧,hang1 zik1
紅崗區,hung4 gong1 keoi1
一大羣,
李林甫,lei5 lam4 fu2
澄徹,cing4 cit3
米凱拉,mai5 hoi2 laai1
落落寡歡,lok6 lok6 gwaa2 fun1
有限羣,jau5 haan6 kwan4
凝冰,jing4 bing1
屍羅,si1 lo4
黑駿馬,
跑馬圈地,paau2 maa5 hyun1 dei6
臨西縣,lam4 sai1 jyun6
鹹菜西裝,haam4 coi3 sai1 zong1
廝混,si1 wan6
常綠樹,soeng4 luk6 syu6
盤亙,pun4 gang2
五碳糖,ng5 taan3 tong4
奧賴恩,ou3 laai6 jan1
洪江,hung4 gong1
氯痤瘡,luk6 co4 cong1
芷江縣,zi2 gong1 jyun6
晉升制度,
蔗莢,ze3 gaap3
重罰不用,cung5 fat6 bat1 jung6
出去旅遊,
佐敦地鐵,
蒙蒙,mung4 mung4
擦親下,
梁辰魚,loeng4 san4 jyu4
碌叱,
值租,zik6 zou1
軌道車,gwai2 dou6 ce1
爛炸,
蓬心,pung4 sam1
癢癢撓,joeng5 joeng5 naau4
找不自在,zaau2 bat1 zi6 zoi6
秀明別墅,
變頻器,
誠心所願,sing4 sam1 so2 jyun6
半面之交,bun3 min6 zi1 gaau1
蔓菁,maan4 zing1
京口區,ging1 hau2 keoi1
租車自駕,
夾起尾巴,gaap3 hei2 mei5 baa1
所以話咯,
毫毛,hou4 mou4
啲吺,di1 dau1
酌加,zoek3 gaa1
徽調,fai1 diu6
枕芯,
松拋拋,
阿凡提,aa3 faan4 tai4
南譙區,naam4 ciu4 keoi1
喉鏡,hau4 geng3
奧布里,ou3 bou3 lei5
噉未係咯,
達味,daat6 mei6
老花眼,lou5 faa1 ngaan5
酪氨酸,lok3 on1 syun1
卡朋,kaa1 pang4
用力一搡,jung6 lik6 jat1 song2
毒草名,duk6 cou2 meng2
特羅多斯,dak6 lo4 do1 si1
而家出,
吸允,
虎斑地鶇,fu2 baan1 dei6 dung1
末座,mut6 zo6
儲金,cyu5 gam1
雅馬哈,ngaa5 maa5 haa1
含家產,
夜不歸家,
餸飯,sung3 faan6
翻江倒海,faan1 gong1 dou2 hoi2
係嘞係呀,
風乾機,fung1 gon1 gei1
電源鍵,
角質素,gok3 zat1 sou3
西域美食,
馬軛,maa5 ngaak1
不可計數,
法魯克,faat3 lou5 hak1
集電桿,zaap6 din6 gon1
最錫你,
士叻,si6 lek1
瞄咗一眼,
開江縣,hoi1 gong1 jyun6
區域防守,
有包車,
追薦,zeoi1 zin3
畫荻教子,waak6 dik6 gaau3 zi2
宜昌地區,ji4 coeng1 dei6 keoi1
可數集,ho2 sou3 zaap6
普雷斯堡,pou2 leoi4 si1 bou2
灣月,waan1 jyut6
滋賀,zi1 ho6
娘胎,noeng4 toi1
保麗龍,bou2 lai6 lung4
紅塔區,hung4 taap3 keoi1
真系喬,
過咗骨,
哲學理論,
外國投資,
灤平,lyun4 ping4
格林多,gaak3 lam4 do1
秀嶼,sau3 jyu4
基測,gei1 caak1
第曰,
裂璺,lit6 man6
崗棯,gong1 nim1
冬山鄉,dung1 saan1 hoeng1
擊刺,gik1 ci3
衍射,jin2 se6
小女皇,
外踝,ngoi6 waa5
兄弟通訊,
永修縣,wing5 sau1 jyun6
假令,gaa2 ling6
引力波,jan5 lik6 bo1
人民富足,
藍翅希鶥,laam4 ci3 hei1 mei4
橫峯,waang4 fung1
烏特列支,wu1 dak6 lit6 zi1
嗌生曬,
鬚髮皓然,sou1 faat3 hou6 jin4
老電,lou5 din6
先天愚型,sin1 tin1 jyu4 jing4
澡身浴德,cou3 san1 juk6 dak1
毫米汞柱,hou4 mai5 hung6 cyu5
聶衛平,nip6 wai6 ping4
以此份,
聽見曬,
跟兜,gan1 dau1
雷電口,leoi4 din6 hau2
警員宿舍,
我辭工了,
中糧冷藏,
見唔見到,
加速跑,
賀正,ho6 zing3
耳子,ji5 zi2
禁戒,gam3 gaai3
清齋,cing1 zaai1
兩天遊,
擘大嘴,
好熟面口,
亂咕攘,lyun6 gu1 joeng5
高力電池,
滇藏川,tin4 cong4 cyun1
聽唔清楚,
養漢,joeng5 hon3
武漢小吃,
大一嘅,
自然地理,
海南話,
散悶,saan3 mun6
一嚿石頭,
角標,gok3 biu1
生啤啤,saang1 bi4 bi1
推進艙,teoi1 zeon3 cong1
請批示,
詏撟,aau3 giu6
勞模,lou4 mou4
粥棚,zuk1 paang4
敵臺,dik6 toi4
簿記文員,bou6 gei3 man4 jyun4
媌神,maau4 san2
好高分,
信意,seon3 ji3
家轎,gaa1 giu2
頭陂洞,
銷勢,siu1 sai3
複共軛,fuk1 gung6 aak1
雲珠,wan4 zyu1
滿曬,
乃架步,
噉啱,
山獅,saan1 si1
砧木,zam1 muk6
戇居佬,ngong6 geoi1 lou2
木壘縣,muk6 leoi5 jyun6
西關人家,
唔好亂掉,
御手,jyu6 sau2
涕泗縱橫,tai3 si3 zung1 waang4
猛乍,maang5 zaa3
河鼓二,ho4 gu2 ji6
貧嘴,pan4 zeoi2
丟疏咗,diu1 so1 zo2
佢好粗魯,
垂幕,seoi4 mok6
寡陋,gwaa2 lau6
鞣質,jau4 zat1
所有者,so2 jau5 ze2
粉嶺母嬰,
上堂廟,
會搞成噉,
戰略重點,
菩提酒,pou4 tai4 zau2
豆科植物,dau6 fo1 zik6 mat6
牀憑,cong4 peng1
龍尾坑,
打叱死佢,
響器,hoeng2 hei3
理解錯,
一清如水,jat1 cing1 jyu4 seoi2
法林,
地鐵宋,dei6 tit3 sung3
徐匡迪,ceoi4 hong1 dik6
青陽縣,cing1 joeng4 jyun6
去宵夜,
醫唔掂,
二次曲線,ji6 ci3 kuk1 sin3
政治方向,
約翰保羅,joek3 hon6 bou2 lo4
槐蔭區,waai4 jam3 keoi1
留解,
茶仔,caa4 zai2
蒸散,zing1 saan3
打豎蔥,
順返條氣,
衛艦,wai6 laam6
老鼠噉眼,
問寒問暖,man6 hon4 man6 nyun5
紛雜,fan1 zaap6
蕩滌,dong6 dik6
孕穗,jan6 seoi6
石渠,sek6 keoi4
打完機啦,
箕勒仔,
噉算咯,
訂餐網,
落唔倒面,
負疚,fu6 gau3
掙個,
合丹,
喟歎,wai2 taan3
返風,
耕犁,gaang1 lai4
瘴氣,zoeng3 hei3
新市墟,san1 si5 heoi1
裱畫鋪,biu2 waa2 pou2
三色堇,saam1 sik1 gan2
打板,
被頭巾,pei5 tau4 gan1
抨沉,peng1 cam4
雲溪區,wan4 kai1 keoi1
暗堡,am3 bou2
一時一事,
狐狸叫,
哈棒,haa1 paang5
就話嗟,
富里鄉,fu3 lei5 hoeng1
羅唣,lo4 zou6
聯氨,lyun4 on1
賬載,zoeng3 zoi3
過孔,
裝洋蒜,zong1 joeng4 syun3
山農食品,
朔膠,
齋期,zaai1 kei4
愛民區,oi3 man4 keoi1
滎經,jing4 ging1
首付款,sau2 fu6 fun2
我咁大,
激光雕刻,
摩蟹座,mo1 haai5 zo6
紈褲子弟,jyun4 fu3 zi2 dai6
馬會宿舍,
棉緊身,min4 gan2 san1
新出生,san1 ceot1 sang1
誠服,sing4 fuk6
據實以告,geoi3 sat6 ji5 gou3
甦仙,sou1 sin1
搊後腳,cau1 hau6 goek3
二節棍,ji6 zit3 gwan3
賊過興兵,caak6 gwo3 hing1 bing1
樺甸,waa6 din6
天材地寶,
九竅,gau2 hiu3
車過嚟啦,
墾殖,han2 zik6
搗我米,
報盤,bou3 pun4
真系冇面,
人哋蟧,
弈林,jik6 lam4
未成冠,mei6 sing4 gun3
一些些,jat1 se1 se1
西薩摩亞,sai1 saat3 mo1 aa3
逼到實曬,
超躍,
一力扚,jat1 lik6 dik1
衆人搬家,
帽峯山,mou6 fung1 saan1
葵鼠,kwai4 syu2
蠻皮,maan4 pei4
延頸企踵,jin4 geng2 kei5 zung2
黑枯茗,hak1 fu1 ming5
劃艇,waak6 teng5
三盤兩勝,
恬適,tim4 sik1
寧津,ning4 zeon1
夾著,
金銘電器,
科斗,fo1 dau2
冰排,bing1 paai4
固體物理,gu3 tai2 mat6 lei5
蠔塘,hou4 tong4
祝君好,
地理極,dei6 lei5 gik6
多育,do1 juk6
平水尺,ping4 seoi2 cek3
想唔嚟,
話點就點,
撇號,pit3 hou6
管井,gun2 zeng2
自由騎仕,
畀你睇下,
越滋味,
趣多多,ceoi3 do1 do1
衛尉,wai6 wai3
開句聲,
貪占,taam1 zim3
儐相,ban3 soeng3
特告,
省字號,saang2 zi6 hou6
對住你,
城址,sing4 zi2
夏洛特敦,haa6 lok6 dak6 deon1
娉婷倓定,ping1 ting4 daam6 ding6
米話,
配電器,pui3 din6 hei3
通竅,tung1 hiu3
吹水王,
嗜鹼性球,si3 gaan2 sing3 kau4
遮袋,
亂賬,
喂邊個啊,
航盛,
騷料,sou1 liu2
硯友,jin6 jau5
元寶山,jyun4 bou2 saan1
花尾艔,faa1 mei5 dou2
滴點,dik6 dim2
三剎位,saam1 saat3 wai2
札起咗,
擺攤子,baai2 taan1 zi2
信用評等,seon3 jung6 ping4 dang2
拿拿拿,
賬本,zoeng3 bun2
南皮,naam4 pei4
碾子,nin5 zi2
譯電,jik6 din6
法國長棍,faat3 gwok3 coeng4 gwan3
民勤縣,man4 kan4 jyun6
呾啖先,
羣芳,kwan4 fong1
華安縣,waa4 on1 jyun6
搇旗,
手喐喐,
畢肖,bat1 ciu3
鞋類銷售,
葷豆花,
卡仙奴,
漆鹹道北,
兩尺,
紮辮子,
攀供,paan1 gung1
汾西縣,fan4 sai1 jyun6
大沙河,daai6 saa1 ho4
蔗蝦,ze3 haa1
鼠灰,syu2 fui1
旺菜,wong6 coi3
鬼蜮伎倆,gwai2 wik6 gei6 loeng5
賓得,ban1 dak1
成樣子,sing4 joeng6 zi2
冰壩,bing1 baa3
淮陽縣,waai4 joeng4 jyun6
甩手掌櫃,lat1 sau2 zoeng2 gwai2
褐脅雀鶥,hot3 hip3 zoek3 mei4
玩晒啦,
光鮮企理,
草莓族,cou2 mui2 zuk6
不用客氣,bat1 jung6 haak3 hei3
煙花女,jin1 faa1 neoi5
金堂,gam1 tong4
壽癦,sau6 mak6
坐商,zo6 soeng1
青春裏,
文峯,man4 fung1
大衆媒介,daai6 zung3 mui4 gaai3
㨆滿曬,
執地仔,zap1 dei6 zai2
講桌,gong2 coek3
雞內金,gai1 noi6 gam1
無㗎,
椿萱,ceon1 hyun1
骺軟骨板,hau4 jyun5 gwat1 baan2
立雪,laap6 syut3
國柄,gwok3 beng3
借歪啲,ze3 me2 di1
艾塔,ngaai6 taap3
黑鍵,hak1 gin6
考訂,haau2 ding3
歸寧,gwai1 ning4
倫敦大橋,
己型肝炎,gei2 jing4 gon1 jim4
單機容量,
厄勒海峽,aak1 lak6 hoi2 haap6
盜壘,dou6 leoi5
堆金積玉,deoi1 gam1 zik1 juk6
跳票,tiu3 piu3
興都庫什,hing1 dou1 fu3 sam6
東莞好,
破氣,po3 hei3
睇爬,tai2 paa4
境環,ging2 waan4
第一個包,
熄電話,
小腌,siu2 jim2
卵翼,leon2 jik6
噉樣睇,
公畜,gung1 cuk1
國蠹,gwok3 dou3
漢中地區,hon3 zung1 dei6 keoi1
克紹箕裘,hak1 siu6 gei1 kau4
橡子麪兒,zoeng6 zi2 min6 ji4
致仕,zi3 si6
平陽縣,ping4 joeng4 jyun6
以爲佢,
滴水穿石,dik6 seoi2 cyun1 sek6
硯山,jin6 saan1
駢肩,pin4 gin1
丙一身,bing2 jat1 san1
節烈,zit3 lit6
送扎花,
梁氏祠堂,
屙渜,o1 nan1
氣陷,hei3 haam6
巴達木,baa1 daat6 muk6
垣曲縣,wun4 kuk1 jyun6
麗星鷯鶥,lai6 sing1 liu4 mei4
提櫃,
轉化糖,zyun2 faa3 tong4
摘借,zaak6 ze3
鬆漱前,
恆產,hang4 caan2
好肚餓呀,
你妒忌,
值星,zik6 sing1
緯錦,wai5 gam2
棺材角,
喜大普奔,hei2 daai6 pou2 ban1
蘑菇釘,
聯勝通訊,
粵語說書,
天璇,tin1 syun4
馬檳榔,maa5 ban1 long4
牛巴粉,
護符,wu6 fu4
絕代美女,zyut6 doi6 mei5 neoi5
主治醫師,zyu2 zi6 ji1 si1
欣幸,jan1 hang6
梁氏宗祠,
除曬衫,
鬍鬚簕特,wu4 sou1 lak6 dak6
求補,
喇喉喇脷,
狗爪邊,gau2 zaau2 bin1
我宜家去,
哈巴谷書,haa1 baa1 guk1 syu1
你講乜啊,
體下點先,
縝匝,can2 zaap3
廣外,gwong2 ngoi6
爪哇八哥,zaau2 waa1 baat3 go1
斯坦貝克,si1 taan2 bui3 hak1
腳鴨子,goek3 aap3 zi2
峨嵋拳,ngo4 mei4 kyun4
向量圖形,hoeng3 loeng6 tou4 jing4
皮筏,pei4 fat6
薔薇花,
合葉,hap6 jip6
摩睺羅伽,mo1 hau1 lo4 gaa1
喜滋滋,hei2 zi1 zi1
㾓㾓䠩䠩,jyun1 jyun1 gui3 gui3
心都實,sam1 dou1 sat6
你個邊,
外貿業務,
寧海縣,ning4 hoi2 jyun6
奉新縣,fung6 san1 jyun6
西裙,
衰到冇有,
捍衛戰,
博士山,bok3 si6 saan1
水圳,seoi2 zan3
踱水,dok6 seoi2
爛板,
五分洲,
丁糖,ding1 tong4
太陽年,taai3 joeng4 nin4
休閒小聚,
冧弓頭,lam1 gung1 tau2
比特犬,bei2 dak6 hyun2
抹臺布,
夜遊神,je6 jau4 san4
穴頭,jyut6 tau4
偵毒管,zing1 duk6 gun2
押車,aat3 ce1
打杠架,daa2 gong3 gaa2
新邵縣,san1 siu6 jyun6
施展才能,
羆虎,bei1 fu2
偏師,pin1 si1
布法羅,bou3 faat3 lo4
懷來,waai4 loi4
歲月留聲,
功成名遂,gung1 sing4 ming4 seoi6
空中砲艦,hung1 zung1 paau3 laam6
羅盛教,lo4 sing6 gaau3
嘈返晒,
提葫蘆,tai4 wu4 lou4
市牢,si5 lou4
傅作義,fu6 zok3 ji6
財主佬,coi4 zyu2 lou2
阿莎力,aa3 saa1 lik6
攞碟,
昧水,mei6 seoi2
拖放,to1 fong3
反蛋,faan2 daan2
落我面,
噶嗒,gaa1 daap1
子宮外孕,zi2 gung1 ngoi6 jan6
穀草,guk1 cou2
世隔絕,sai3 gaak3 zyut6
耳根子,ji5 gan1 zi2
勞委會,lou4 wai2 wui2
微安培,mei4 on1 pui4
水合物,seoi2 hap6 mat6
好聲音,
化齋,faa3 zaai1
添唔添飯,
奇異夸克,kei4 ji6 kwaa1 hak1
六佰杯,
軍事部門,gwan1 si6 bou6 mun4
閃埋一邊,
魂頭,wan4 tau4
天峨,tin1 ngo4
地排車,dei6 paai4 ce1
上思縣,soeng6 si1 jyun6
土洋結合,tou2 joeng4 git3 hap6
白腹幽鶥,baak6 fuk1 jau1 mei4
兩老表,
面口熟,min6 hau2 suk6
點啊你,
永和縣,wing5 wo4 jyun6
蕭疏,siu1 so1
惡名兒,ok3 ming4 ji4
收臺,
愛憎分明,oi3 zang1 fan1 ming4
望過來,
微觀經濟,mei4 gun1 ging1 zai3
利津,lei6 zeon1
喜陽,hei2 joeng4
金帽子,
行咗下,
缸瓦啫啩,
朝陽縣,ciu4 joeng4 jyun6
月鱧,jyut6 lai5
服務質量,fuk6 mou6 zat1 loeng6
嬲休,lau1 jau1
鎖匙頭,
蛇都死喇,se4 dou1 sei2 laa3
入緊庫,
缺月,kyut3 jyut6
海瓜子,hoi2 gwaa1 zi2
鼻中隔,bei6 zung1 gaak3
魯班鎖,lou5 baan1 so2
杜口裹足,dou6 hau2 gwo2 zuk1
強流,koeng4 lau4
芳香環,fong1 hoeng1 waan4
費事畀人,
商都縣,soeng1 dou1 jyun6
巴斗,baa1 dau2
鳳頭麥雞,fung6 tau4 mak6 gai1
斗筲,dau2 saau1
鉅奸,
斜徑,ce4 ging3
戇勼勼,
發個輪,faat3 go3 leon2
說粵語,
雲液,wan4 jik6
赦宥,se3 jau6
芋艿,wu6 naai5
梁子湖區,loeng4 zi2 wu4 keoi1
集寧區,zaap6 ning4 keoi1
天天便利,
捲席,gyun2 zik6
糠麩,
灌鉛,gun3 jyun4
墮下陷阱,do6 haa6 ham6 zeng6
碌低,
窒住窒住,
瞓著眼,
萬載縣,maan6 zoi2 jyun6
馬拉棧,
揀蜶,gaan2 zeot1
東密,dung1 mat6
黃榜嶺,
萬能梗犬,maan6 nang4 gang2 hyun2
做禱告,zou6 tou2 gou3
苦瓜湯,
好痛㗎嘛,
銀盤,ngan4 pun4
,
四子王旗,sei3 zi2 wong4 kei4
唔該藉藉,
黃流,wong4 lau4
匝數,
轉距,zyun2 keoi5
唐河,tong4 ho4
煲中藥,
已作出保,ji5 zok3 ceot1 bou2
爲唔過,wai4 m4 gwo3
吱嘎,zi1 gaa1
初中嗰陣,
拎返過來,
連枷,lin4 gaa1
求帶上,
等我一陣,
係喇喎,
太平舖,taai3 ping4 pou1
鉤腳,
普氏野馬,pou2 si6 je5 maa5
壇香,
煙燻火燎,jin1 fan1 fo2 liu4
激越,gik1 jyut6
路膊,lou6 bok3
浠水縣,hei1 seoi2 jyun6
德力西,
春滿人間,
醒睏,seng2 fan3
豐登,fung1 dang1
沒口,mut6 hau2
腳跟腳,goek3 gan1 goek3
食槽,sik6 cou4
九支孖碌,gau2 zi1 maa1 luk1
焫著,
滿足面,
苦不唧,fu2 bat1 zik1
掗碇,ngaa6 deng6
藍毗尼,laam4 pei4 nei4
橫繃繃,waang4 baang1 baang6
消防器材,
你噉樣,
中共九大,zung1 gung6 gau2 daai6
胡紫薇,wu4 zi2 mei4
家鄉米,
古今有之,
紅辣椒粉,hung4 laat6 ziu1 fan2
歸省,gwai1 sing2
臘臘令,
柿子椒,ci5 zi2 ziu1
含忍,ham4 jan2
係噉多,
我條女,
對我嚟說,deoi3 ngo5 lai4 syut3
𢯎身𢯎勢,
現叉廚,jin6 caa1 cyu4
接駮,
曠時攝影,kwong3 si4 sip3 jing2
傾向藝術,
矮個兒,ai2 go3 ji4
脫貨,tyut3 fo3
陽炎,joeng4 jim4
雍雍,jung1 jung1
公園門口,
灰不溜丟,fui1 bat1 lau6 diu1
天象儀,tin1 zoeng6 ji4
江孜縣,gong1 zi1 jyun6
平山區,ping4 saan1 keoi1
緊擠,gan2 zai1
扣紐,
泰羅,taai3 lo4
幽綠,jau1 luk6
有宵夜,
哆囉美遠,do1 lo4 mei5 jyun5
不關聯,
稻荷壽司,dou6 ho4 sau6 si1
死腸直肚,sei2 coeng4 zik6 tou5
田鶇,tin4 dung1
尾綴,mei5 zeoi6
四湖,sei3 wu4
廣東外語,
尋呼機,cam4 fu1 gei1
食得啦,
肉刑,juk6 jing4
啞巴虧,aa2 baa1 kwai1
洪雅,hung4 ngaa5
左舷,zo2 jin4
過牀,gwo3 cong4
港口區,gong2 hau2 keoi1
喪梆,song3 bong1
畀都唔,bei2 dou1 m4
丹徒,daan1 tou4
川江碼頭,
咁翹呀,
逗哈哈,dau6 haa1 haa1
許瑩英,
開氣,hoi1 hei3
歌堂,go1 tong2
螺旋麪,lo4 syun4 min6
礙難從命,ngoi6 naan4 cung4 ming6
走唔起,zau2 m4 hei2
景福宮,ging2 fuk1 gung1
班雅明,baan1 ngaa5 ming4
西乃山,sai1 naai5 saan1
岸標,ngon6 biu1
冇喔,
旺鋪招商,
番茄蛋,
我就唔講,
橫骨,waang4 gwat1
安營扎寨,on1 jing4 zaat3 zaai6
九維空間,
捅穿,
黃陂區,wong4 pei4 keoi1
廬江縣,lou4 gong1 jyun6
赤胸鶇,cek3 hung1 dung1
係咩係咪,
炮墩,
劃價,waak6 gaa3
我落車,
我大把,
魚峯,jyu4 fung1
草滿囹圄,cou2 mun5 ling4 jyu5
人員構成,
裝不了,
臺灣鵯,toi4 waan1 bei1
落莫,lok6 mok6
高蹈,gou1 dou6
隨縣,ceoi4 jyun6
收唔收到,
美溪,mei5 kai1
百利士,baak3 lei6 si6
黃陵縣,wong4 ling4 jyun6
仲使講,
侮慢,mou5 maan6
橡皮帶,
店仔,
㨃鬼,deoi2 gwai2
硬燈條,
菜果,
狂敲,
饞鬼,caam4 gwai2
牛嶺坳,
奔頭兒,ban1 tau4 ji4
斑腰燕,baan1 jiu1 jin3
伊妹兒,ji1 mui6 ji4
你唔返去,
融安縣,jung4 on1 jyun6
排客,paai4 haak3
摩登女孩,
觸媒,cuk1 mui4
金雞瓦,gam1 gai1 ngaa5
數量分析,sou3 loeng6 fan1 sik1
狎侮,haap6 mou5
峯回路轉,fung1 wui4 lou6 zyun2
腦室,nou5 sat1
光膀子,gwong1 bong2 zi2
彈簧門,daan6 wong4 mun4
我隱約,
地下車庫,
半跏坐,bun3 gaa1 zo6
太子太保,taai3 zi2 taai3 bou2
點捉呀,
些釐酒,
白蘇,baak6 sou1
貝澳灣,
呢穫,
充填,cung1 tin4
蕾哈娜,leoi5 haa1 naa4
好膽,hou2 daam2
去沙井,
慈福行動,ci4 fuk1 hang4 dung6
礄口,kiu4 hau2
五峯縣,ng5 fung1 jyun6
石末肺,sek6 mut6 fai3
阿蘇火山,aa3 sou1 fo2 saan1
暫予,
備取,bei6 ceoi2
潼南縣,tung4 naam4 jyun6
金口河區,gam1 hau2 ho4 keoi1
啓顏,kai2 ngaan4
南漳縣,naam4 zoeng1 jyun6
宿縣地區,suk1 jyun6 dei6 keoi1
厭氧菌,jim3 joeng5 kwan2
好似發燒,
閃心,sim2 sam1
泥子,nai4 zi2
放寒假,fong3 hon4 gaa3
通信負載,tung1 seon3 fu6 zoi3
一唱三歎,jat1 coeng3 saam1 taan3
啲啲震,di4 di2 zan3
育種,juk6 zung2
半拍,
交兵,gaau1 bing1
削膊,soek3 bok3
大囉,
喝茫,hot3 mong4
置達,
童子鷄,
彞器,ji4 hei3
卡利科,kaa1 lei6 fo1
流碟,lau4 dip2
拍乸,paak3 naa2
吉木薩爾,gat1 muk6 saat3 ji5
晴隆,cing4 lung4
禮品咭,
一坐就爛,
迷信活動,
中堅份子,zung1 gin1 fan6 zi2
你咪理,
麥寮,mak6 liu4
黔之羊,
蝗科,wong4 fo1
難得食,
搵倒食,
彷徉,pong4 joeng4
隔山賣牛,gaak3 saan1 maai5 ngau4
彩景士多,
休戚相關,jau1 cik1 soeng1 gwaan1
見到距,
五黃六月,ng5 wong4 luk6 jyut6
壘上,leoi5 soeng6
西邊頭,
四下裏,sei3 haa6 leoi5
錯案,co3 on3
一面屁,jat1 min6 pei3
川菜香,
蘆柴棒,lou4 caai4 paang5
民庭,man4 ting4
橘子水,gwat1 zi2 seoi2
阿拉塔斯,aa3 laai1 taap3 si1
歐蝶魚,au1 dip6 jyu2
烴蠟,ting1 laap6
飄動,piu1 dung6
即墨,zik1 mak6
家用貨,
靖邊縣,zing6 bin1 jyun6
戰備等級,
霍克海姆,fok3 hak1 hoi2 mou5
坐車咁迫,
無醒起,
抓子兒,zaau2 zi2 ji4
包皮環境,baau1 pei4 waan4 ging2
給不到,kap1 bat1 dou2
韓世昌,hon4 sai3 coeng1
校色,gaau3 sik1
炎帝陵,jim4 dai3 ling4
霍格沃茨,fok3 gaak3 juk1 ci4
模似,mou4 ci5
交通圖,
落色,lok6 sik1
出口童裝,
茂親,mau6 can1
