word,jyutping
櫼頭倒腳,zim1 tau4 dou3 goek3
袒縛,taan2 bok3
佢食齋嘅,
海碗,hoi2 wun2
駁正,bok3 zing3
鐫黜,zyun1 ceot1
埋閘,maai4 zaap6
入你數,
子虛,zi2 heoi1
板頭,
電腦培訓,
半邊山,
棻芳,fan1 fong1
黃犬,wong4 hyun2
鎮遠,zan3 jyun5
鬼銷,gwai2 siu1
開河,hoi1 ho4
戚友,cik1 jau5
郵花,jau4 faa1
蘇步青,sou1 bou6 cing1
鶯歌燕舞,ang1 go1 jin3 mou5
攤進,
掌握分寸,
碑帖,bei1 tip3
勁哥,
榮業居,
石鐘乳,sek6 zung1 jyu5
亂咁食嘢,
啓順,
構思法,kau3 si1 faat3
黏着力,nim1 zoek3 lik6
德安縣,dak1 on1 jyun6
穩中有降,
多羅羅,do1 lo4 lo4
跑花蹄,paau2 faa1 tai4
上皮組織,soeng6 pei4 zou2 zik1
聯綿,lyun4 min4
伴侶號,bun6 leoi5 hou6
虢礫緙嘞,gwik1 lik1 kaak1 laak1
憊賴,baai6 laai6
簿籍,bou6 zik6
搞乜嘢,
輕吟,
上我度,
蝦王蟹將,
平樂縣,ping4 lok6 jyun6
三焦,saam1 ziu1
走馬赴任,zau2 maa5 fu6 jam6
花把式,faa1 baa2 sik1
巢皮咪𠵼,caau4 pei4 mi1 mang3
成個寒假,
一夫園藝,
便桶,bin6 tung2
逍遙派,
賠償制度,
訓釋,fan3 sik1
紅頭髮,
愣勁兒,ling6 ging6 ji4
來深圳了,
渣渣臨,
摁實,
瑜伽宗,jyu4 gaa1 zung1
咔嗒,kaa1 daap1
輝南,fai1 naam4
釋念,sik1 nim6
川黨參,cyun1 dong2 sam1
海拉爾,hoi2 laai1 ji5
賦形劑,fu3 jing4 zai1
一根筋,jat1 gan1 gan1
密植,mat6 zik6
老倆口,
板皮,baan2 pei4
冷親啊,
宏偉區,wang4 wai5 keoi1
甲紫,gaap3 zi2
溟池,ming4 ci4
大展宏圖,daai6 zin2 wang4 tou4
剋己,hak1 gei2
屍僵,si1 goeng1
瓶胚,ping4 pui1
畢業證明,
飛魚座,fei1 jyu4 zo6
髮指眥裂,faat3 zi2 zaai6 lit6
外貿逆差,
彌陀鄉,nei4 to4 hoeng1
飛龍電器,
三科一品,
淄蠹,zi1 dou3
龍肝鳳膽,lung4 gon1 fung6 daam2
阻住你添,
彰明,zoeng1 ming4
一個冇淨,
奎文區,fui1 man4 keoi1
天地壹號,
污糟雞,
網卡速度,
看真一點,hon3 zan1 jat1 dim2
買多啲嘢,
拜老公,
鈴鼓,ling4 gu2
車城鄉,ce1 sing4 hoeng1
爲善,wai4 sin6
三曹,saam1 cou4
滷水扎蹄,
畀問起,bei2 man6 hei2
陪奩,pui4 lim4
半分兒,bun3 fan1 ji4
東西周,dung1 sai1 zau1
信州區,seon3 zau1 keoi1
折錢,zit3 cin2
得你啫,
黑斑蝗鶯,hak1 baan1 wong4 ang1
霎熟狗頭,
熟門熟落,
華林部,waa4 lam4 bou6
聯繫羣衆,
聖比得,
禪杖,sim4 zoeng6
衝要,cung1 jiu3
嘚咗,
詐嬌詐嗲,
金沙薩,gam1 saa1 saat3
請宵夜,
閨情,gwai1 cing4
麝香草,se6 hoeng1 cou2
餓漢,ngo6 hon3
蓖麻毒素,bei6 maa4 duk6 sou3
愛嘅係你,
下嶽,
咪嘈住,
波到人到,
我要畀,
裕固,jyu6 gu3
醃醃尖尖,
靜態表,
籠鳥檻猿,lung4 niu5 haam5 jyun4
來蘇糖,loi4 sou1 tong4
洋洋大篇,joeng4 joeng4 daai6 pin1
帝王譜,dai3 wong4 pou2
鳩話,gau1 waa2
犯渾,faan6 wan6
盟弟,mang4 dai6
返到咯,
算我,
流浪兒,lau4 long6 ji4
捧著,
總控,
三七廿一,
海上世界,
步話機,bou6 waa2 gei1
福山區,fuk1 saan1 keoi1
不吃多點,
俗辣,zuk6 laat6
打𠶧,daa2 dim6
果真掂,
識做啲,
大喉欖,daai6 hau4 laam2
包乾制,baau1 gon1 zai3
討取,tou2 ceoi2
大深涌,
淺希近求,cin2 hei1 gan6 kau4
連仁,lin4 jan4
振興區,zan3 hing1 keoi1
鄧州,dang6 zau1
飲到㷫,
飆風,biu1 fung1
懊悔不已,ou3 fui3 bat1 ji5
巴倫西亞,baa1 leon4 sai1 aa3
連襟,lin4 kam1
你中意,
沒徵,
畫唔到,
損稅,syun2 seoi3
有借冇還,
你諗下,
因如此,jan1 jyu4 ci2
彌渡縣,nei4 dou6 jyun6
中前衛,zung1 cin4 wai6
荊江,ging1 gong1
請仙,ceng2 sin1
呼瑪縣,fu1 maa5 jyun6
興寧區,hing1 ning4 keoi1
彩棚,coi2 paang4
埃爾金,aai1 ji5 gam1
好驚啊我,
桌面兒上,coek3 min2 ji4 soeng6
奧維耶多,ou3 wai4 je4 do1
怨耦,jyun3 ngau5
肉羹,juk6 gang1
闡揚,cin2 joeng4
三都縣,saam1 dou1 jyun6
雙胎下爬,soeng1 toi1 haa6 paa4
道德品質,dou6 dak1 ban2 zat1
哈密地區,haa1 mat6 dei6 keoi1
我而家,
劫鑣,
祓魔師,fat1 mo1 si1
咖央醬,gaa3 jaang1 zoeng3
鼻甲骨,bei6 gaap3 gwat1
曬布,
易遊網,ji6 jau4 mong5
口疾疾,
僵屍網絡,goeng1 si1 mong5 lok6
惡癖,ok3 pik1
真嘎,
乘隙,sing4 gwik1
普通朱雀,pou2 tung1 zyu1 zoek3
政治派別,
不能平靜,
爆馬檻,baau3 maa5 laam2
不要咧,
傻大個兒,so4 daai6 go3 ji4
黃嘴潛鳥,wong4 zeoi2 cim4 niu5
爆山,baau3 saan1
月後,
打錯左,
估堆兒,gu2 deoi1 ji4
切達,cit3 daat6
隔三叉五,
默誦佛號,mak6 zung6 fat6 hou6
孟津縣,maang6 zeon1 jyun6
希瑟,
守土,sau2 tou2
靖安縣,zing6 on1 jyun6
魏都區,ngai6 dou1 keoi1
劉慈欣,lau4 ci4 jan1
裕安,jyu6 on1
鬼日,
錄共,luk6 gung1
交淺言深,gaau1 cin2 jin4 sam1
負唔負責,
攤錢,taan1 cin2
涅瓦,nip6 ngaa5
登陸咗,
馬蟥,maa5 wong4
格開佢,
一個勁兒,jat1 go3 ging6 ji4
托住托住,
螽斯科,zung1 si1 fo1
朝門,ciu4 mun4
咨文,zi1 man4
泗陽,si3 joeng4
弗州,fat1 zau1
去五去,
局子,guk6 zi2
李代桃僵,lei5 doi6 tou4 goeng1
洲仔角,
流目,lau4 muk6
宮調,gung1 diu6
金碧熒煌,gam1 bik1 jing4 wong4
簽好名,
金天翮,gam1 tin1 hat6
撒拉族,saat3 laai1 zuk6
拚沉佢,
詩歌史,
儘先,zeon2 sin1
伊斯曼,ji1 si1 maan6
淤滯,jyu1 zai6
捱齋,ngaai4 zaai1
陽桃,joeng4 tou4
助焊劑,
焚化墟,
中巴士,zung1 baa1 si6
品麗珠,ban2 lai6 zyu1
冇時間啦,
管胞,gun2 baau1
攪鑊,
幾點等,
喺會議室,
網路架構,mong5 lou6 gaa3 kau3
不盡根,bat1 zeon6 gan1
總耗,
咸柑桔,haam4 gam1 gat1
褦襶,le5 daai3
油料輸送,
休息喎,
佢就當衰,
十環,
豬腦子,
足足半年,
領罪,ling5 zeoi6
敞開兒,cong2 hoi1 ji4
刮龍,gwaat3 lung2
秦安縣,ceon4 on1 jyun6
洨河,ngaau4 ho4
講定㗎喇,
神岡鄉,san4 gong1 hoeng1
日光圍,
粗砂,cou1 saa1
嗷嗚,aau1 wu1
刺兒話,ci3 ji4 waa6
韓棒子,hon4 paang5 zi2
小時工,siu2 si4 gung1
沒啊,
裝盤,
永定河,wing5 ding6 ho4
喉欖,hau4 laam2
工人話你,
幸運女孩,
有譜兒,jau5 pou2 ji4
超越數,ciu1 jyut6 sou3
犖确,lak1 kak1
蘭章,laan4 zoeng1
裂變材料,lit6 bin3 coi4 liu2
三框欄,saam1 kwaang1 laan4
暖巢管家,nyun5 caau4 gun2 gaa1
餘皇,jyu4 wong4
懵仔簿,mung2 zai2 bou2
絣藤,mang3 tang4
竹箆,zuk1 bei6
時乖命蹇,si4 gwaai1 ming6 gin2
折嘢,
全能運動,
婄腩,pau3 naam5
極地戶外,
傳真發送,cyun4 zan1 faat3 sung3
汕頭美食,
研考,jin4 haau2
依法查處,
天寧,tin1 ning4
蜎窿,gyun1 lung1
隆化縣,lung4 faa3 jyun6
三陪小姐,saam1 pui4 siu2 ze2
大興南,
淳化縣,seon4 faa3 jyun6
你想幾時,
玩陣,
莎麗,saa1 lai6
撤完,
興平,hing1 ping4
魯特啤酒,lou5 dak6 be1 zau2
憑條,pang4 tiu4
老沙田,
麥科里,mak6 fo1 lei5
戰刀,zin3 dou1
雕鐫,diu1 zyun1
無從說起,
後援軍,hau6 wun4 gwan1
煬金,joeng4 gam1
第二秒,
熹微,hei1 mei4
不動點,bat1 dung6 dim2
席凡寧根,zik6 faan4 ning4 gan1
蝦形,
遺鷗,wai4 au1
訶譴,ho1 hin2
中站區,zung1 zaam6 keoi1
代頓,doi6 deon6
陰文,jam1 man4
策試,caak3 si5
京山,ging1 saan1
屠毒筆墨,tou4 duk6 bat1 mak6
擰過身嚟,ning6 gwo3 san1 lai4
拉納卡,laai1 naap6 kaa1
金元券,gam1 jyun4 hyun3
釀熱物,joeng6 jit6 mat6
太平廣記,taai3 ping4 gwong2 gei3
雙鏈,soeng1 lin4
精彩絕倫,
想幾時,
梅瑟,mui4 sat1
黑蜢蜢,
掃雷艇,sou3 leoi4 teng5
嫩水,
痛砭,tung3 bin1
睺唔實,
爪兒,zaau2 ji4
態子,taai3 zi2
九校聯盟,gau2 haau6 lyun4 mang4
蠻綳綳,maan4 baang1 baang1
佮計,gaap3 gai2
尼勒克縣,nei4 lak6 hak1 jyun6
舞抃,mou5 bin6
野豬石,
花溪區,faa1 kai1 keoi1
簽完名,
悌友,dai6 jau5
不情之請,bat1 cing4 zi1 cing2
好惡死,
唔好逼佢,
西式漢堡,
浮濫,fau4 laam6
普通鵟,pou2 tung1 kwong4
煉之未定,lin6 zi1 mei6 ding6
遵義縣,zeon1 ji6 jyun6
東昌府區,dung1 coeng1 fu2 keoi1
華屋丘墟,waa4 uk1 jau1 heoi1
見多不怪,
棚尾拉箱,paang4 mei5 laai1 soeng1
專司,zyun1 si1
圍脖,wai4 but6
我知道㗎,
淡腳樹鶯,daam6 goek3 syu6 ang1
回來中,
拍青瓜,
雪象,
元朗大橋,
畢業展,
生前友好,
陪下你,
篦頭,bei6 tau4
原點矩,jyun4 dim2 geoi2
越飛,jyut6 fei1
獅頭石竹,si1 tau4 sek6 zuk1
蟹螯,haai5 gong6
快信,faai3 seon3
電教,din6 gaau3
縱波,zung3 bo1
內稃,noi6 fu1
元氏,jyun4 si6
時尚之選,
無羊,
釋卷,sik1 gyun2
滑車,waat6 ce1
獅嶺路口,
約但,joek3 daan6
世界水準,
烏塌菜,wu1 taap3 coi3
劘家,mai1 gaa1
非嘗不可,
阿鼻地獄,aa3 bei6 dei6 juk6
九齒釘耙,gau2 ci2 deng1 baa3
結子石榴,git3 zi2 sek6 lau2
麥噹噹,
爬山虎,paa4 saan1 fu2
易司馬儀,ji6 si1 maa5 ji4
方頭括號,fong1 tau4 kut3 hou6
真瘀,
黑道家族,hak1 dou6 gaa1 zuk6
方城縣,fong1 sing4 jyun6
撚嘢,
轉字鎖,zyun3 zi6 so2
知更鳥,zi1 gaang1 niu5
吳堡縣,ng4 bou2 jyun6
出口服裝,
揚清激濁,joeng4 cing1 gik1 zuk6
叔嫂,
心拙口夯,sam1 zyut3 hau2 ban6
去香港了,
全休,cyun4 jau1
張斌,zoeng1 ban1
私下交易,
巢咪掹,caau4 mi1 mang1
一到天冷,
整體優勢,
企堂,kei5 tong2
豬疔,zyu1 deng1
日夜笙歌,
明呃,
草海,cou2 hoi2
章記,
吃得住,hek3 dak1 zyu6
大同鄉,daai6 tung4 hoeng1
心輪,sam1 leon4
發熱絲,faat3 jit6 si1
鼻菸,bei6 jin1
水𤞠,seoi2 caat3
潝住,
結縭,git3 lei4
罐頭魚,
布魯特斯,bou3 lou5 dak6 si1
鷺鷥,lou6 si1
線上音樂,
秋天時,
精邃,zing1 seoi6
超聲掃描,ciu1 sing1 sou3 miu4
考區,haau2 keoi1
兔爸,tou3 baa1
平壩縣,ping4 baa3 jyun6
狗肉煲,
韋馱菩薩,wai4 to4 pou4 saat3
唔使擇日,m4 sai2 zaak6 jat2
裂變產物,lit6 bin3 caan2 mat6
揼波拿,dam1 bo1 laa4
梅里美,mui4 lei5 mei5
急公好義,gap1 gung1 hou3 ji6
有乜好做,
彌勒縣,nei4 lak6 jyun6
批處理,pai1 cyu2 lei5
滾人,
有了胎,jau5 liu5 toi1
直流發電,zik6 lau4 faat3 din6
螺絲鑽,lo4 si1 zyun3
捉狂,
吉勒,gat1 lak6
切啫,cit3 zoe1
陰功鬼,jam1 gung1 gwai2
耳鬢廝磨,ji5 ban3 si1 mo4
打月,daa2 jyut2
烏海,wu1 hoi2
崔巍,ceoi1 ngai4
航空機票,
瘋狂猜圖,
芭拉,baa1 laai1
惡創,ok3 cong3
姿整一族,
又給我,jau6 kap1 ngo5
平武縣,ping4 mou5 jyun6
尉氏縣,wai3 si6 jyun6
一身兩役,jat1 san1 loeng5 jik6
閣僚,gok3 liu4
新金縣,san1 gam1 jyun6
算術平均,syun3 seot6 ping4 gwan1
狒狒哋,
瞎掰,hat6 baai1
戙系度,
㞓冧,hai1 lam1
行唔起,
藁城縣,gou2 sing4 jyun6
蝕晒喇,
花舍,
刨根,paau4 gan1
黃思敏,
冒大不韙,mou6 daai6 bat1 wai5
圓凼朶,
裁革,coi4 gaak3
依琪點,
牢子,lou4 zi2
停屍,ting4 si1
咸興,haam4 hing1
駐華使節,
螺殼粉,lo2 hok3 fan2
八字鬍,baat3 zi6 wu4
食街專用,
蓋碗,goi3 wun2
留意唔到,
山中傳奇,
畀路支,bei2 lou6 zi1
批唔批,
鬆快,sung1 faai3
天老兒,tin1 lou5 ji4
不用恰,
差皮,caa1 pei2
金雀花,gam1 zoek3 faa1
富孀,fu3 soeng1
民權縣,man4 kyun4 jyun6
冇釐癮頭,mou5 lei4 jan5 tau4
自個兒,zi6 go3 ji4
倭黑猩猩,wo1 hak1 sing1 sing1
開心湯姆,
明杖,ming4 zoeng6
武川縣,mou5 cyun1 jyun6
偏位,
發榜,faat3 bong2
宣恩縣,syun1 jan1 jyun6
虎蹲砲,fu2 cyun4 paau3
笆籬子,baa1 lei4 zi2
白粉仔,
堯舜,jiu4 seon3
易話爲,ji6 waa6 wai4
毛邊紙,mou4 bin1 zi2
我叫你走,
千鈞一發,
我爭佢錢,
改轉,goi2 zyun3
小小肥羊,
冏寺,gwing2 zi6
亞洲周刊,aa3 zau1 zau1 hon2
釘頭,deng1 tau2
一級頭,jat1 kap1 tau4
萍蹤,ping4 zung1
妒賢忌能,dou3 jin4 gei6 nang4
搗米,dou2 mai5
放蟹,fong3 haai5
遲菜心,ci4 coi3 sam1
超値,
尊公,zyun1 gung1
彩色打印,
肯於,
羯鼓催花,kit3 gu2 ceoi1 faa1
𠵇𠺫,keu4 leu1
訥河,neot6 ho4
腦殘粉,nou5 caan4 fan2
乾時緊月,gon1 si4 gan2 jyut6
冇嘢矴口,mou5 je5 deng3 hau2
呲牙咧嘴,zi1 ngaa4 lit6 zeoi2
椪柑,pung3 gam1
步進馬達,bou6 zeon3 maa5 daat6
朱高熾,zyu1 gou1 ci3
密絲,mat6 si1
大姚縣,daai6 jiu4 jyun6
發棵,faat3 fo2
我就要相,
跳頻,tiu3 pan4
江輪,gong1 leon4
個鏡,
纈氨酸,kit3 on1 syun1
太古宙,taai3 gu2 zau6
帕斯卡爾,paak3 si1 kaa1 ji5
隨訪,ceoi4 fong2
專門調查,
唔夠斤兩,
唁信,jin6 seon3
漂香,
偶犯,ngau5 faan6
技術官員,
去別有天,heoi3 bit6 jau5 tin1
和悅,wo4 jyut6
古月粉,gu2 jyut6 fan2
唐蒿,tong4 hou1
拉個手,laai1 go3 sau2
佳評,gaai1 ping4
同素異形,tung4 sou3 ji6 jing4
待宵草,doi6 siu1 cou2
使成一體,si2 sing4 jat1 tai2
邊度讀,
有無收到,
嬸子,sam2 zi2
繞脷,kiu5 lei6
石城縣,sek6 sing4 jyun6
精出骨,zeng1 ceot1 gwat1
志丹縣,zi3 daan1 jyun6
結業證書,git3 jip6 zing3 syu1
爐霍縣,lou4 fok3 jyun6
集注,zaap6 zyu3
聲鵐,sing1 mou4
打仰瞓,daa2 ngong5 fan3
曲筆,kuk1 bat1
痘痂,dau6 gaa1
傳情物意,
畬鄉,se1 hoeng1
劫奪,gip3 dyut6
好頭暈,
重查,cung4 caa4
貪玩之嘛,
三千秀髮,
喺邊呢,
臨時搵腳,
右後方,jau6 hau6 fong1
病民害國,beng6 man4 hoi6 gwok3
流千張,lau4 cin1 zoeng1
食回味,
天台縣,tin1 toi4 jyun6
爭強好勝,zang1 koeng4 hou3 sing3
劉基,lau4 gei1
降旨,gong3 zi2
掛意,gwaa3 ji3
澗西區,gaan3 sai1 keoi1
寄名,gei3 meng2
遞四方,
溫宿縣,wan1 suk1 jyun6
佢想喊咯,
受把,sau6 baa2
經信委,ging1 seon3 wai2
河塘,
西班牙港,sai1 baan1 ngaa4 gong2
你點知架,
碧土,bik1 tou2
新圍書室,
不來深圳,
開㗎,
叢臺,cung4 toi4
信口胡說,seon3 hau2 wu4 syut3
糧秣,loeng4 mut3
街渡碼頭,
據我看,geoi3 ngo5 hon3
抱抱團,pou5 pou5 tyun4
划艇會,
新沂,san1 ji4
尖括號,zim1 kut3 hou6
寧德地區,ning4 dak1 dei6 keoi1
係噉大,
和樂蟹,wo4 lok6 haai5
就噉做,
家什,gaa1 zaap6
安次區,on1 ci3 keoi1
撐甲,zaang6 gaap3
軭神,waang1 san2
青縣,cing1 jyun6
高寒,gou1 hon4
核門檻,hat6 mun4 laam6
出陽臺,
看牛,hon1 ngau4
摩天嶺,
涌美邨,
華爲出口,
窯爐,
萬丈深淵,maan6 zoeng6 sam1 jyun1
削職爲民,soek3 zik1 wai4 man4
劃等號,
復議,fuk6 ji5
沖涼舖,cung1 loeng4 pou2
後孃,hau6 noeng2
循化縣,ceon4 faa3 jyun6
六喱,luk6 lei1
鄧拓,dang6 tok3
腎盂炎,san6 jyu4 jim4
盲鰻,maang4 maan4
馬納馬,maa5 naap6 maa5
文船,
通輸,
䂻飽,zaang6 baau2
介紹錯,
母機,mou5 gei1
𠹶嘭,bing4 bam4
邊度係吖,
噉你做,
度德量力,dok6 dak1 loeng6 lik6
文創產業,man4 cong3 caan2 jip6
嚷著,
一兩晚,
句羣,geoi3 kwan4
勸農,hyun3 nung4
餘項,jyu4 hong6
沖涼去,
充大檯,cung1 daai6 toi2
死過佢睇,sei2 gwo3 keoi5 tai2
元朗貿易,
代數方程,doi6 sou3 fong1 cing4
弛張熱,ci4 zoeng1 jit6
茫崖區,mong4 ngaai4 keoi1
嚴了眼兒,jim4 liu5 ngaan5 ji4
冶鑄,je5 zyu3
稅收制度,
裝備維修,
湯原縣,tong1 jyun4 jyun6
市政沙角,
均變論,gwan1 bin3 leon6
徽記,fai1 gei3
竹紗衫褲,zuk1 saa1 saam1 fu3
土豬,tou2 zyu1
原義,jyun4 ji6
廣播地址,gwong2 bo3 dei6 zi2
憊倦,bei6 gyun6
金屬破片,gam1 suk6 po3 pin2
霧峯,mou6 fung1
噒諄,leon1 zeon1
離開廣州,
發言中肯,faat3 jin4 zung1 hang2
擘爛髀,maak3 laan6 bei2
甚小,
鬚髮,sou1 faat3
會東縣,wui6 dung1 jyun6
本地海鮮,
專業英語,
小媳婦兒,siu2 sik1 fu5 ji4
潮說,ciu4 syut3
措大,cou3 daai6
德和裝飾,
摳摳埋埋,
哈季奇,haa1 gwai3 kei4
孭仔燈,me1 zai2 dang1
嚴絲合縫,jim4 si1 hap6 fung4
腳腳七注,goek3 goek3 cat1 zyu3
倏地,suk1 dei6
匯劃,wui6 waak6
咁睇得起,
燒曬,
檯墊,toi2 zin3
肅殺之氣,suk1 saat3 zi1 hei3
考拉,haau2 laai1
留意咗,
身材正,
二水貨,ji6 seoi2 fo3
免翁,min5 jung1
唔搭嘅,
衹玩,
放咁耐,
頭兒腦兒,tau4 ji4 nou5 ji4
好大條,
踩唔落,
雄鹿,hung4 luk6
文白異讀,man4 baak6 ji6 duk6
順發製造,
屈光度,wat1 gwong1 dou6
爭乜鬼,
巴喳,baa1 zaa1
炕几,kong3 gei1
蟲蟲蟻蟻,cung4 cung4 ngai5 ngai5
丁烷,ding1 jyun4
鹽膚木,jim4 fu1 muk6
牛屎龜,ngau4 si2 gwai1
碌蕉,
眼反反,
冇𠸎耕,mou5 naa1 gaang1
臨高縣,lam4 gou1 jyun6
弦貝斯,jin4 bui3 si1
腦勺,nou5 zoek3
息烽,sik1 fung1
滴道區,dik6 dou6 keoi1
傻佬來嘅,
流星體,lau4 sing1 tai2
崇明縣,sung4 ming4 jyun6
粗手大腳,
健旺,gin6 wong6
尚書經,soeng6 syu1 ging1
全黨全軍,cyun4 dong2 cyun4 gwan1
白鹼灘,baak6 gaan2 taan1
簽牙,cim1 ngaa4
發糕,faat3 gou1
軍團菌,gwan1 tyun4 kwan2
無孔不鑽,mou4 hung2 bat1 zyun3
印鼠客蚤,jan3 syu2 haak3 zou2
魯爾河,lou5 ji5 ho4
轉輪聖王,zyun3 leon4 sing3 wong4
架車咁逼,
教書匠,gaau3 syu1 zoeng6
奇臺,kei4 toi4
李三腳,lei5 saam1 goek3
怕乜啫,
閒空,haan4 hung1
臊鼠,sou1 syu2
激光防僞,
侍弄,si6 lung6
王洪文,wong4 hung4 man4
武溪,mou5 kai1
風火水電,fung3 fo2 seoi2 din6
聊天記錄,
搲花,waa2 faa1
仄韻,zak1 wan6
如其所好,jyu4 kei4 so2 hou3
田家庵區,tin4 gaa1 am1 keoi1
扶綏,fu4 seoi1
吉大港,gat1 daai6 gong2
無內容,
下水管,haa6 seoi2 gun2
鉢櫃,but3 gwai6
眼珠兒,ngaan5 zyu1 ji4
斂錢,lim5 cin2
天演論,tin1 jin2 leon6
宿馠馠,suk1 ham1 ham1
指疔,zi2 ding1
摩爾門,mo1 ji5 mun4
馬鈴薯泥,maa5 ling4 syu4 nai4
天牌,tin1 paai2
霍布斯,fok3 bou3 si1
旬年,ceon4 nin4
幾錢呀,
四化,sei3 faa3
禁受,gam3 sau6
慶元縣,hing3 jyun4 jyun6
地鐵仔,
珠山,zyu1 saan1
聖躬,sing3 gung1
幾喬,
蠟蠟亂,
試玩碟,si3 waan2 dip6
你講咩話,
屌撚你吖,
廣式燒臘,
泉港區,cyun4 gong2 keoi1
諸相,zyu1 soeng3
伊尼亞斯,ji1 nei4 aa3 si1
拳眼,kyun4 ngaan5
去中大,
柏克郡,paak3 hak1 gwan6
萎蕤,wai2 jeoi4
千赫茲,cin1 haak1 zi1
事必有兆,si6 bit1 jau5 siu6
截攔,
冷哼,
開開門窗,
因住我晚,
雄蜂,hung4 fung1
師傅仔,
藠頭,kiu2 tau4
笨撚,ban6 lan2
