word,jyutping
做伴兒,zou6 bun6 ji4
地下河,
喺邊條,
透紅,tau3 hung4
隨心意,
鹹溼公,haam4 sap1 gung1
凹線,nap1 sin3
善能,sin6 nang4
樟樹布,
九節蝦,
總體設計,
德布勒森,dak1 bou3 lak6 sam1
敬奉,ging3 fung6
好唔識做,
糧棧,loeng4 zaan6
彼得格勒,bei2 dak1 gaak3 lak6
汗宿,hon6 suk1
大青山,daai6 cing1 saan1
分水凹,
新野縣,san1 je5 jyun6
陳香梅,can4 hoeng1 mui4
漢沽區,hon3 gu1 keoi1
壹傅媒,
傻豬仔,
僧帽瓣,zang1 mou6 faan6
朝服,ciu4 fuk6
前晌,cin4 hoeng2
橫楣,waang4 mei4
狗屎圍,
恆星日,hang4 sing1 jat6
砷凡納明,san1 faan4 naap6 ming4
有鉤絛蟲,jau5 ngau1 tou1 cung4
部衆,bou6 zung3
薔薇花蕾,coeng4 mei4 faa1 leoi5
舂米公,zung1 mai5 gung1
糞尿,fan3 niu6
命醜,meng6 cau2
韓式桑拿,
少年之家,siu3 nin4 zi1 gaa1
澳際,ou3 zai3
返草,
有無我,
摩登會,
喺邊處,
籠底,lung2 dai2
巴楚,baa1 co2
早班兒,zou2 baan1 ji4
重活兒,cung5 wut6 ji4
退稅單,
疣贅,jau4 zeoi6
廣東麻將,
求乞,kau4 hat1
睇開啲啦,
信孚中外,seon3 fu1 zung1 ngoi6
你就豬,
打柒佢,
嗰個老嘢,
陳酒,can4 zau2
葉瑟,jip6 sat1
柘蠶,ze3 caam4
學成回國,
偵問,zing1 man6
一餘咁話,
空格鍵,hung1 gaak3 gin6
優角,jau1 gok3
勤加練習,
逐步推廣,
睇雨,
帕蘭卡,paak3 laan4 kaa1
磚坯,zyun1 pui1
黑啤梨,haak1 be1 lei2
蒼松,
煩煩煩,faan4 faan4 faan4
肅寧,suk1 ning4
壓氣,aat3 hei3
手工操作,
肌原纖維,gei1 jyun4 cim1 wai4
薩巴德羅,saat3 baa1 dak1 lo4
家八哥,gaa1 baat3 go1
叩首,kau3 sau2
隱寫術,jan2 se2 seot6
家族樹,gaa1 zuk6 syu6
古樹參天,
唐恩都樂,tong4 jan1 dou1 lok6
摩托賽車,mo1 tok3 coi3 ce1
交貨期,gaau1 fo3 kei4
沙魚涌,saa1 jyu4 cung1
嘉會,gaa1 wui6
統稱爲,tung2 cing1 wai4
快啲嚟啦,
恩膏,jan1 gou1
鉛鋼,
公孫龍,gung1 syun1 lung4
紙灰,zi2 fui1
軍田,
臭屁𧌐,cau3 pei3 laat3
陸川縣,luk6 cyun1 jyun6
友好相處,
丙鑊,bing2 wok6
毒瓦斯,duk6 ngaa5 si1
迪慶州,dik6 hing3 zau1
殺進殺出,saat3 zeon3 saat3 ceot1
桃駁梨,tou4 bok3 lei2
歐鴿,au1 gaap3
鐵力木,tit3 lik6 muk6
婚生子女,fan1 sang1 zi2 neoi5
番狗,faan1 gau2
令臘臘,
燈心,dang1 sam1
信宿,seon3 suk1
干休,gon1 jau1
史贊,si2 zaan3
坎兒井,ham2 ji4 zeng2
數碼照相,
攏在,
黑𥌯𥌯,hak1 mang1 mang1
收報室,sau1 bou3 sat1
施秉縣,si1 bing2 jyun6
七弦琴,cat1 jin4 kam4
成龍配套,sing4 lung4 pui3 tou3
建湖,gin3 wu4
很大意見,
劈手,pek3 sau2
碌曲縣,luk1 kuk1 jyun6
捷豹,zit3 paau3
屏南縣,ping4 naam4 jyun6
屙肚,o1 tou5
每匹,
大湖鄉,daai6 wu4 hoeng1
死貨,sei2 fo3
蒙古沙雀,mung4 gu2 saa1 zoek3
羅曼司,lo4 maan6 si1
唔阻你哋,
伯傑,baak3 git6
紥嘢,
因襲陳規,jan1 zaap6 can4 kwai1
濯身,zok6 san1
盡職盡責,zeon6 zik1 zeon6 zaak3
提任,tai4 jam6
肯定又係,
稱量,cing1 loeng4
咕噥,gu1 nung4
繫到做咩,
溟海,ming4 hoi2
天黑咁滯,
整蠱整怪,
工布江達,gung1 bou3 gong1 daat6
宣威,syun1 wai1
吃館子,hek3 gun2 zi2
菲亞特,fei1 aa3 dak6
西頓,sai1 deon6
訓着,
城口縣,sing4 hau2 jyun6
厚誼,hau5 ji4
疏窿,so1 lung1
中銀保險,
金陽,gam1 joeng4
障眼,zoeng3 ngaan5
天光大白,tin1 gwong1 daai6 baak6
色拉醬,sik1 laai1 zoeng3
聽執,ting3 zap1
咁捻死樣,
拉開帷幕,
石榴石,sek6 lau2 sek6
蹲大牢,deon1 daai6 lou4
最夜幾點,
峭壁飛榕,
四川林鴞,sei3 cyun1 lam4 hiu1
仲使問,
桐柏山,tung4 paak3 saan1
退㷫,teoi3 hing3
釘紐,deng1 nau2
黃島,wong4 dou2
電導體,din6 dou6 tai2
短期行爲,
煞性子,saat3 sing3 zi2
思之心痛,si1 zi1 sam1 tung3
腳鐐手銬,goek3 liu4 sau2 kaau3
次貸危機,ci3 taai3 ngai4 gei1
你就話,
飛𨋢,fei1 lip1
縮手縮腳,suk1 sau2 suk1 goek3
走神兒,zau2 san4 ji4
桃江縣,tou4 gong1 jyun6
衹剩返,
爛頭蟀,laan6 tau4 seot1
煤屎,mui4 si2
景谷,ging2 guk1
鐘點工,
二尕子,ji6 gaa1 zi2
浦城縣,pou2 sing4 jyun6
開券有益,
高明區,gou1 ming4 keoi1
話就咁話,
黑擝擝,haak1 mang1 mang1
望住我哋,
家財百萬,gaa1 coi4 baak3 maan6
何嘉欣,
煙餅,jin1 beng2
邏輯炸彈,lo4 cap1 zaa3 daan2
通配符,tung1 pui3 fu4
口水蚊,hau2 seoi2 man1
仙桂,
槍機,coeng1 gei1
蜑民,daan6 man4
好唔尋常,
水里,seoi2 lei5
閂細,
好攞命,
鞋金,haai4 gam1
漏查,
硬健,ngaang6 gin6
培果,pui4 gwo2
拷掠,haau2 loek6
冬至快樂,
看得過兒,hon3 dak1 gwo3 ji4
胡吹,wu4 ceoi1
摣正嚟做,
宜陽縣,ji4 joeng4 jyun6
我哋氹,
什麼眼光,
觀塘仔灣,
匆遽,cung1 geoi6
雌獅,ci1 si1
梟首示衆,hiu1 sau2 si6 zung3
泵燈,bam1 dang1
撞下彩,
盤杠子,pun4 gong1 zi2
噶噶,gaa1 gaa1
勁吖,
夢裏花,mung6 leoi5 faa1
嫌猜,jim4 caai1
柱形圖,cyu5 jing4 tou4
質量塊,zat1 loeng6 faai3
拽著,
辰龍,san4 lung4
倩緣,
杯仔麪,bui1 zai2 min6
紅原縣,hung4 jyun4 jyun6
靚女啊,
骨精友,gwat1 zing1 jau2
真係戇居,
吹糖,ceoi1 tong2
席德尼,zik6 dak1 nei4
櫼頭對腳,cim1 tau4 deoi3 goek3
國風舞蹈,
賈夾威德,gaa2 gaap3 wai1 dak1
海瑞鄉,hoi2 seoi6 hoeng1
獻處,hin3 cyu2
樂活臺,
外顯子,ngoi6 hin2 zi2
土衛二,tou2 wai6 ji6
乜咁啱嘅,
木骨都束,muk6 gwat1 dou1 cuk1
勞傷,lou4 soeng1
懶貓,laan5 maau1
肥壤,fei4 joeng6
天溝,tin1 kau1
後背底,hau6 bui3 dai2
快照,faai3 ziu3
郡望,gwan6 mong6
缸瓦甫,
乾嚎,gon1 hou4
再衰三竭,zoi3 seoi1 saam1 kit3
弄皺,lung6 zau3
羣聊,
形神,jing4 san4
乍得湖,zaa3 dak1 wu4
綠谷,
好耐冇嚟,
說風涼話,syut3 fung1 loeng4 waa2
坐廟,co5 miu2
娃鬼,waa1 gwai2
冚埋冚埋,
灣區捷運,waan1 keoi1 zit6 wan6
泰格爾,taai3 gaak3 ji5
旋渦狀,syun4 wo1 zong6
塕埲,jung2 pung1
安陽地區,on1 joeng4 dei6 keoi1
有米氣,
花墩,faa1 dan2
眼公仔,ngaan5 gung1 zai2
專發,
若開山脈,joek6 hoi1 saan1 mak6
遼中縣,liu4 zung1 jyun6
朗度運輸,
象拔,zoeng6 bat6
迂闊,jyu1 fut3
富蘊,fu3 wan2
申屠,san1 tou4
包姐,baau1 ze1
嘢雞,
獨辟蹊徑,duk6 pik1 hai4 ging3
博客話劇,bok3 haak3 waa2 kek6
檯安,toi4 on1
聖亞達,
友好區,jau5 hou2 keoi1
地獄拉麪,
聶榮,nip6 wing4
狍子,paau4 zi2
成晚冇瞓,
釦子,kau3 zi2
眼波,ngaan5 bo1
黧黑,lai4 hak1
無照經營,mou4 ziu3 ging1 jing4
無棣縣,mou4 dai6 jyun6
悽惶,cai1 wong4
素筵,sou3 jin4
啓時,
唔時唔候,m4 si4 m4 hau6
湘橋區,soeng1 kiu4 keoi1
管到實,
拜把子,baai3 baa2 zi2
潼關縣,tung4 gwaan1 jyun6
咪講呢啲,
噉當然啦,
特此證明,
一撳佢,
快食麪,
組織委員,
磨碌,mo4 luk1
昴宿星團,maau5 sau3 sing1 tyun4
打摏,daa2 zong1
現抓,jin6 zaau2
犟勁,goeng6 ging6
可能信,
分憂解愁,
攝衫,
鳳凰谷,
燒腸,siu1 coeng2
落塵,lok6 can4
百穀,baak3 guk1
畀個驚喜,
斯哥特,si1 go1 dak6
怪話,gwaai3 waa6
多𨳊餘,
褦埋一齊,
輸出品,syu1 ceot1 ban2
輪班啦,
賽車場賽,coi3 ce1 coeng4 coi3
必不可缺,bit1 bat1 ho2 kyut3
嚕便,lou3 bin6
樟木地,
金州區,gam1 zau1 keoi1
刨緊,
攻滅,gung1 mit6
父慈子孝,fu6 ci4 zi2 haau3
慷慨赴義,hong2 koi3 fu6 ji6
容喙,jung4 fui3
甄綜,jan1 zung3
無電腦,
糖友,tong4 jau2
話晒都,
人生朝露,jan4 sang1 ziu1 lou6
櫃檯機,
瘋犬病,fung1 hyun2 beng6
樂捐,lok6 gyun1
胡椒屬,wu4 ziu1 suk6
米袋子,mai5 doi2 zi2
河清海晏,ho4 cing1 hoi2 aan3
合曬心水,
樞垣,syu1 wun4
茹藘,jyu4 leoi4
豬肚包雞,
懶刮你,
車親人,
怡紅,ji4 hung4
辣哈布,laat6 haa1 bou3
姊丈,zi2 zoeng6
猛虎下山,
啷黎,
帽匠,mou2 zoeng6
搶住要,
蘭山區,laan4 saan1 keoi1
嗡嗡祖拉,jung1 jung1 zou2 laai1
泉山區,cyun4 saan1 keoi1
係啊係啊,
蠼螋,keoi4 sau1
託拉博拉,tok3 laai1 bok3 laai1
建水縣,gin3 seoi2 jyun6
返臺,faan2 toi4
軍嫂,gwan1 sou2
跨竈,kwaa3 zou3
我行過去,
我改我改,
農活,nung4 wut6
及格線,kap6 gaak3 sin3
濯錦以魚,zok6 gam2 ji5 jyu4
古傑拉爾,gu2 git6 laai1 ji5
蘭洲拉麪,
哄勸,hung6 hyun3
價電子,gaa3 din6 zi2
始興縣,ci2 hing1 jyun6
爽神,song2 san4
胸音,hung1 jam1
謳歌,au1 go1
不當緊,bat1 dong3 gan2
挨年近晚,aai1 nin4 gan6 maan5
蚊燈,man1 dang1
中矛,zung3 maau4
薦椎,zin3 zeoi1
規整,kwai1 zing2
反詰,faan2 kit3
宗喀巴,zung1 kaa3 baa1
好先進,
埇橋區,jung2 kiu4 keoi1
采擷,coi2 git3
有朝冇晚,jau5 ziu1 mou5 maan5
水牛坊,
費奧多爾,fai3 ou3 do1 ji5
靈川,ling4 cyun1
聖心節,sing3 sam1 zit3
丁丁炒面,ding1 ding1 caau2 min6
拼沉,peng1 cam4
廟南,
腳魚,goek3 jyu4
你點返,
仲多嘢,
高達倉,
咁抽象,
摩登瓜子,mo1 dang1 gwaa1 zi2
邊個系,
吉尼係數,gat1 nei4 hai6 sou3
硯水壺兒,jin6 seoi2 wu2 ji4
對流層頂,deoi3 lau4 cang4 deng2
個人業主,
五米掛,
西門豹,sai1 mun4 paau3
咁感性,
顯白,hin2 baak6
再醮,zoi3 ziu3
幫我同,
宿弊,suk1 bai6
斑魚狗,baan1 jyu4 gau2
膠黐,gaau1 ci1
密切協作,
三國史記,saam1 gwok3 si2 gei3
姪新婦,zat6 sam1 pou5
惹婁子,je5 lau4 zi2
羅曼使,lo4 maan6 si2
香薄荷,hoeng1 bok6 ho4
水盂,seoi2 jyu4
公路唔平,
靜寧縣,zing6 ning4 jyun6
遊鬆,
蠲滌,gyun1 dik6
梗係你,
又翳又諦,jau6 ngai3 jau6 dai3
偵檢,
徛身煲,kei5 san1 bou1
藏羚,zong6 ling4
維記牛奶,
屙瀉尿,
波板糖人,bo1 baan2 tong2 jan4
閒逸,haan4 jat6
濾出,leoi6 ceot1
篾青,mit6 ceng1
旦夕,daan3 zik6
搖戰,jiu4 zin3
龍陽,lung4 joeng4
中西合併,zung1 sai1 hap6 bing3
滯納,zai6 naap6
臺巴子,toi4 baa1 zi2
歪面,
任縣,jam6 jyun6
七分褲,cat1 fan1 fu3
阿衣奴,aa3 ji1 nou4
相差懸殊,
專事,zyun1 si6
夠嗆,gau3 coeng1
謬耄,mau6 mou6
虧值,
旁氏,pong4 si6
上大井,
瀰漫星雲,nei4 maan6 sing1 wan4
定調子,ding6 diu6 zi2
唔感覺,
掉膘,diu6 biu1
玉冰燒,juk6 bing1 siu1
白羊朝,baak6 joeng4 ciu4
花笭仔,faa1 leng1 zai2
蔣士銓,zoeng2 si6 cyun4
對映體,deoi3 jing2 tai2
擦掠,caat3 loek6
功能團,gung1 nang4 tyun4
簸穀,bo3 guk1
過唔過嚟,
衛生口罩,
外來干涉,
揭底,kit3 dai2
修武縣,sau1 mou5 jyun6
無援,mou4 wun4
馬趴,maa5 paa1
好腥,
噉隨便,
脈案,mak6 on3
范蠡,faan6 lai5
氟石,fat1 sek6
謀人寺,mau4 jan4 zi2
石岡鄉,sek6 gong1 hoeng1
你憑咩,
神奧,san4 ou3
建始,gin3 ci2
聽殃,ting3 joeng1
今晚啦,
娃子,waa1 zi2
識荊,sik1 ging1
北投區,bak1 tau4 keoi1
小筐,
瑪瑙貝,maa5 nou5 bui3
六式碼,luk6 sik1 maa5
勉縣,min5 jyun6
相空間,soeng1 hung1 gaan1
陽明區,joeng4 ming4 keoi1
平頭頂,
都要種啲,
碼頭前地,
心情唔靚,
迎著,
杜鵑山,
滑行軌跡,
合陽,hap6 joeng4
梁書,loeng4 syu1
諗住掉頭,
貪賄無藝,taam1 kui2 mou4 ngai6
食夾拎,
鶴城區,hok6 sing4 keoi1
坐探,zo6 taam3
撚手撚腳,
永定區,wing5 ding6 keoi1
隆情厚誼,lung4 cing4 hau5 ji4
聖本德,
倫比,leon4 bei2
頁框,jip6 kwaang1
建立者,gin3 laap6 ze2
穗保,seoi6 bou2
魚頭雲,jyu4 tau4 wan2
甜津津,tim4 zeon1 zeon1
四福,
巢皮咪孟,
找碴兒,zaau2 zaa1 ji4
你換咗,
底漆,dai2 cat1
趙州橋,ziu6 zau1 kiu4
㞓鬼,hai1 gwai2
鍍鋅鐵,dou6 san1 tit3
巴塘縣,baa1 tong4 jyun6
佢好溫柔,
禳解,joeng4 gaai2
南和縣,naam4 wo4 jyun6
好帥,
侏儒倉鼠,zyu1 jyu4 cong1 syu2
抄唔倒,
提賠,tai4 pui4
做扒,zou6 paa2
幽光,jau1 gwong1
蒼勁,cong1 ging6
唔知點搞,
拜謁,baai3 jit3
東亞峯會,dung1 aa3 fung1 wui2
幺點,jiu1 dim2
火筷子,fo2 faai3 zi2
賙人,zau1 jan4
三義鄉,saam1 ji6 hoeng1
痛到我,
去南澳,
冤屈死人,
興修,hing1 sau1
鬱抑,wat1 jik1
雨溦,jyu5 mei1
洋磁,joeng4 ci4
屈屘十,
箍住頸,
來往港口,
有案可查,jau5 on3 ho2 caa4
月女神,jyut6 neoi5 san4
正向前看,zing3 hoeng3 cin4 hon3
仲愛,
全完第一,
香港號,
侏藍仙鶲,zyu1 laam4 sin1 jung1
打色,daa2 sik1
春武里府,ceon1 mou5 lei5 fu2
橙子,caang2 zi2
襄城區,soeng1 sing4 keoi1
倒坍,dou2 taan1
誕育,daan3 juk6
你呢家,
靈醒,ling4 sing2
銀蛇,
果欄尾,
你明天,nei5 ming4 tin1
江左,gong1 zo2
點會噉㗎,
戳記,coek3 gei3
新康旅業,
钂鈀,tong2 paa4
咨客,zi1 haak3
後唔後悔,
帶你哋,
藤野,tang4 je5
懟佢,
挑花眼,tiu1 faa1 ngaan5
雋楚,zeon3 co2
萬壽菊,maan6 sau6 guk1
蠔仔粥,
涉筆,sip3 bat1
無需多說,
沒六兒,mut6 luk6 ji4
殄滅,tin5 mit6
小瞧,siu2 ciu4
劈臉,pek3 lim5
九反之地,gau2 faan2 zi1 dei6
假嗓,gaa2 song2
倆眼,
薩馬蘭奇,saat3 maa5 laan4 kei4
羊肚手巾,joeng4 tou5 sau2 gan1
做埋佢啦,
外國評論,
柘袍,ze3 pou4
情人仔,
擠車,
運用自如,wan6 jung6 zi6 jyu4
葸葸縮,
放滑,
排柵,paai4 saan1
走蔥,
高山區,gou1 saan1 keoi1
科右中旗,fo1 jau6 zung1 kei4
眼虹,
美洲兀鷹,mei5 zau1 ngat6 jing1
料峭,liu6 ciu3
律呂,leot6 leoi5
一便睇,
海宇,
你唔使驚,
含沙量,ham4 saa1 loeng6
無事做,
甜耶耶,tim4 je4 je4
旁皇,pong4 wong4
你返到,
掗住晒,
半脫產,bun3 tyut3 caan2
肯定要啦,
拉絲模,laai1 si1 mou4
分克,fan1 hak1
要睇下,
褸𩬎妹,lau1 jam1 mui2
走唔走到,
噉咪即係,
田役,tin4 jik6
窩膿包,wo1 nung4 baau1
李誠恩,lei5 sing4 jan1
現網,jin6 mong5
臨漪榭,
彈球,daan6 kau4
點系,
熄屏,sik1 ping4
泰西大儒,taai3 sai1 daai6 jyu4
安定區,on1 ding6 keoi1
噉咪好,
全椒縣,cyun4 ziu1 jyun6
烏鴉座,wu1 aa1 zo6
擬球,ji5 kau4
識力,sik1 lik6
咁完美,
磁流體,ci4 lau4 tai2
外單位,
懈惰,haai6 do6
寐水,mei6 seoi2
鼓眼睛,gu2 ngaan5 zing1
棲息處,cai1 sik1 cyu3
油光光,jau4 gwong1 gwong1
中亞草原,zung1 aa3 cou2 jyun4
烏倫古湖,wu1 leon4 gu2 wu4
瞓醒一覺,
等到嗰陣,
真喺有心,
跪薦,gwai6 zin2
臥車,ngo6 ce1
索罟羣島,
豪油,hou4 jau4
小氣候,siu2 hei3 hau6
保殘守缺,bou2 caan4 sau2 kyut3
唧屐,zek1 kek6
笑埋右,
抱頭鼠竄,pou5 tau4 syu2 cyun3
你噉講,
橫徵暴斂,waang4 zing1 bou6 lim5
乙種,jyut3 zung2
食頭箸,
擡價,
呢幾款,
桑蠶,song1 caam4
合訂本,hap6 deng6 bun2
做乜㗎,
高清膜,
永豐食坊,
黑卷尾,hak1 gyun2 mei5
業態,jip6 taai3
擰成,
咩啫剪,
腿號,teoi2 hou6
梨樹區,lei4 syu6 keoi1
掉艇,
撫抱,fu2 pou5
得閒睇下,
集線器,zaap6 sin3 hei3
外加劑,ngoi6 gaa1 zai1
租佃關係,
弓長嶺,gung1 coeng4 ling5
萬不得已,maan6 bat1 dak1 ji5
宵夜消夜,
無情對,mou4 cing4 deoi2
牝牡驪黃,pan5 maau5 lei4 wong4
鼓舌,gu2 sit6
孀婺,soeng1 mou6
補掩,bou2 jim2
住年妹,zyu6 nin2 mui1
瘦骨精,
大不列蹀,daai6 bat1 lit6 dip6
哈努卡,haa1 nou5 kaa1
塔希提,taap3 hei1 tai4
聚點,zeoi6 dim2
份人好腍,
亞米拿達,aa3 mai5 naa4 daat6
耽日子,dam1 jat6 zi2
永如,
大象腳,daai6 zoeng6 goek3
大貨價,
鹵代烴,lou5 doi6 ting1
摎挍,laau2 gaau6
搲爛面,
梯面,
迪斯雷利,dik6 si1 leoi4 lei6
啊叔,
一准,jat1 zeon2
安培表,on1 pui4 biu2
點算啊,
噴灑車,
調檔函,
華羅庚,waa4 lo4 gang1
補子,bou2 zi2
腹背相親,fuk1 bui3 soeng1 can1
踢親,
急功之勢,
波髧髧,bo1 dam3 dam3
身價倍增,
浮梁,fau4 loeng4
行政公署,hang4 zing3 gung1 cyu5
矽肺,zik6 fai3
蠡縣,lai5 jyun6
里諺,lei5 jin6
物態,mat6 taai3
嗜正,
薩爾科奇,saat3 ji5 fo1 kei4
科技攻關,fo1 gei6 gung1 gwaan1
拖款,
閻王爺,jim4 wong4 je4
未喂,
古加尼,
低唱,dai1 coeng3
邵族,siu6 zuk6
牛屎糞,
訓育,fan3 juk6
雀兒山,zoek3 ji4 saan1
霹雷,pik1 leoi4
超人一等,ciu1 jan4 jat1 dang2
頑敵,waan4 dik6
曲江區,kuk1 gong1 keoi1
門碰,mun4 pung3
奢入儉難,ce1 jap6 gim6 naan4
恣肆,zi3 si3
怪味面,
摩托佬,
朋黨政治,
好少錢,
心緒不佳,sam1 seoi5 bat1 gaai1
啲咩嚟架,
過咗未,
滾花,gwan2 faa1
人哋度,
唱黑臉,coeng3 hak1 lim5
雹塊,bok6 faai3
倒冧咗,
蜂起,fung1 hei2
咪再提咯,
世紀組合,
心勁,sam1 ging6
洲府,zau1 fu2
纏住我,
衝垮,cung1 kwaa1
保真度,bou2 zan1 dou6
衝曬,
哈腰,haa1 jiu1
離貳,lei4 ji6
順時,
棕背雪雀,zung1 bui3 syut3 zoek3
下劃線,haa6 waak6 sin3
㞓魂失,hai1 wan4 sat1
托水龍,tok3 seoi2 lung4
零月租,
盤弄,pun4 lung6
轉塔,zyun3 taap3
巴紐,baa1 nau2
鮁魚,bat6 jyu2
魚水圍,
日夜兼程,jat6 je6 gim1 cing4
