word,jyutping
感應線,gam2 jing3 sin3
合唔埋,gap3 m4 maai4
今晚去,gam1 maan1 heoi3
梗系,gang2 hai6
都睇唔清,dou1 tai2 m4 cing1
我就慳返,ngo5 zau6 haan1 faan1
交易處理,gaau1 jik6 cyu2 lei5
首飾玉器,sau2 sik1 juk6 hei3
五畝,ng5 mau5
我溝,ngo5 kau1
測驗卷,caak1 jim6 gyun2
一陣返去,jat1 zan2 faan1 heoi3
驢車,leoi4 ce1
因乜事幹,jan1 mat1 si6 gon3
績點,zik1 dim2
下很大雨,haa5 han2 daai6 jyu5
講下講下,gong2 haa5 gong2 haa5
拉手仔,laai1 sau2 zai2
嘥氣啦,saai1 hei3 la1
得返學位,dak1 faan1 hok6 wai2
老想著,lou5 soeng2 zyu3
你唔信,nei5 m4 seon3
燜焗,mun6 guk6
附頁,fu6 jip6
咁零丁,gam3 ling4 ding1
影衰曬,jing2 seoi1 saai3
鐵牀,tit3 cong4
仿文,fong2 man4
佢明明有,keoi5 ming4 ming4 jau5
浮浮浪,fau4 fau4 long4
單車修理,daan1 ce1 sau1 lei5
攞開,lo2 hoi1
唔好了,m4 hou2 liu5
換港幣,wun6 gong2 bai6
葫蘆娃,wu4 lou2 waa1
睡未,seoi6 mei6
我好精神,ngo5 hou2 zing1 san4
畀人搞,bei2 jan4 gaau2
通用標準,tung1 jung6 biu1 zeon2
求其啦,kau4 kei4 la1
直售機票,zik6 sau6 gei1 piu3
諗頭多,nam2 tau4 do1
烏低腰,wu1 dai1 jiu1
從何下手,cung4 ho4 haa6 sau2
熱情周到,jit6 cing4 zau1 dou3
日月年,jat6 jyut6 nin4
梅窩碼頭,mui4 wo1 maa5 tau4
飽飽滯滯,baau2 baau2 zai6 zai6
燈光節,dang1 gwong1 zit3
走船,zau2 syun4
你叫咩,nei5 giu3 me1
我條仔,ngo5 tiu4 zai2
嗰番話,go2 faan1 waa2
冇理咁多,mou5 lei5 gam3 do1
折傘,zip3 saan3
海世界,hoi2 sai3 gaai3
係咪真架,hai6 mai6 zan1 gaa3
不知道喔,bat1 zi1 dou6 ak1
拗晒頭,aau2 saai3 tau4
相處咗,soeng1 cyu2 zo2
買到靚嘢,maai5 dou2 leng3 je5
調啦,diu6 la1
死帶爛帶,sei2 daai3 laan6 daai3
盲人推拿,maang4 jan4 teoi1 naa4
噉點解你,gam2 dim2 gaai2 nei5
深圳了,sam1 zan3 liu5
美食甜品,mei5 sik6 tim4 ban2
閒著,haan4 zyu3
唾駡,to3 maa6
打鑼咁搵,daa2 lo2 gam3 wan2
報錯價,bou3 co3 gaa3
冇曬計,mou5 saai3 gai2
一鍋泡,jat1 wo1 paau1
增強活力,zang1 koeng4 wut6 lik6
第七聲,dai6 cat1 sing1
炸牛奶,zaa3 ngau4 naai5
你冇點嘛,nei5 mou5 dim2 maa3
孭你,me1 nei5
唔爹唔弔,m4 de1 m4 diu3
冇曬符弗,mou5 saai3 fu4 fit1
積點即遞,zik1 dim2 zik1 dai6
講完就去,gong2 jyun4 zau6 heoi3
衝完咯,cung1 jyun4 lok3
打暈你,daa2 wan4 nei5
拍拖沒,paak3 to1 mut6
順曬,seon6 saai3
壓抑感,aat3 jik1 gam2
我未食飽,ngo5 mei6 sik6 baau2
回潮州,wui4 ciu4 zau1
真吹脹,zan1 ceoi1 zoeng3
一邊大雨,jat1 bin1 daai6 jyu5
修改意見,sau1 goi2 ji3 gin3
十字海,sap6 zi6 hoi2
強行攤派,koeng5 hang4 taan1 paai3
企得正,kei5 dak1 zing1
定咗未,ding6 zo2 mei6
我愛我家,ngo5 oi3 ngo5 gaa1
流行地帶,lau4 hang4 dei6 daai3
廣府民系,gwong2 fu2 man4 hai6
表個態,biu2 go3 taai3
好吃好住,hou2 hek3 hou2 zyu6
狗屌,gau2 diu2
盲憎,maang4 zang1
耽高頭,daam1 gou1 tau4
謀略思想,mau4 loek6 si1 soeng2
你老屎,nei5 lou5 si2
太和墟,taai3 wo4 heoi1
當然關啦,dong1 jin2 gwaan1 la1
內河運輸,noi6 ho4 wan6 syu1
瀨屎瀨尿,laai6 si2 laai6 niu6
唔下載,m4 haa6 zoi3
在車公廟,zoi6 ce1 gung1 miu2
當無數,dong1 mou4 sou3
落力啲,lok6 lik6 di1
考較,haau2 gaau3
生態藝術,sang1 taai3 ngai6 seot6
冚陷,kam2 haam6
咪阻住啊,mai1 zo2 zyu6 aa2
五百幾文,ng5 baak3 gei2 man4
銀行單,ngan4 hong4 daan1
昆劇,gwan1 kek6
去啦去啦,heoi3 laa1 heoi3 laa1
藍色光,laam4 sik1 gwong1
唔信啊,m4 seon3 aa2
食定唔食,sik6 ding6 m4 sik6
非常時尚,fei1 soeng4 si4 soeng6
噉就真係,gam2 zau6 zan1 hai6
醒曬神,sing2 saai3 san1
禾稈頭,wo4 gon2 tau4
從外到裏,cung4 ngoi6 dou2 lei5
飲緊茶,jam2 gan2 caa4
同我講咯,tung4 ngo5 gong2 lok3
無晒癮,mou4 saai3 jan5
老虎衫,lou5 fu2 saam1
海濱別墅,hoi2 ban1 bit6 seoi5
纖體內衣,cim1 tai2 noi6 ji1
好好眼,hou2 hou2 ngaan5
要射死,jiu3 se6 sei2
都走晒呀,dou1 zau2 saai3 aa4
漚爛曬,au1 laan6 saai3
攪嚟攪去,gaau2 lai4 gaau2 heoi3
營養衛生,jing4 joeng5 wai6 sang1
過把癮,gwo3 baa2 jan5
恰在此時,hap1 zoi6 ci2 si4
濫貼,laam6 tip3
性保健品,sing3 bou2 gin6 ban2
冇嚟正經,mou5 lai4 zing3 ging1
廟門口,miu6 mun4 hau2
你家衣櫃,nei5 gaa1 ji1 gwai6
肉鬆包,juk6 sung1 baau1
咪出聲,mai1 ceot1 seng1
對你哋,deoi3 nei5 dei6
小磚,siu2 zyun1
冧嘢,lam1 je5
消極影響,siu1 gik6 jing2 hoeng2
陪您,pui4 nei5
稍小,saau2 siu2
依靠羣衆,ji1 kaau3 kwan4 zung3
我嚇親,ngo5 haak3 can1
人口資料,jan4 hau2 zi1 liu2
揈開,fang4 hoi1
佢唔會嘅,keoi5 m4 wui5 ge3
精品貼紙,zing1 ban2 tip3 zi2
氣候異常,hei3 hau6 ji6 soeng4
外貿倉,ngoi6 mau6 cong1
總儲量,zung2 cyu5 loeng6
核核突突,hat6 wat6 dat6 dat6
呢滴,le1 dik6
政治機關,zing3 zi6 gei1 gwaan1
北帝古廟,bak1 dai3 gu2 miu6
佢想幫人,keoi5 soeng2 bong1 jan4
太平東約,taai3 ping4 dung1 joek3
扮嘢呀,baan6 je5 aa4
齊聲叫好,cai4 sing1 giu3 hou2
有乜特產,jau5 mat1 dak6 caan2
插桅杆,caap3 wai4 gon1
撞墻式,zong2 coeng4 sik1
飄板,piu1 baan2
仲未死,zung6 mei6 sei2
抽手,cau1 sau2
諗掂咗,nam2 dim6 zo2
溼納納,sap1 naap6 naap6
廣東計劃,gwong2 dung1 gai3 waak6
弊啦,bai6 la1
臨戰狀態,lam4 zin3 zong6 taai3
飽到嘔,baau2 dou3 au2
燒鵝瀨,siu1 ngo2 laai6
焦點通訊,ziu1 dim2 tung1 seon3
咩程度,me1 cing4 dou6
衹跟,zi2 gan1
佢手瓜硬,keoi5 sau2 gwaa1 ngaang6
建築配件,gin3 zuk1 pui3 gin2
費事你,fai3 si6 nei5
五六十文,ng5 luk6 sap6 man4
白紙鶴,baak6 zi2 hok6
番薯幹,faan1 syu2 gon3
鋼殼,gong3 hok3
我拿晒,ngo5 naa4 saai3
入夥紙,jap6 fo2 zi2
我唔驚佢,ngo5 m4 geng1 keoi5
沊高個頭,dam2 gou1 go3 tau2
一身屎,jat1 san1 si2
一橫一棟,jat1 waang4 jat1 dung3
面珠躉,min6 zyu1 dan2
好多蚊,hou2 do1 man1
古古惑惑,gu2 gu2 waak6 waak6
絲印圖,si1 jan3 tou4
起勢傾,hei2 sai3 king1
尖東碼頭,zim1 dung1 maa5 tau4
水槍激濺,seoi2 coeng1 gik1 zin1
祕書工作,bei3 syu1 gung1 zok3
舊貨買賣,gau6 fo3 maai5 maai6
佢喉嚨痛,keoi5 hau4 lung4 tung3
咁惡啃,gam3 ok3 hang2
詐顛扮傻,zaa3 din1 baan6 so4
售牛奶點,sau6 ngau4 naai5 dim2
大看臺,daai6 hon3 toi4
濛濛查查,mung4 mung4 caa4 caa4
噉你要,gam2 nei5 jiu3
佢仲行到,keoi5 zung6 haang4 dou3
我食咗嘞,ngo5 sik6 zo2 la3
好白淨,hou2 baak6 zeng6
畀人𧥺,bei2 jan4 kwan1
公積金卡,gung1 zik1 gam1 kaa1
法國袋鼠,faat3 gwok3 doi6 syu2
十類,sap6 leoi6
就快冇喇,zau6 faai3 mou5 laa3
咁坑,gam3 haang1
學科分類,hok6 fo1 fan1 leoi6
收聲啦,sau1 seng1 la1
轉移晒,zyun2 ji4 saai3
好着緊,hou2 zoek3 gan2
我瞓着,ngo5 fan3 zoek6
落實到戶,lok6 sat6 dou2 wu6
有就有啦,jau5 zau6 jau5 laa1
掂啊,dim1 aa2
牆裏牆外,coeng4 lei5 coeng4 ngoi6
名嬡,meng2 oi3
挽著,waan5 zyu3
溼咗,sap1 zo2
讕係,laan4 hai6
去打機,heoi3 daa2 gei1
類函數,leoi6 haam4 sou3
搞唔清楚,gaau2 m4 cing1 co2
水洗唔清,seoi2 sai2 m4 cing1
要做就做,jiu3 zou6 zau6 zou6
商業租售,soeng1 jip6 zou1 sau6
攝高張檯,sip3 gou1 zoeng1 toi2
陽光女孩,joeng4 gwong1 neoi5 haai4
我睇錯你,ngo5 tai2 co3 nei5
有乜出息,jau5 mat1 ceot1 sik1
贓字,zong1 zi6
啜啖先,zyut3 daam6 sin1
五可以,ng5 ho2 ji5
新體制,san1 tai2 zai3
真系叻,zan1 hai6 lak6
回過頭去,wui4 gwo3 tau4 heoi3
竹筐,zuk1 hong1
豈不怪哉,hei2 bat1 gwaai3 zoi1
由佢湊,jau4 keoi5 cau3
回到廣州,wui4 dou3 gwong2 zau1
區位碼,keoi1 wai6 maa5
拋球,paau1 kau4
言簡意明,jin4 gaan2 ji3 ming4
塑料花盆,sok3 liu2 faa1 pun4
算咯,syun3 lok3
科學書,fo1 hok6 syu1
比例關係,bei2 lai6 gwaan1 hai6
有架勢,jau5 gaa3 sai3
全球會議,cyun4 kau4 wui6 ji5
搖杆,jiu4 gon1
趕唔趕,gon2 m4 gon2
撲到盡,pok3 dou2 zeon6
討論通過,tou2 leon4 tung1 gwo3
捕魚機,bou6 jyu4 gei1
邊個來嘅,bin1 go3 loi4 ge3
大過你,daai6 gwo3 nei5
超得意,ciu1 dak1 ji3
估唔倒,gu2 m4 dou2
我咁慘,ngo5 gam3 caam2
冇事搵事,mou5 si6 wan2 si6
水蟹粥,seoi2 haai5 zuk1
很低分,han2 dai1 fan1
唔知喔,m4 zi1 ak1
講咁易,gong2 gam3 ji6
講嘢樣,gong2 je5 joeng6
邊個咁衰,bin1 go3 gam3 ceoi1
不叼你,bat1 diu1 nei5
不孬系噉,bat1 jai5 hai6 gam2
死黨死火,sei2 dong2 sei2 fo2
幾年嘢,gei2 nin4 je5
你唔得,nei5 m4 dak1
咪使旨意,mai1 sai2 zi2 ji3
漲咗,zoeng2 zo2
龍鳳鐲,lung4 fung6 zuk1
侵害人,cam1 hoi6 jan4
去你到,heoi3 nei5 dou2
隻冤鬼噉,zek3 jyun1 gwai2 gam2
做咗咩事,zou6 zo2 me1 si6
你明嗎,nei5 ming4 ma3
煮死佢,zyu2 sei2 keoi5
屌呀,diu2 aa4
睇低你,tai2 dai1 nei5
啊好無語,aa2 hou2 mou4 jyu5
最多我,zeoi3 do1 ngo5
做咗成日,zou6 zo2 seng4 jat6
使唔曬,sai2 m4 saai3
聽聽歌,ting1 teng1 go1
飼雞,zi6 gai1
無熨無帳,mou4 tong3 mou4 zoeng3
寫作方法,se2 zok3 fong1 faat3
嗌佢去,aai3 keoi5 heoi3
貪吃蛇,taam1 hek3 ji4
九十二度,gau2 sap6 ji6 dou6
呢排好煩,nei1 paai2 hou2 faan4
想見面,soeng2 gin3 min6
㷫返熱,hing3 faan2 jit6
惗緊,nam2 gan2
食啖,sik6 daam6
之唔喺,zi1 m4 hai2
導航鍵,dou6 hong4 gin6
太揀擇喇,taai3 gaan2 zaak6 laa3
差五點,caa1 ng5 dim2
僧人石,zang1 jan4 daam3
戰略轉移,zin3 loek6 zyun2 ji4
終點沖刺,zung1 dim2 cung1 ci3
死清光,sei2 cing1 gwong1
佢明明,keoi5 ming4 ming4
資訊臺,zi1 seon3 toi4
邊似我,bin1 ci5 ngo5
成個病君,seng4 go3 beng6 gwan1
善後處理,sin6 hau6 cyu2 lei5
卸曬,se3 saai3
習慣勢力,zaap6 gwaan3 sai3 lik6
蛇尾,ji4 mei5
無頭烏龜,mou4 tau4 wu1 gwai1
媽媽菜,maa1 maa1 coi3
驚都唔驚,ging1 dou1 m4 geng1
海關宿舍,hoi2 gwaan1 suk1 se3
協作關係,hip3 zok3 gwaan1 hai6
米飯甘香,mai5 faan6 gam1 hoeng1
聲樂隊,sing1 ngok6 deoi2
上睇下睇,soeng5 tai2 haa5 tai2
擔起上身,daam1 hei2 soeng5 san1
唔喺嘅話,m4 hai2 ge3 waa2
因住我,jan1 zyu6 ngo5
噉樣呢,gam2 joeng2 le1
老貓燒須,lou5 maau1 siu1 seoi1
搜索鍵,sau1 saak3 gin6
畀到你嘅,bei2 dou2 nei5 ge3
唔抵頸,m4 dai2 geng2
骾嚫,gang2 can3
有何來歷,jau5 ho4 loi4 lik6
講唔過佢,gong2 m4 gwo3 keoi5
來了廣州,loi4 liu5 gwong2 zau1
唔該你喇,m4 goi1 nei5 laa3
就在廣州,zau6 zoi6 gwong2 zau1
定返少少,ding6 faan2 siu2 siu2
蒜香骨,syun3 hoeng1 gwat1
玩吖,waan4 a1
服裝乾洗,fuk6 zong1 gon1 sai2
理唔掂佢,lei5 m4 dim6 keoi5
流傳與世,lau4 cyun4 jyu5 sai3
我嚟遲咗,ngo5 lai4 ci4 zo2
關佢咩事,gwaan1 keoi5 me1 si6
家庭版,gaa1 ting4 baan2
幾好喔,gei2 hou2 ak1
黑豆漿,hak1 dau2 zoeng1
花枝亂顫,faa1 zi1 lyun6 zin3
鬼中意佢,gwai2 zung1 ji3 keoi5
女童軍會,neoi5 tung4 gwan1 wui5
衹怪,zi2 gwaai3
睇見未,tai2 gin3 mei6
好唔好使,hou2 m4 hou2 sai2
行多轉,haang4 do1 zyun2
塑膠件,sok3 gaau1 gin6
衣來伸手,ji1 loi4 san1 sau2
賓主雙方,ban1 zyu2 soeng1 fong1
用手掣,jung6 sau2 cit3
又唔掂,jau6 m4 dim1
傾清楚,king1 cing1 co2
呢張表,nei1 zoeng1 biu2
一個號,jat1 go3 hou4
邊有話,bin1 jau5 waa6
能不能用,nang4 bat1 nang4 jung6
湯河粉,soeng1 ho2 fan2
食完了,sik6 jyun4 liu5
試版,si3 baan2
穿曬大窿,cyun1 saai3 daai6 lung1
髮型顧問,faat3 jing4 gu3 man6
踢唔喐,tek3 m4 juk1
衹限,zi2 haan6
變型蟲,bin3 jing4 cung4
水旱災害,seoi2 hon5 zoi1 hoi6
燒到埋嚟,siu1 dou3 maai4 lai4
有輛,jau5 loeng6
欠收自補,him3 sau1 zi6 bou2
車陂路口,ce1 bei1 lou6 hau2
慢慢講啦,maan6 maan2 gong2 la1
你次次,nei5 ci3 ci3
我頂不順,ngo5 ding2 bat1 seon6
負擔過重,fu6 daam1 gwo3 cung5
你驚我會,nei5 geng1 ngo5 wui5
睬佢都戇,coi2 keoi5 dou1 ngong6
正一衰仔,zing3 jat1 seoi1 zai2
盯著,ding1 zyu3
燶飯,nung1 faan6
揞到實,am2 dou2 sat6
畀咩,bei2 me1
碰硬,pung3 ngaang6
愛勞動,oi3 lou4 dung6
唔啱食,m4 ngaam1 sik6
綜合指標,zung1 hap6 zi2 biu1
沐足,muk6 zuk1
小炒皇,siu2 caau2 wong4
有用咩,jau5 jung6 me1
講咗啦,gong2 zo2 la1
好凍啊,hou2 dung3 aa2
開放地帶,hoi1 fong3 dei6 daai3
去邊呀,heoi3 bin1 aa4
好快啦,hou2 faai3 laa1
皮開肉裂,pei4 hoi1 juk6 lit6
輕裝前進,hing1 zong1 cin4 zeon3
成七斤重,sing4 cat1 gan1 cung4
園藝學會,jyun4 ngai6 hok6 wui2
仲掛住佢,zung6 gwaa3 zyu6 keoi5
行拐,hang4 gwaai2
冚冚埋埋,kam2 kam2 maai4 maai4
得啦啩,dak1 laa1 gwaa3
錯咗啦,co3 zo2 la1
衆怒,zung3 nou6
猛做,maang5 zou6
找不找到,zaau2 bat1 zaau2 dou2
你屎忽,nei5 si2 fat1
摸埋,mo2 maai4
死蠢爛蠢,sei2 ceon2 laan6 ceon2
得噃,dak1 bo3
揩曬,haai1 saai3
摩登時代,mo1 dang1 si4 doi6
天下大事,tin1 haa6 daai6 si6
費𨳊事啦,fai3 gau1 si6 la1
純手工,seon4 sau2 gung1
適隨,sik1 ceoi4
街頭男孩,gaai1 tau4 naam4 haai4
搓下波先,co1 haa5 bo1 sin1
復闢,fau6 pik1
新精英,san1 zing1 jing1
避開下,bei6 hoi1 haa5
攞緊,lo2 gan2
啊頭,aa2 tau4
加上我又,gaa1 soeng5 ngo5 jau6
我哋上咗,ngo5 dei6 soeng5 zo2
一隻狸,jat1 zek3 lei4
唔想計較,m4 soeng2 gai3 gaau3
石徑,daam3 ging3
餅糭,beng2 zung2
幾有錢,gei2 jau5 zin2
咁易甩身,gam3 ji6 lat1 san1
湊湊埋埋,cau3 cau3 maai4 maai4
生命麪包,sang1 meng6 min6 baau1
飲清光,jam2 cing1 gwong1
喺度食飯,hai2 dou6 sik6 faan6
沒過幾天,mut6 gwo3 gei2 tin1
鈒骨車,kap1 gwat1 ce1
畀你蝦,bei2 nei5 haa1
後備情人,hau6 bei6 cing4 jan4
按兩下,on3 loeng5 haa5
無名工程,mou4 ming4 gung1 cing4
百歲雞,baak3 seoi3 gai1
又話喺度,jau6 waa6 hai2 dou6
相睇相宜,soeng1 tai2 soeng1 ji4
有無車,jau5 mou4 ce1
幾餅,gei2 beng2
呢排好瘀,nei1 paai2 hou2 jyu2
流行線,lau4 hang4 sin3
醃鹹鴨蛋,jim1 haam4 aap3 daan2
試編,si3 pin1
淘金坑,tou4 gam1 haang1
期刊索引,kei4 hon2 saak3 jan5
暗暗沉沉,am3 am3 cam4 cam4
唔想食飯,m4 soeng2 sik6 faan6
好耐好耐,hou2 noi6 hou2 noi6
係噉話,hai6 gam2 waa6
蝦子面,haa1 zi2 min6
銀蝶,ngan4 dip6
還咭數,waan4 kaat1 sou3
線槽,sin3 cou4
一喲呢個,jat1 jo1 nei1 go3
瞞住我,mun4 zyu6 ngo5
瞓腍曬,fan3 nam4 saai3
鹽埠裏,jim4 fau6 lei5
找多點,zaau2 do1 dim2
相互輝映,soeng1 wu6 fai1 jing2
執行完,zap1 hang4 jyun4
看您,hon3 nei5
面都青,min6 dou1 cing1
雙行簿,soeng1 hong2 bou2
爆鏡,baau3 geng3
你癡線,nei5 ci1 sin3
車唔到,ce1 m4 dou2
走緊,zau2 gan2
黐閪線,ci1 hai1 sin3
石壁崗,sek6 bik1 gong1
喇叭牌,laa3 baa1 paai4
校章,gaau3 zoeng1
有所發展,jau5 so2 faat3 zin2
設計助理,cit3 gai3 zo6 lei5
標準字,biu1 zeon2 zi6
估到啦,gu2 dou2 la1
係唔係架,hai6 m4 hai6 gaa3
我好夜瞓,ngo5 hou2 je6 fan3
喐唔喐,juk1 m4 juk1
有啲聲氣,jau5 di1 seng1 hei3
亂咁鬱,lyun2 gam3 wat1
一湯一飯,jat1 soeng1 jat1 faan6
噉我瞓啦,gam2 ngo5 fan3 laa1
送舊,sung3 gau6
決定作用,kyut3 ding6 zok3 jung6
紥實佢,zaat3 sat6 keoi5
佢冇錯吖,keoi5 mou5 co3 a1
深圳也有,sam1 zan3 jaa5 jau5
聞唔出,man4 m4 ceot1
續完,zuk6 jyun4
一文雞,jat1 man4 gai1
砧板圩,zam1 baan2 heoi1
嗰兩本,go2 loeng2 bun2
你真係廢,nei5 zan1 hai6 fai3
激鬼死,gik1 gwai2 sei2
人工瀑布,jan4 gung1 buk6 bou3
圓咗,jyun4 zo2
食詐餬,sik6 zaa3 wu4
亂唔亂,lyun6 m4 lyun6
瞓晏咗,fan3 aan3 zo2
獨喺,duk6 hai2
孭佢,me1 keoi5
爲乜事,wai6 mat1 si6
氈鞋,zin1 haai4
畀你啦,bei2 nei5 la1
送枝筆佢,sung3 zi1 bat1 keoi5
唔夠老友,m4 gau3 lou5 jau5
選評,syun2 ping4
航線表,hong4 sin3 biu2
撐住佢,caang1 zyu6 keoi5
隻手只腳,zek3 sau2 zi2 goek3
木筏頂,muk6 fat6 ding2
蓮藕湯,lin4 ngau5 soeng1
全國連鎖,cyun4 gwok3 lin4 so2
夾定計,gaap3 ding6 gai2
飛信息,fei1 seon3 sik1
芸芸衆生,wan4 wan4 zung3 sang1
咁咯喔,gam3 lok3 ak1
打跤,daa2 gaau1
幾多啊,gei2 do1 aa2
錫佢一啖,sek3 keoi5 jat1 daam6
電腦號,din6 nou5 hou4
唔通係你,m4 tung1 hai6 nei5
樣品室,joeng6 ban2 sat1
岌頭岌髻,ngap6 tau2 kap1 gai3
幾時回去,gei2 si2 wui4 heoi3
忍埋忍埋,jan2 maai4 jan2 maai4
我寫嘅,ngo5 se2 ge3
扎死人,zaat3 sei2 jan4
妒忌我,dou3 gei6 ngo5
我吹水,ngo5 ceoi1 seoi2
有板你睇,jau5 baan2 nei5 tai2
同你一樣,tung4 nei5 jat1 joeng6
市場監督,si5 coeng4 gaam1 duk1
您先,nei5 sin1
我在福田,ngo5 zoi6 fuk1 tin4
治安工作,zi6 on1 gung1 zok3
你做乜啊,nei5 zou6 mat1 aa2
我冇帶遮,ngo5 mou5 daai3 ze1
眼見功夫,ngaan5 gin3 gung1 fu1
噉或者,gam2 waak6 ze2
唔講住了,m4 gong2 zyu6 liu5
行埋邊,haang4 maai4 bin1
咁陰質,gam3 jam1 zat1
搵定啲,wan2 ding6 di1
掗掗拃拃,aa3 ngaa6 zaa6 zaa3
唔加油,m4 gaa1 jau2
門扇後,mun4 sin3 hau6
四方堆,sei3 fong1 deoi1
咪點我,mai1 dim2 ngo5
咩時間,me1 si4 gaan1
身痕定嘞,san1 han4 ding2 laak3
賬表,zoeng3 biu2
原味鴨脖,jyun4 mei6 aap3 but6
放尿放屎,fong3 niu6 fong3 si2
精僻,zing1 pik1
唔好嘈啦,m4 hou2 cou4 la1
優秀幹部,jau1 sau3 gon3 bou6
熱到跳舞,jit6 dou3 tiu3 mou5
玫瑰咖啡,mui4 gwai3 gaa3 fe1
飲啲嘢,jam2 di1 je5
開發費,hoi1 faat3 fai3
撞返佢,zong2 faan2 keoi5
都多人,dou1 do1 jan4
唔好噉啦,m4 hou2 gam2 la1
食饅頭,sik6 maan4 tau4
幾時休息,gei2 si2 jau1 sik1
街邊貨,gaai1 bin1 fo3
擸曬走,laap3 saai3 zau2
全部女,cyun4 bou6 neoi5
放一日,fong3 jat1 jat6
考得咁差,haau2 dak1 gam3 caa1
靚女啦,leng3 neoi2 la1
泄埋,jai6 maai4
