word,jyutping
應諾,jing3 nok6
形容辭,jing4 jung4 ci4
迎新送舊,jing4 san1 sung3 gau6
認罪協商,jing6 zeoi6 hip3 soeng1
腰帎,jiu1 zam3
弱勢羣體,joek6 sai3 kwan4 tai2
氧化罐,joeng5 faa3 gun3
養家活口,joeng5 gaa1 wut6 hau2
養老送終,joeng5 lou5 sung3 zung1
欲取姑與,juk6 ceoi2 gu1 jyu5
肉崧,juk6 sung1
茸茸,jung4 jung4
淤青,jyu2 cing1
魚沉雁杳,jyu4 cam4 ngaan6 miu5
如法炮製,jyu4 faat3 paau3 zai3
魚夫,jyu4 fu1
愚氓,jyu4 man4
如醉如癡,jyu4 zeoi3 jyu4 ci1
乳臭,jyu5 cau3
羽化,jyu5 faa3
雨粉粉,jyu5 fan2 fan2
葾崩爛臭,jyun1 bang1 laan6 cau3
淵痛,jyun1 tung3
鉛筆心,jyun4 bat1 sam1
原封,jyun4 fung1
元古宙,jyun4 gu2 zau6
完好無損,jyun4 hou2 mou4 syun2
炫燿,jyun4 jiu6
原芯筆,jyun4 sam1 bat1
沿灘區,jyun4 taan1 keoi1
元天屯,jyun4 tin1 tyun4
軟腳蝦,jyun5 goek3 haa1
眩耀,jyun6 jiu6
月圓花好,jyut6 jyun4 faa1 hou2
月子病,jyut6 zi2 beng6
坎坎糊,kaan2 kaan2 wu2
卡債,kaat1 zaai3
啓運,kai2 wan6
禁諗,kam1 nam2
勤儉建國,kan4 gim6 gin3 gwok3
勤勞者,kan4 lou4 ze2
扣女,kau3 neoi5
祈福禳災,kei4 fuk1 joeng4 zoi1
徛起身,kei5 hei2 san1
徛位,kei5 wai2
𠽤手,kik1 sau2
傾听,king1 ting1
翹翹板,kiu4 kiu4 baan2
繞絲底,kiu5 si1 dai2
抗憂鬱藥,kong3 jau1 wat1 joek6
抗精神病,kong3 zing1 san4 beng6
曲棍,kuk1 gwan3
窺測,kwai1 cak1
規率,kwai1 leot2
規正,kwai1 zing3
困窮,kwan3 kung4
羣情,kwan4 cing4
曠職,kwong3 zik1
惓惓,kyun4 kyun4
闕失,kyut3 sat1
揦口揦面,laa2 hau2 laa2 min6
懶腰,laan5 jiu1
唥衫,laang1 saam1
冷颼颼,laang5 sau1 sau1
擸炩,laap3 ling3
立腳,laap6 goek3
蠟療,laap6 liu4
蠟梅,laap6 mui4
拉雜,laap6 zaap6
撈閪,laau1 hai1
禮義,lai5 ji6
厲目而視,lai6 muk6 ji4 si6
淋球菌,lam4 kau4 kwan2
甩下爬,lat1 haa6 paa4
流覽,lau4 laam5
留連忘返,lau4 lin4 mong4 faan2
離家別井,lei4 gaa1 bit6 zeng2
厘金,lei4 gam1
里程表,lei5 cing4 biu2
利息率,lei6 sik1 leot2
僆女,leng1 neoi2
屢禁不絕,leoi5 gam3 bat1 zyut6
旅遊團隊,leoi5 jau4 tyun4 deoi6
歷法,lik6 faat3
歷經滄桑,lik6 ging1 cong1 song1
歷盡艱難,lik6 zeon6 gaan1 naan4
臉盲症,lim5 maang4 zing3
臉皮厚,lim5 pei4 hau5
鍊爆春袋,lin2 baau3 ceon1 doi2
連汁撈埋,lin4 zap1 lou1 maai4
連續集,lin4 zuk6 zaap6
煉乳,lin6 jyu5
煉字,lin6 zi6
軨冚,ling1 kam2
另請高明,ling6 cing2 gou1 ming4
烈火乾柴,lit6 fo2 gon1 caai4
捩咁棄,lit6 gam3 hei3
镽細,liu1 sai3
囉攣,lo1 lyun1
略奪,loek6 dyut6
良家女子,loeng4 gaa1 neoi5 zi2
兩勼,loeng5 kau1
落草爲寇,lok6 cou2 wai4 kau3
樂以忘憂,lok6 ji5 mong4 jau1
啷當,long1 dong1
𠺘口,long2 hau2
老姥,lou5 lou5
老年癡獃,lou5 nin4 ci1 ngoi4
老少無欺,lou5 siu3 mou4 hei1
露蟹,lou6 haai5
露袒,lou6 taan2
碌碌半生,luk1 luk1 bun3 sang1
綠帽子,luk6 mou2 zi2
六神,luk6 san4
錄象,luk6 zoeng6
龍頭蛇尾,lung4 tau4 se4 mei5
籠絡人心,lung5 lok3 jan4 sam1
籠籠統統,lung5 lung5 tung2 tung2
唔夠埞方,m4 gau3 deng6 fong1
唔聲唔氣,m4 seng1 m4 hei3
媽眯,maa1 mi1
麻痘,maa4 dau2
馬爾地夫,maa5 ji5 dei6 fu1
瑪麗婭,maa5 lai6 aa3
賣鹹蛋,maai6 haam4 daan2
賣懶,maai6 laan5
猛毛,maang5 mou4
貓沙,maau1 saa1
密瓜,mak6 gwaa1
默坐,mak6 zo6
蚊赧,man1 naan3
文風不動,man4 fung1 bat1 dung6
民怨鼎沸,man4 jyun3 ding2 fai3
聞上去,man4 soeng5 heoi3
文彙報,man4 wui6 bou3
盟山誓海,mang4 saan1 sai6 hoi2
𠳝躉,mau1 dan1
謀計,mau4 gai3
茂里,mau6 lei2
微茫,mei4 mong4
眉目清秀,mei4 muk6 cing1 sau3
尾閭骨,mei5 leoi4 gwat1
媚笑,mei6 siu3
麪青青,min6 ceng1 ceng1
面貌一新,min6 maau6 jat1 san1
面面俱到,min6 min6 keoi1 dou3
明察暗訪,ming4 caat3 am3 fong2
明達事理,ming4 daat6 si6 lei5
名繮利鎖,ming4 goeng1 lei6 so2
名譽學位,ming4 jyu6 hok6 wai2
名列前矛,ming4 lit6 cin4 maau4
名帖,ming4 tip3
渺乎其微,miu5 fu4 kei4 mei4
渺渺茫茫,miu5 miu5 mong4 mong4
妄自尊大,mong5 zi6 zyun1 daai6
冇喐,mou2 juk1
無奸不商,mou4 gaan1 bat1 soeng1
無功而退,mou4 gung1 ji4 teoi3
無煙煤,mou4 jin1 mui4
模棱,mou4 ling4
無尾飛陀,mou4 mei5 fei1 to4
無無端端,mou4 mou4 dyun1 dyun1
無心之過,mou4 sam1 zi1 gwo3
冇來由,mou5 loi4 jau4
冇晒符弗,mou5 saai3 fu4 fit1
霧裡看花,mou6 leoi5 hon3 faa1
冒尖,mou6 zim1
牧羊者,muk6 joeng4 ze2
木吶,muk6 naap6
目睜口呆,muk6 zaang1 hau2 ngoi4
瞞上欺下,mun4 soeng6 hei1 haa6
滿口胡言,mun5 hau2 wu4 jin4
滿臉生花,mun5 lim5 sang1 faa1
朦朦茶茶,mung4 mung4 caa4 caa4
矇在鼓裏,mung4 zoi6 gu2 leoi5
沒臉沒皮,mut6 lim5 mut6 pei4
挐挐掕掕,naa1 naa1 lang3 lang3
嗱林,naa4 lam4
鬧別扭,naau6 bit6 nau2
𥹉糯糯,nap6 no6 no6
扭偈,nau2 gai2
你邊度,nei5 bin1 dou6
你幾點,nei5 gei2 dim2
女婢,neoi5 pei5
五服,ng5 fuk6
瓦渣,ngaa5 zaa1
捱白飯,ngaai4 baak6 faan6
顏碎,ngaan4 seoi3
眼火標,ngaan5 fo2 biu1
眼眉條,ngaan5 mei4 tiu4
熬更守夜,ngaau4 gaang1 sau2 je6
僞迹,ngai6 zik1
奀嫋鬼命,ngan1 niu1 gwai2 meng6
䟴腳,ngan3 goek3
屹立不動,ngat6 laap6 bat1 dung6
迄止,ngat6 zi2
牛津羣,ngau4 zeon1 kwan4
鵝眉月,ngo4 mei4 jyut2
呆扳手,ngoi4 baan2 sau2
呢一牌,ni1 jat1 paai2
搦住,nik1 zyu6
年輕氣盛,nin4 hing1 hei3 sing6
年齡組,nin4 ling4 zou2
年少老成,nin4 siu3 lou5 sing4
躡腳跟,nip6 goek3 gan1
顳骨,nip6 gwat1
躡足,nip6 zuk1
糯米臀,no6 mai5 tyun4
努力以赴,nou5 lik6 ji5 fu6
腦食屎,nou5 sik6 si2
嫩粒粒,nyun6 nap1 nap1
屙臭臭,o1 cau3 cau3
痾𡲢,o1 ke1
氨氣,on1 hei3
怕你有牙,paa3 nei5 jau5 ngaa4
耙子,paa4 zi2
攀親道故,paan1 can1 dou6 gu3
拋眉眼,paau1 mei4 ngaan5
跑腿子,paau2 teoi2 zi2
皰疹病毒,paau3 can2 beng6 duk6
泡澡,paau3 cou3
㓟蘋果,pai1 ping4 gwo2
琵琶魚,pei4 paa4 jyu2
埤頭,pei4 tau4
拼到底,ping3 dou3 dai2
平淡無味,ping4 daam6 mou4 mei6
評介,ping4 gaai3
評覈,ping4 hat6
破財免災,po3 coi4 min5 zoi1
判袂,pun3 mai6
碰磁,pung3 ci4
蓬頭散髮,pung4 tau4 saan3 faat3
耍花樣,saa2 faa1 joeng2
耍弄,saa2 lung6
三衩㦸,saam1 caa3 gik1
三跪九叩,saam1 gwai6 gau2 kau3
三鳥成羣,saam1 niu5 sing4 kwan4
山羊鬍子,saan1 joeng4 wu4 zi2
生鍟,saang1 seng3
殺蟲瀄,saat3 cung4 zit1
殺富濟貧,saat3 fu3 zai3 pan4
使黑錢,sai2 hak1 cin2
勢高益危,sai3 gou1 jik1 ngai4
細嚼慢嚥,sai3 zoek3 maan6 jin3
心灰意懶,sam1 fui1 ji3 laan5
深更半夜,sam1 gang1 bun3 je6
心抱仔,sam1 pou5 zai2
深痛,sam1 tung3
心回意轉,sam1 wui4 ji3 zyun2
心臟疾患,sam1 zong6 zat6 waan6
紳衿父老,san1 kam1 fu6 lou5
新式拚法,san1 sik1 ping3 faat3
蹭吃蹭喝,sang3 hek3 sang3 hot3
十分嘈,sap6 fan1 cou4
十國春秋,sap6 gwok3 ceon1 cau1
失雞無神,sat1 gai1 mou4 san4
失魂倒戶,sat1 wan4 dou2 wu6
實心實意,sat6 sam1 sat6 ji3
修面,sau1 min6
收听,sau1 ting1
守制,sau2 zai3
瘦骨棱棱,sau3 gwat1 ling4 ling4
死不改悔,sei2 bat1 goi2 fui3
死纏不放,sei2 cin4 bat1 fong3
死生有命,sei2 sang1 jau5 ming6
四世同堂,sei3 sai3 tung4 tong4
錫蠟,sek3 laap6
水道口,seoi2 dou6 hau2
水紋,seoi2 man4
歲月如流,seoi3 jyut6 jyu4 lau4
瑞士捲,seoi6 si6 gyun2
殉難者,seon1 naan6 ze2
詢盤,seon1 pun4
淳品,seon4 ban2
脣筆,seon4 bat1
唇槍舌戰,seon4 coeng1 sit3 zin3
脣吻,seon4 man5
術赤,seot6 cik3
私人祕書,si1 jan4 bei3 syu1
私菸,si1 jin1
屎窟鬼,si2 fat1 gwai2
使受傷,si2 sau6 soeng1
時空穿越,si4 hung1 cyun1 jyut6
事九但但,si6 gau2 daan6 daan6
視若無人,si6 joek6 mou4 jan4
視微知著,si6 mei4 zi1 zyu3
事無巨細,si6 mou4 geoi6 sai3
視同手足,si6 tung4 sau2 zuk1
視閾,si6 wik6
色胺酸,sik1 on1 syun1
息心,sik1 sam1
食管癌,sik6 gun2 ngaam4
升華,sing1 waa4
乘法表,sing4 faat3 biu2
乘人不備,sing4 jan4 bat1 bei6
成雙作對,sing4 soeng1 zok3 deoi3
泄底,sit3 dai2
泄憤,sit3 fan5
竊嫌,sit3 jim4
竊竊私議,sit3 sit3 si1 ji5
逍遙自得,siu1 jiu4 zi6 dak1
燒紙紥,siu1 zi2 zaat3
少兒不宜,siu2 ji4 bat1 ji4
小膁,siu2 jim2
少安毋躁,siu2 on1 mou4 cou3
兆電子伏,siu6 din6 zi2 fuk6
梳菜,so1 coi3
疏扶,so1 fu4
疏理,so1 lei5
疏剪,so1 zin2
傻更,so4 gaang1
瀡板,soe4 baan2
賞鑑,soeng2 gaam3
賞臉,soeng2 lim5
賞心悅事,soeng2 sam1 jyut6 si6
常來常往,soeng4 loi4 soeng4 wong5
常𠹷,soeng4 ngo4
嘗盡心酸,soeng4 zeon6 sam1 syun1
上昇,soeng6 sing1
𦂗帶,sok3 daai2
喪魂失魄,song3 wan4 sat1 paak3
鬚子,sou1 zi2
數珠念佛,sou2 zyu1 nim6 fat6
