word,jyutping
瑪麗婭,maa5 lai6 aa3
賣鹹蛋,maai6 haam4 daan2
賣懶,maai6 laan5
猛毛,maang5 mou4
貓沙,maau1 saa1
密瓜,mak6 gwaa1
默坐,mak6 zo6
蚊赧,man1 naan3
文風不動,man4 fung1 bat1 dung6
民怨鼎沸,man4 jyun3 ding2 fai3
聞上去,man4 soeng5 heoi3
文彙報,man4 wui6 bou3
海誓山盟,hoi2 sai6 saan1 mang4
𠳝躉,mau1 dan1
謀計,mau4 gai3
微茫,mei4 mong4
眉目清秀,mei4 muk6 cing1 sau3
尾閭骨,mei5 leoi4 gwat1
媚笑,mei6 siu3
面青青,min6 ceng1 ceng1
面貌一新,min6 maau6 jat1 san1
面面俱到,min6 min6 keoi1 dou3
明察暗訪,ming4 caat3 am3 fong2
明達事理,ming4 daat6 si6 lei5
名繮利鎖,ming4 goeng1 lei6 so2
名譽學位,ming4 jyu6 hok6 wai2
名列前矛,ming4 lit6 cin4 maau4
名帖,ming4 tip3
渺乎其微,miu5 fu4 kei4 mei4
渺渺茫茫,miu5 miu5 mong4 mong4
妄自尊大,mong5 zi6 zyun1 daai6
冇喐,mou2 juk1
無奸不商,mou4 gaan1 bat1 soeng1
無功而退,mou4 gung1 ji4 teoi3
無煙煤,mou4 jin1 mui4
模棱,mou4 ling4
無尾飛陀,mou4 mei5 fei1 to4
無無端端,mou4 mou4 dyun1 dyun1
無心之過,mou4 sam1 zi1 gwo3
冇來由,mou5 loi4 jau4
冇晒符弗,mou5 saai3 fu4 fit1
霧裡看花,mou6 leoi5 hon3 faa1
冒尖,mou6 zim1
牧羊者,muk6 joeng4 ze2
木吶,muk6 naap6
目睜口呆,muk6 zaang1 hau2 ngoi4
瞞上欺下,mun4 soeng6 hei1 haa6
滿口胡言,mun5 hau2 wu4 jin4
滿臉生花,mun5 lim5 sang1 faa1
朦朦茶茶,mung4 mung4 caa4 caa4
矇在鼓裏,mung4 zoi6 gu2 leoi5
沒臉沒皮,mut6 lim5 mut6 pei4
挐挐掕掕,naa1 naa1 lang3 lang3
喇喇臨,laa4 laa4 lam4
鬧別扭,naau6 bit6 nau2
𥹉糯糯,nap6 no6 no6
扭偈,nau2 gai2
你邊度,nei5 bin1 dou6
你幾點,nei5 gei2 dim2
女婢,neoi5 pei5
五服,ng5 fuk6
瓦渣,ngaa5 zaa1
捱白飯,ngaai4 baak6 faan6
顏碎,ngaan4 seoi3
眼火標,ngaan5 fo2 biu1
眼眉條,ngaan5 mei4 tiu4
熬更守夜,ngaau4 gaang1 sau2 je6
僞迹,ngai6 zik1
奀嫋鬼命,ngan1 niu1 gwai2 meng6
䟴腳,ngan3 goek3
屹立不動,ngat6 laap6 bat1 dung6
迄止,ngat6 zi2
牛津羣,ngau4 zeon1 kwan4
鵝眉月,ngo4 mei4 jyut2
呆扳手,ngoi4 baan2 sau2
呢一牌,ni1 jat1 paai2
搦住,nik1 zyu6
年輕氣盛,nin4 hing1 hei3 sing6
年齡組,nin4 ling4 zou2
年少老成,nin4 siu3 lou5 sing4
躡腳跟,nip6 goek3 gan1
顳骨,nip6 gwat1
躡足,nip6 zuk1
糯米臀,no6 mai5 tyun4
努力以赴,nou5 lik6 ji5 fu6
腦食屎,nou5 sik6 si2
嫩粒粒,nyun6 nap1 nap1
屙臭臭,o1 cau3 cau3
痾𡲢,o1 ke1
氨氣,on1 hei3
怕你有牙,paa3 nei5 jau5 ngaa4
耙子,paa4 zi2
攀親道故,paan1 can1 dou6 gu3
拋眉眼,paau1 mei4 ngaan5
跑腿子,paau2 teoi2 zi2
皰疹病毒,paau3 can2 beng6 duk6
泡澡,paau3 cou3
㓟蘋果,pai1 ping4 gwo2
琵琶魚,pei4 paa4 jyu2
埤頭,pei4 tau4
拼到底,ping3 dou3 dai2
平淡無味,ping4 daam6 mou4 mei6
評介,ping4 gaai3
評覈,ping4 hat6
破財免災,po3 coi4 min5 zoi1
判袂,pun3 mai6
碰磁,pung3 ci4
蓬頭散髮,pung4 tau4 saan3 faat3
耍花樣,saa2 faa1 joeng2
耍弄,saa2 lung6
三衩㦸,saam1 caa3 gik1
三跪九叩,saam1 gwai6 gau2 kau3
三鳥成羣,saam1 niu5 sing4 kwan4
山羊鬍子,saan1 joeng4 wu4 zi2
生鍟,saang1 seng3
殺蟲瀄,saat3 cung4 zit1
殺富濟貧,saat3 fu3 zai3 pan4
使黑錢,sai2 hak1 cin2
勢高益危,sai3 gou1 jik1 ngai4
細嚼慢嚥,sai3 zoek3 maan6 jin3
心灰意懶,sam1 fui1 ji3 laan5
深更半夜,sam1 gang1 bun3 je6
心抱仔,sam1 pou5 zai2
深痛,sam1 tung3
心回意轉,sam1 wui4 ji3 zyun2
心臟疾患,sam1 zong6 zat6 waan6
紳衿父老,san1 kam1 fu6 lou5
新式拚法,san1 sik1 ping3 faat3
蹭吃蹭喝,sang3 hek3 sang3 hot3
十分嘈,sap6 fan1 cou4
十國春秋,sap6 gwok3 ceon1 cau1
失雞無神,sat1 gai1 mou4 san4
失魂倒戶,sat1 wan4 dou2 wu6
實心實意,sat6 sam1 sat6 ji3
修面,sau1 min6
收听,sau1 ting1
守制,sau2 zai3
瘦骨棱棱,sau3 gwat1 ling4 ling4
死不改悔,sei2 bat1 goi2 fui3
死纏不放,sei2 cin4 bat1 fong3
死生有命,sei2 sang1 jau5 ming6
四世同堂,sei3 sai3 tung4 tong4
錫蠟,sek3 laap6
水道口,seoi2 dou6 hau2
水紋,seoi2 man4
歲月如流,seoi3 jyut6 jyu4 lau4
瑞士捲,seoi6 si6 gyun2
殉難者,seon1 naan6 ze2
詢盤,seon1 pun4
淳品,seon4 ban2
脣筆,seon4 bat1
唇槍舌戰,seon4 coeng1 sit3 zin3
脣吻,seon4 man5
術赤,seot6 cik3
私人祕書,si1 jan4 bei3 syu1
私菸,si1 jin1
屎窟鬼,si2 fat1 gwai2
使受傷,si2 sau6 soeng1
時空穿越,si4 hung1 cyun1 jyut6
事九但但,si6 gau2 daan6 daan6
視若無人,si6 joek6 mou4 jan4
視微知著,si6 mei4 zi1 zyu3
事無巨細,si6 mou4 geoi6 sai3
視同手足,si6 tung4 sau2 zuk1
視閾,si6 wik6
色胺酸,sik1 on1 syun1
息心,sik1 sam1
食管癌,sik6 gun2 ngaam4
升華,sing1 waa4
乘法表,sing4 faat3 biu2
乘人不備,sing4 jan4 bat1 bei6
成雙作對,sing4 soeng1 zok3 deoi3
泄底,sit3 dai2
泄憤,sit3 fan5
竊嫌,sit3 jim4
竊竊私議,sit3 sit3 si1 ji5
逍遙自得,siu1 jiu4 zi6 dak1
燒紙紥,siu1 zi2 zaat3
少兒不宜,siu2 ji4 bat1 ji4
小膁,siu2 jim2
少安毋躁,siu2 on1 mou4 cou3
兆電子伏,siu6 din6 zi2 fuk6
梳菜,so1 coi3
疏扶,so1 fu4
疏理,so1 lei5
疏剪,so1 zin2
傻更,so4 gaang1
瀡板,soe4 baan2
賞鑑,soeng2 gaam3
賞臉,soeng2 lim5
賞心悅事,soeng2 sam1 jyut6 si6
常來常往,soeng4 loi4 soeng4 wong5
常𠹷,soeng4 ngo4
嘗盡心酸,soeng4 zeon6 sam1 syun1
上昇,soeng6 sing1
𦂗帶,sok3 daai2
喪魂失魄,song3 wan4 sat1 paak3
鬚子,sou1 zi2
數珠念佛,sou2 zyu1 nim6 fat6
夙願以償,suk1 jyun6 ji5 soeng4
鬆尾鬆翼,sung1 mei5 sung1 jik6
痠奶,syun1 naai5
宣誓證言,syun1 sai6 zing3 jin4
旋轉乾坤,syun4 zyun2 kin4 kwan1
佗佻,taa1 tiu4
貪得無饜,taam1 dak1 mou4 jim3
貪求無厭,taam1 kau4 mou4 jim3
貪小失大,taam1 siu2 sat1 daai6
貪猥無厭,taam1 wai2 mou4 jim3
探試,taam3 si3
炭焙,taan3 bui6
炭酸,taan3 syun1
𧨾人歡喜,tam3 jan4 fun1 hei2
𧨾細蚊仔,tam3 sai3 man1 zai2
投影平面,tau4 jing2 ping4 min6
投井下石,tau4 zeng2 haa6 sek6
天差地遠,tin1 caa1 dei6 jyun5
天長日久,tin1 coeng4 jat6 gau2
天枰座,tin1 ping4 zo6
聽天安命,ting3 tin1 on1 ming6
亭亭,ting4 ting4
挑揀,tiu1 gaan2
挑明,tiu1 ming4
佗佗擰,to4 to2 ning6
妥帖,to5 tip3
湯葯費,tong1 joek6 fai3
湯姆斯杯,tong1 mou5 si1 bui1
劏盤,tong1 pun2
搪突,tong4 dat6
堂吉訶德,tong4 gat1 ho1 dak1
唐氏症,tong4 si6 zing3
逃北者,tou4 bak1 ze2
逃竄無蹤,tou4 cyun3 mou4 zung1
徒有其名,tou4 jau5 kei4 ming4
禿發,tuk1 faat3
統籌兼顧,tung2 cau4 gim1 gu3
同工異曲,tung4 gung1 ji6 kuk1
脫氧,tyut3 joeng5
搳拳,waa1 kyun4
抓子,waa2 zi2
歪七扭八,waai1 cat1 nau2 baat3
劃輪,waak6 leon2
橫膈,waang4 gaak3
橫眉怒目,waang4 mei4 nou6 muk6
橫屍遍野,waang4 si1 pin3 je5
威風凜冽,wai1 fung1 lam5 lit6
委蛇,wai1 ji4
委用,wai2 jung6
譭謗,wai2 pong3
畏忌,wai3 gei6
慰籍,wai3 zik6
圍產,wai4 caan2
爲意,wai4 ji3
諱稱,wai5 cing1
爲何,wai6 ho4
暈車,wan4 ce1
琿春,wan4 ceon1
渾身上下,wan4 san1 soeng6 haa6
蕓蕓衆生,wan4 wan4 zung3 sang1
允文允武,wan5 man4 wan5 mou5
混噩,wan6 ngok6
鬱鬱不樂,wat1 wat1 bat1 lok6
鶻突,wat6 dat6
㕵㕵狗,wau1 wau1 gau2
和氣緻祥,wo4 hei3 zi3 coeng4
黃花女兒,wong4 faa1 neoi5 ji4
黃陵,wong4 ling4
黃蟮,wong4 sin5
皇皇巨著,wong4 wong4 geoi6 zyu3
烏端端,wu1 dyun1 dyun1
胡吹亂捧,wu4 ceoi1 lyun6 pung2
狐朋狗友,wu4 pang4 gau2 jau5
胡塗蟲,wu4 tou4 cung4
護身符子,wu6 san1 fu4 zi2
互致問候,wu6 zi3 man6 hau6
回光反照,wui4 gwong1 faan2 ziu3
回旋,wui4 syun4
援助之手,wun4 zo6 zi1 sau2
詐聾扮啞,zaa3 lung4 baan6 aa2
詐呆詐吽,zaa3 ngoi4 zaa3 ngau6
齋姑,zaai1 gu1
擇日子,zaak6 jat6 zi2
斬新,zaam2 san1
爭返啖氣,zaang1 faan1 daam6 hei3
軋染,zaat3 jim5
紮砲,zaat3 paau3
罩籬,zaau3 lei1
珍禽奇獸,zan1 kam4 kei4 sau3
真相畢露,zan1 soeng3 bat1 lou6
震昏,zan3 fan1
震源機制,zan3 jyun4 gei1 zai3
執死雞仔,zap1 sei2 gai1 zai2
執輸過人,zap1 syu1 gwo3 jan4
週游,zau1 jau4
週身,zau1 san1
酎金,zau6 gam1
遮風避雨,ze1 fung1 bei6 jyu5
遮陽傘,ze1 joeng4 saan3
追根問底,zeoi1 gan1 man6 dai2
聚沙成塔,zeoi6 saa1 sing4 taap3
進退爲難,zeon3 teoi3 wai4 naan4
儘地一煲,zeon6 dei2 jat1 bou1
盡人皆知,zeon6 jan4 gaai1 zi1
盡心盡肺,zeon6 sam1 zeon6 fai3
盡釋前嫌,zeon6 sik1 cin4 jim4
枝解,zi1 gaai2
孳乳,zi1 jyu5
知書達禮,zi1 syu1 daat6 lai5
孳孳不倦,zi1 zi1 bat1 gyun6
支支佐佐,zi1 zi1 zo3 zo3
止痛片,zi2 tung3 pin2
緻畸,zi3 kei1
誌哀,zi3 oi1
自行車賽,zi6 hang4 ce1 coi3
自立自強,zi6 laap6 zi6 koeng4
即景生情,zik1 ging2 sang1 cing4
積陰功,zik1 jam1 gung1
佔婆,zim3 po4
輾轉相告,zin2 zyun2 soeng1 gou3
徵發,zing1 faat3
整古弄怪,zing2 gu2 lung6 gwaai3
整鬼整馬,zing2 gwai2 zing2 maa5
井然有條,zing2 jin4 jau5 tiu4
整色水,zing2 sik1 seoi2
正球,zing3 kau4
折衝,zit3 cung1
折扇,zit3 sin3
折枝,zit3 zi1
焦噪,ziu1 cou3
朝過夕改,ziu1 gwo3 zik6 goi2
招喚,ziu1 wun6
坐視無睹,zo6 si6 mou4 dou2
嚼不爛,zoek3 bat1 laan6
掌璽大臣,zoeng2 saai2 daai6 san4
漲錢,zoeng3 cin2
早晨流流,zou2 san4 lau4 lau4
做飛數,zou6 fei1 sou4
皂莢,zou6 gaap3
做迓,zou6 ngaa4
做眼色,zou6 ngaan5 sik1
做臺腳,zou6 toi4 goek3
做爲,zou6 wai4
做張做勢,zou6 zoeng1 zou6 sai3
竹啄木鳥,zuk1 doek3 muk6 niu5
觸楣頭,zuk1 mei4 tau4
續發感染,zuk6 faat3 gam2 jim5
俗語有話,zuk6 jyu5 jau5 waa6
忠君愛國,zung1 gwan1 oi3 gwok3
鐘馗,zung1 kwai4
縱情聲色,zung3 cing4 sing1 sik1
衆所週知,zung3 so2 zau1 zi1
朱油,zyu1 jau2
豬尾巴,zyu1 mei5 baa1
注射,zyu3 se6
鐫骨銘心,zyun1 gwat1 ming5 sam1
轉敗爲勝,zyun2 baai6 wai4 sing3
國色川香,
汙水處理,
整整埋埋,
興緻勃勃,
弔頸,
離遠遠,
攰死人羊,
癡扇,
立亂食嘢,
掹掹緊緊,
發生羊事,
毫紙,
耕圍,
早些時候,
韓舍,
娛樂報,
飲姜酒,
梗翳滯啦,
仲有捏,
我踩車,
落晒晒形,
實死無疑,
賺倒,
識話,
賣剩尾,
後生子,
渾頭渾腦,
自由領地,
八十丈,
廠價值銷,
殺手揀,
都應當,
維多利,
海陸船舶,
聽入去,
五中意,
加利貿易,
五接受,
鄉里鄉情,
晾涼,
至愛音樂,
五必考,
生活原素,
詐營,
搵嚟衰,
滋味粥,
北迴歸線,
片假,
回到了嗎,
築壩,
騎行者,
拄著,
客家美食,
潤滑脂,
鄉肚,
捨掉,
倒不好,
鴻運如意,
平尺,
晨七咁早,
做事先,
攞架生,
小週末,
原始分,
天朗,
百腦匯,
報告人,
見步走步,
腍姐姐,
瞄瞄嘴,
企身鏡,
韓日風,
我丟你,
贍望,
吃肥你,
以茶會友,
菜軟,
番梨,
驚青青,
姐妹服,
波波脆,
僅據,
醒定定,
體電影,
包書紙,
正徑,
隱笑,
個天回南,
去惠州,
溼凹凹,
跟屘狗,
傻老,
低丫,
俏佳麗,
話到屘,
自己料,
摳勻曬,
什麼茗堂,
步高步低,
維美,
咁內,
屌娜星,
䀹住,
醇香菸酒,
奈唔何,
滾三滾四,
下狠心,
度定條竅,
香辣風,
長緹,
工課,
通選課,
蒙原肥羊,
屌屄死你,
摱住,
黑麪神,
甯濫毋缺,
搞不掂,
粉面粥,
黨安法,
在水一坊,
苦掙,
五使,
求祈,
點都德,
安桌,
鼻青面腫,
知粥嘗樂,
三國戀,
乜嘢料,
沾汙,
死辜辜,
食寨,
轉白班,
脆輯輯,
精英匯,
人人有粉,
鳩鳩,
唔好亂鬱,
麻笠佬,
五公平,
我馬馬啫,
鬼拍後枕,
優衣酷,
三仔乸,
喂咗,
五應該,
爭住佢,
惡口惡面,
刮地皮,
黑眯鼆,
堅啶流,
內衫,
褪十步,
體錯,
市地稅局,
打關鬥,
罨耷,ap1 dap1
百合子,baak3 hap6 zi2
扮裝,baan6 zong1
稟賦,ban2 fu3
不結果,bat1 git3 gwo2
筆心,bat1 sam1
不象話,bat1 zoeng6 waa6
拔海,bat6 hoi2
畀夜作晝,bei2 je6 zok3 zau3
冰激淩,bing1 gik1 ling4
冰激凌,bing1 gik1 ling4
滮汗,biu1 hon6
波蕩,bo1 dong6
煲菸,bou1 jin1
補集,bou2 zaap6
暴冷暴熱,bou6 laang5 bou6 jit6
蠶蔟,caam4 cuk1
臭九,cau3 gau1
臭屎密𠖫,cau3 si2 mat6 kam2
吹式士風,ceoi1 sik1 si6 fung1
除冰,ceoi4 bing1
出嚟趁,ceot1 lai4 can3
出貓仔,ceot1 maau1 zai2
馳龍科,ci4 lung4 fo1
慈眉善眼,ci4 mei4 sin6 ngaan5
潛水夫症,cim4 seoi2 fu1 zing3
錯角,co3 gok3
槍閂,coeng1 saan1
長班車,coeng4 baan1 ce1
粗鹵,cou1 lou5
充填物,cung1 tin4 mat6
重疊疊,cung2 dap6 dap6
塚中枯骨,cung2 zung1 fu1 gwat1
打䭤,daa2 hin3
打鑊堅,daa2 wok6 gin1
戴月披星,daai3 jyut6 pei1 sing1
大本鐘,daai6 bun2 zung1
抵屌卡,dai2 diu2 kaat1
得把牙,dak1 baa2 ngaa4
德國酸菜,dak1 gwok3 syun1 coi3
燈盞,dang1 zaan2
兜下爬,dau1 haa6 paa4
滴水石穿,dik6 seoi2 sek6 cyun1
點菸器,dim2 jin1 hei3
定影,ding6 jing2
雕楹碧檻,diu1 jing4 bik1 laam6
賭球,dou2 kau4
獨出一時,duk6 ceot1 jat1 si4
獨具隻眼,duk6 geoi6 zek3 ngaan5
毒資,duk6 zi1
東坡肘子,dung1 bo1 zau2 zi2
花生秀,faa1 sang1 sau3
翻揀,faan1 gaan2
肺講嘢,fai3 gong2 je5
分波多工,fan1 bo1 do1 gung1
佛蘭德,fat6 laan4 dak1
飛彈潛艇,fei1 daan6 cim4 ting5
紡織孃,fong2 zik1 noeng4
灰不喇唧,fui1 bat1 laa1 zik1
福爾摩莎,fuk1 ji5 mo1 saa1
風檔玻璃,fung1 dong2 bo1 lei1
解釋器,gaai2 sik1 hei3
革故鼎新,gaak3 gu3 ding2 san1
鹼式鹽,gaan2 sik1 jim4
膠接,gaau1 zip3
雞兜,gai1 dau1
金字架,gam1 zi6 gaa2
狗崽子,gau2 zoi2 zi2
機掰,gei1 baai1
己型肝炎,gei2 jing4 gon1 jim4
杞天之慮,gei2 tin1 zi1 leoi6
驚鳥,ging1 niu5
結伙,git3 fo2
哥羅仿,go1 lo4 fong1
高舉遠蹈,gou1 geoi2 jyun5 dou6
古馳,gu2 ci4
貴皮,gwai3 pei2
光祿勳,gwong1 luk6 fan1
蜎出,gyun1 ceot1
捐稅,gyun1 seoi3
下死勁,haa6 sei2 ging6
黑膠綢,haak1 gaau1 cau4
熙壤,hei1 joeng6
犧牲打,hei1 sang1 daa2
牽就,hin1 zau6
訶斥,ho1 cik1
可通約,ho2 tung1 joek3
香菸頭,hoeng1 jin1 tau4
開霽,hoi1 zai3
寒噤,hon4 gam3
胸靶,hung1 baa2
紅殷殷,hung4 jin1 jin1
洪門子弟,hung4 mun4 zi2 dai6
紅三魚,hung4 saam1 jyu2
犬牙交錯,hyun2 ngaa4 gaau1 co3
飲醇自醉,jam2 seon4 zi6 zeoi3
淫畫,jam4 waa2
因加得減,jan1 gaa1 dak1 gaam2
仁弟,jan4 dai6
一點鄰域,jat1 dim2 leon4 wik6
一日三秋,jat1 jat6 saam1 cau1
