char,jp
㧻出嚟,duk1 ceot1 lai4
㧻口㧻鼻,duk1 hau2 duk1 bei6
㧻波,duk1 bo1
㧻爆,duk1 baau3
㧻眼㧻鼻,duk1 ngaan5 duk1 bei6
㧻穿,duk1 cyun1
㧻穿個窿,duk1 cyun1 go3 lung1
㧻背脊,duk1 bui3 zek3
㧻鼻哥,duk1 bei6 go1
㨃冧,deoi2 lam3
㨃冧佢,
㨃鬼,deoi2 gwai2
㨆上,
㨆人堆,
㨆好,
㨆柴,
㨆滿,
㨆滿曬,
㨆起身,
㨘牛王,saang2 ngau4 wong4
㨘返,
㨘鏡,saang2 geng3
㨘黃魚,saang2 wong4 jyu2
㨴起,kin2 hei2
㩉手,jaap6 sau2
㩋㩋脆,sok1 sok1 ceoi3
㩒下盅,gam6 haa5 zung1
㩒住頭,gam6 zyu6 tau4
㩒水,gam6 seoi2
㩒釘,gam6 deng1
㩒風琴,gam6 fung1 kam4
㩒鷓鴣,gam6 ze3 gu1
㩒𨋢,gam6 lip1
㩧㩧聲,bok1 bok1 seng1
㩧㩧脆,bok1 bok1 ceoi3
㩧㩧齋,bok1 bok1 zaai1
㩧佬,bok1 lou2
㩧嘢,bok1 je5
㩧帽,bok1 mou2
㩧手指綟,baak1 sau2 zi2 lit3
㩧溼,bok1 sap1
㩧瓜,bok1 gwaa1
㩧落去,bok1 lok6 heoi3
㩧落嚟,bok1 lok6 lai4
㩧親,bok1 can1
㩧鎚,bok1 ceoi2
㩧頭,bok1 tau4
㩧頭黨,bok1 tau4 dong2
㪐㩿,lak1 kak1
㪗下,tau2 haa5
㪗大氣,tau2 daai6 hei3
㪗工,tau2 gung1
㪗暑,tau2 syu2
㪗氣,tau2 hei3
㪗涼,tau2 loeng4
㬌轟,ging2 gwang2
㷫乾,hing3 gon1
㷫合合,
㷫炠炠,hing3 hap6 hap6
㷫焫焫,
㷫熱,hing3 jit6
㷫親,hing3 can1
㷫起嚟,hing3 hei2 lai4
㷫返熱,
㷫過火屎,hing3 gwo3 fo2 si2
㷫過辣雞,hing3 gwo3 naat3 gai1
㹴犬,gang1 hyun2
㺢㹢狓,fok3 gaa1 pei1
㾓㾓䠩䠩,jyun1 jyun1 gui3 gui3
㾓㾓痺痺,jyun1 jyun1 bei3 bei3
㾓氣,jyun1 hei3
㾓痛,jyun1 tung3
㾘㾘聲,ang4 ang2 seng1
㿺㿭,baau3 caak3
䀹住,
䀹住佢,
䁅頸,mang2 geng2
䁅𤿆,mang2 zang2
䁋埋眼,hip3 maai4 ngaan5
䁓下先,
䁓出去,
䁓到正,
䁪下,zaam2 haa5
䁪下眼,zaam2 haa2 ngaan5
䁪下眼就,zaam2 haa5 ngaan5 zau6
䁪眉䁪眼,zaam2 mei4 zaam2 ngaan5
䁪眼,zaam2 ngaan5
䁽眼,laap3 ngaan5
䂻死你,zaang6 sei2 nei5
䂻牙罅,zaang6 ngaa4 laa3
䂻飽,zaang6 baau2
䂿䂿趯,daap6 daap6 tik1
䂿地,dam6 dei6
䂿腳,dam6 goek3
䂿骨,dap6 gwat1
䆲䆡,kwaang1 laang1
䉺禽禽,
䎺唔䎺,zai3 m4 zai3
䎺唔過,zai3 m4 gwo3
䎺得過,zai3 dak1 gwo3
䑜糖,daap1 tong4
䒐䒏,mang2 zang2
䓤油餅,cung1 jau4 beng2
䘒䘒,zoe1 zoe1
䟴䟴下,ngan3 ngan3 haa5
䟴䟴板,ngan3 ngan3 baan2
䟴䟴腳,ngan3 ngan3 goek3
䟴腳,ngan3 goek3
䟴身䟴勢,ngan3 san1 ngan3 sai3
䟴高,ngan3 gou1
䩌晒皮,caau4 saai3 pei4
䩌皮,caau4 pei4
䩌皮咪𠵼,caau4 pei4 mi1 mang3
䩌皮掹雞,caau4 pei4 mang1 gai1
䰾魚,baa1 jyu2
䴉嘴鷸,waan4 zeoi2 wat6
一㓤就穿,jat1 gat1 zau6 cyun1
一㧻就穿,jat1 duk1 zau6 cyun1
一䊆飯,jat1 gau6 faan6
一一二二,
一一映射,jat1 jat1 jing2 se6
一丁不識,jat1 ding1 bat1 sik1
一上一落,jat1 soeng5 jat1 lok6
一下兒,jat1 haa5 ji4
一世英名,jat1 sai3 jing1 ming4
一个,jat1 go3
一中一臺,jat1 zung1 jat1 toi4
一串燒,
一之爲甚,jat1 zi1 wai4 sam6
一之謂甚,jat1 zi1 wai6 sam6
一乾,jat1 gon1
一二便,jat1 ji6 bin6
一五七,
一些些,jat1 se1 se1
一些單位,
一亨美食,
一人一支,
一人少句,
一仆一趢,jat1 puk1 jat1 luk1
一仆一轆,jat1 puk1 jat1 luk1
一介不取,jat1 gaai3 bat1 ceoi2
一代天椒,
一代天驕,
一代英豪,jat1 doi6 jing1 hou4
一代豪傑,jat1 doi6 hou4 git6
一份表,
一休精文,
一休食府,
一佰佳,
一佳商務,
一佳菸酒,
一佳車務,
一來二去,jat1 loi4 ji6 heoi3
一便睇,
一便聽,
一倉,
一個係噉,
一個做好,
一個做醜,
一個億,jat1 go3 jik1
一個冇淨,
一個勁兒,jat1 go3 ging6 ji4
一個半鐘,
一個啫,jat1 go3 ze1
一個多鐘,
一個崩,jat1 go3 bang1
一個巴仙,jat1 go3 baa1 sin1
一個師兄,
一個號,
一個鏰,
一個鐘了,
一個餅印,jat1 go3 beng2 jan3
一個骨,jat1 go3 gwat1
一側化,jat1 zak1 faa3
一僕一碌,
一元化,jat1 jyun4 faa3
一元復始,jat1 jyun4 fuk6 ci2
一元方程,jat1 jyun4 fong1 cing4
一元論,jat1 jyun4 leon6
一元醇,jat1 jyun4 seon4
一兆,jat1 siu6
一兩個鐘,
一兩句話,
一兩晚,
一兩歲,
一兩首,jat1 loeng5 sau2
一公一乸,
一再說明,
一冶鋼材,
一准,jat1 zeon2
一凡燈飾,
一凡紡配,
一分爲二,jat1 fan1 wai4 ji6
一切如舊,jat1 cai3 jyu4 gau6
一切就緒,jat1 cai3 zau6 seoi5
一切從嚴,
一切險,jat1 cai3 him2
一到天冷,
一刷,
一刻千金,jat1 hak1 cin1 gam1
一剔一點,jat1 tik1 jat1 dim2
一剔過,jat1 tik1 gwo3
一剪紅,
一剪美,
一剪造型,
一剪飛揚,
一剪髮式,
一劈屎,jat1 pek6 si2
一劈泥,jat1 pek6 nai4
一力扚,jat1 lik6 dik1
一匹布,
一十,jat1 sap6
一千一夜,
一千兆,
一半兒,
一半天,jat1 bun3 tin1
一半山,
一南通信,
一卡會,
一口和味,
一口氣兒,jat1 hau2 hei3 ji4
一口米,
一口菸,jat1 hau2 jin1
一口鮮,
一古腦兒,jat1 gu2 nou5 ji4
一句講曬,
一叮粥面,
一吐爲快,jat1 tou3 wai4 faai3
一吤吤,
一味做,
一味吹,
一味恨嫁,
一味靠滾,
一呼百諾,jat1 fu1 baak3 nok6
一命歸天,jat1 ming6 gwai1 tin1
一命歸西,jat1 ming6 gwai1 sai1
一命歸陰,jat1 ming6 gwai1 jam1
一和諮詢,
一咪,
一咭通,
一品世家,
一品君,
一品堂,
一品客家,
一品居,
一品川菜,
一品川魚,
一品布衣,
一品新築,
一品服飾,
一品湖山,
一品湘,
一品湘川,
一品源,
一品灝景,
一品燒,
一品燒烤,
一品相思,
一品福,
一品童裝,
一品粥,
一品紅,jat1 ban2 hung4
一品緣,
一品羊,
一品美食,
一品肥羊,
一品腸粉,
一品花卉,
一品茶居,
一品茶緣,
一品蛋糕,
一品蜀湘,
一品螺香,
一品軒,
一品鍋,jat1 ban2 wo1
一品飄香,
一品食府,
一品香辣,
一品香雞,
一品鮮,
一品鮮長,
一品鵝煲,
一哄而起,jat1 hung6 ji4 hei2
一哥火鍋,
一哥美食,
一唔一致,jat1 m4 jat1 zi3
一唔一齊,
一唪味,
一唪臭味,
一唱三歎,jat1 coeng3 saam1 taan3
一啖飯,jat1 daam6 faan6
一啲線,
一喲呢個,
一嗰崩,
一嘜米,
一嘢嘴落,
一嚿乸,
一嚿云,jat1 gau6 wan4
一嚿佛,
一嚿溜,jat1 gau6 lau6
一嚿漏,
一嚿石頭,
一嚿飯噉,jat1 gau6 faan6 gam2
一囗,jat1 hau2
一國三公,jat1 gwok3 saam1 gung1
一國之主,jat1 gwok3 zi1 zyu2
一團漆黑,jat1 tyun4 cat1 hak1
一坐就爛,
一坺,jat1 pet6
一坺屎,
一坺牛屎,
一坺迾,jat1 paat6 laat6
一城峯景,
一城電業,
一場兄弟,jat1 coeng4 hing1 dai6
一場嚟到,
一場老友,
一墩,
一壁廂,jat1 bik1 soeng1
一壺天,
一夔已足,jat1 kwai4 ji5 zuk1
一夕之間,jat1 zik6 zi1 gaan1
一夕數驚,jat1 zik6 sou3 ging1
一多對應,jat1 do1 deoi3 jing3
一多茶坊,
一夜致富,jat1 je6 zi3 fu3
一夜露水,jat1 je6 lou6 seoi2
一夜風流,jat1 je6 fung1 lau4
一大兩細,jat1 daai6 loeng5 sai3
一大嚿,
一大團,
一大排,
一大早兒,jat1 daai6 zou2 ji4
一大棚人,
一大橛,
一大沓,
一大疊,jat1 daai6 daap6
一大羣,
一大部分,
一天一地,
一夫園藝,
一夫鞋業,
一奶同胞,
一妻制,jat1 cai1 zai3
一孔之見,jat1 hung2 zi1 gin3
一字不差,jat1 zi6 bat1 caa1
一字不提,jat1 zi6 bat1 tai4
一字不落,jat1 zi6 bat1 lok6
一字不識,jat1 zi6 bat1 sik1
一字之師,jat1 zi6 zi1 si1
一字千金,jat1 zi6 cin1 gam1
一字咁錢,jat1 zi6 gam3 cin2
一字巾,jat1 zi6 gan1
一字褒貶,jat1 zi6 bou1 bin2
一字角,jat1 zi6 gok3
一學就識,jat1 hok6 zau6 sik1
一定中,
一定有鬼,
一家湘味,
一家漁,
一家燒臘,
一家米粉,
一家鄉,
一家香,
一對多,jat1 deoi3 do1
一小陣兒,jat1 siu2 zan6 ji4
一尺山居,
一岩一窟,jat1 ngaam4 jat1 fat1
一峯,
一巖一窟,jat1 ngaam4 jat1 fat1
一川,
一川火鍋,
一己之見,jat1 gei2 zi1 gin3
一帆皮革,
一席談,
一帶而過,jat1 daai3 ji4 gwo3
一干嘢,jat1 gon1 je5
一平醫療,
一年三造,jat1 nin4 saam1 zou6
一年到頭,jat1 nin4 dou3 tau4
一年多次,
一康居,
一式一份,
一式二份,jat1 sik1 ji6 fan6
一式兩份,jat1 sik1 loeng5 fan6
一張一文,
一張一馳,
一張嘢,jat1 zoeng1 je5
一張臺,
一張表,
一彈指頃,jat1 daan6 zi2 king2
一往直前,jat1 wong5 zik6 cin4
一徑,jat1 ging3
一得居,
一德中,
一德堂,
一德東,
一德西,
一德鴻運,
一心一味,
一心印務,
一心向上,jat1 sam1 hoeng3 soeng6
一心堂,
一心甜品,
一心美食,
一心貿易,
一心針織,
一忍再忍,jat1 jan2 zoi3 jan2
一念之仁,
一怔,jat1 zing1
一息間,jat1 sik1 gaan1
一惠鞋業,
一意服,
一意服飾,
一應,jat1 jing3
一懷愁緒,
一戙都冇,jat1 dung6 dou1 mou5
一手遮天,jat1 sau2 ze1 tin1
一打開門,
一把嘴,
一把好手,jat1 baa2 hou2 sau2
一把死拿,jat1 baa2 sei2 naa4
一折兩段,jat1 zit3 loeng5 dyun6
一抹瘦,
一抽一掕,jat1 cau1 jat1 lang3
一抽二掕,jat1 cau1 ji6 lang3
一抽二褦,jat1 cau1 ji6 nang3
一抿子,jat1 man5 zi2
一拃芝麻,
一拍坐,
一拍就上,
一拍拖,
一拽,
一捆,
一捧隨,
一掃而光,jat1 sou3 ji4 gwong1
一控一射,
一揇,
一揮而就,jat1 fai1 ji4 zau6
一搊一掕,jat1 cau1 jat1 lang3
一搊二掕,jat1 cau1 ji6 lang3
一搊二褦,jat1 cau1 ji6 nang3
一搊鎖匙,
一搭一檔,
一搵到,
一摞,
一撇,
一撇嘢,jat1 pit3 je5
一撇水,jat1 pit3 seoi2
一撥兒,jat1 but6 ji4
一撲一碌,
一撳佢,
一擊入洞,jat1 gik1 jap6 dung6
一擗,jat1 pek6
一擗泥,jat1 pek6 nai4
一改故轍,jat1 goi2 gu3 cit3
一文不名,jat1 man4 bat1 ming4
一文不明,
一文雞,
一斤嘢,jat1 gan1 je5
一新布藝,
一新皮業,
一方地產,
一方漁家,
一方精品,
一方雅居,
一方電信,
一於係噉,jat1 jyu1 hai6 gam2
一於唔䎺,jat1 jyu1 m4 zai3
一於唔制,jat1 jyu1 m4 zai3
一於噉話,jat1 jyu1 gam2 waa6
一於踢爆,
一日三秋,jat1 jat6 saam1 cau1
一日之雅,jat1 jat6 zi1 ngaa5
一日最衰,
一星半點,jat1 sing1 bun3 dim2
一時一事,
一時半刻,jat1 si4 bun3 hak1
一時半晌,jat1 si4 bun3 hoeng2
一時半會,jat1 si4 bun3 wui6
一時半霎,jat1 si4 bun3 saap3
一時時,jat1 si2 si4
一晝一戙,jat1 zau3 jat1 dung6
一晟通訊,
一暴十寒,jat1 bou6 sap6 hon4
一曝十寒,jat1 buk6 sap6 hon4
一書齋,
一朕味,jat1 zam6 mei6
一朕煙,jat1 zam6 jin1
一朕風,jat1 zam6 fung1
一望無垠,jat1 mong6 mou4 ngan4
一望無邊,jat1 mong6 mou4 bin1
一朝一韓,
一木一品,
一木難支,jat1 muk6 naan4 zi1
一本便利,
一本料理,
一本曼莉,
一本物流,
一本電器,
一村一品,
一杯羹,jat1 bui1 gang1
一杯薄酒,
一東一西,jat1 dung1 jat1 sai1
一板三眼,jat1 baan2 saam1 ngaan5
一枕黃粱,jat1 zam2 wong4 loeng4
一枝之棲,jat1 zi1 zi1 cai1
一根筋,jat1 gan1 gan1
一格傢俱,
一桶世家,
一桶人家,
一桶天下,
一桶湘,
一桿進洞,jat1 gon1 zeon3 dung6
一條冷,jat1 tiu4 laang1
一條女,
一棚人,jat1 paang4 jan4
一棟嘢,jat1 dung6 je5
一棧廚,
一樂燒鵝,
一樓一鳯,jat1 lau4 jat1 fung2
一樓美食,
一樣㗎,
一樣米,
一樹百穫,jat1 syu6 baak3 wok6
一橋亦香,
一橫一棟,
一次來,
一次值,
一次函數,jat1 ci3 haam4 sou3
一次方程,jat1 ci3 fong1 cing4
一次總付,jat1 ci3 zung2 fu6
一歌音響,
一步,jat1 bou6
一步一趨,jat1 bou6 jat1 ceoi1
一段仔,
一段雲,
一民門診,
一氧化物,jat1 joeng5 faa3 mat6
一水兒,jat1 seoi2 ji4
一氽水,
一江布藝,
一池秋水,jat1 ci4 cau1 seoi2
一決勝負,jat1 kyut3 sing3 fu6
一決雌雄,jat1 kyut3 ci1 hung4
一汽汽車,
一汽轎車,
一沈百踩,
一河兩岸,
一泡氣,
一注香,jat1 zyu3 hoeng1
一洗塵俗,jat1 sai2 can4 zuk6
一洲服飾,
一洲木門,
一洲通信,
一派謊言,jat1 paai3 fong1 jin4
一流品,
一淠,
一淠屎,
一淠淠,
一清如水,jat1 cing1 jyu4 seoi2
一清早,jat1 cing1 zou2
一渡堂,
一湯一飯,
一溜煙兒,
一溢,
一溢刻坊,
一滾就熟,
一瀉千里,jat1 se3 cin1 lei5
一炮四響,
一炮打響,jat1 paau3 daa2 hoeng2
一無可取,jat1 mou4 ho2 ceoi2
一無所動,jat1 mou4 so2 dung6
一無所得,jat1 mou4 so2 dak1
一無所恃,jat1 mou4 so2 ci5
一無所聞,jat1 mou4 so2 man4
一無所長,jat1 mou4 so2 coeng4
一無長物,jat1 mou4 coeng4 mat6
一然美食,
一煲天下,
一煲撈,
一煲香,
一片丹心,jat1 pin3 daan1 sam1
一片癡,
一片癡心,jat1 pin3 ci1 sam1
一牛掂,
一狐之腋,jat1 wu4 zi1 jik6
一猜嘢,jat1 caa1 je5
一獲熟,
一班嘩鬼,jat1 baan1 waa1 gwai2
一琴一鶴,jat1 kam4 jat1 hok6
一生一心,
一生出嚟,
一生所愛,
一甲海邊,
一番拉麪,
一番男服,
一番苦心,jat1 faan1 fu2 sam1
一番飲食,
一病不起,jat1 beng6 bat1 hei2
一瘸一拐,jat1 ke4 jat1 gwaai2
一發傾誠,
一百一,jat1 baak3 jat1
一百臺,
一皇兩后,jat1 wong4 loeng5 hau6
一皇多后,jat1 wong4 do1 hau6
一皇雙后,jat1 wong4 soeng1 hau6
一皮嘢,jat1 pei4 je5
一盅香,
一盞紅,
一盞香,
一盤水,jat1 pun4 seoi2
一直往前,jat1 zik6 wong5 cin4
一直無望,
一直落去,
一相情願,jat1 soeng1 cing4 jyun6
一眼望去,jat1 ngaan5 mong6 heoi3
一眼看穿,jat1 ngaan5 hon3 cyun1
一睇見,
一矢雙鵰,jat1 ci2 soeng1 diu1
一石兩鳥,jat1 sek6 loeng5 niu5
一砸,
一碌叱噉,
一碌杉,jat1 lok1 caam3
一碌碌,
一碌葛,
一碌蔗,jat1 luk1 ze3
一碌薯,
一碌闙噉,
一碌鳩,jat1 luk1 gau1
一碗香,
一碟齋,jat1 dip6 zaai1
一碟齋噉,
一碧千里,
一磅親情,
一祕,jat1 bei3
一神教,jat1 san4 gaau3
一秉虔誠,jat1 bing2 kin4 sing4
一秒都會,
一窺究竟,jat1 kwai1 gau3 ging2
一窿蛇,jat1 lung4 se4
一竉蛇,
一笑了之,jat1 siu3 liu5 zi1
一笑堂,
一笑而過,
一笑茶,
一笪嘢,
一笪線地,
一筆不苟,jat1 bat1 bat1 gau2
一筆抹殺,jat1 bat1 mut3 saat3
一筆抹煞,jat1 bat1 mut3 saat3
一等兵,jat1 dang2 bing1
一等票,
一等艙,jat1 dang2 cong1
一筐,
一箸夾中,jat1 zyu6 gaap3 zung1
一箸菜,jat1 zyu6 coi3
一節節,
一節詩,jat1 zit3 si1
一粉一面,
一粒仔,
一粒女,
一粒神,jat1 nap1 san4
一粒臣,jat1 nap1 san2
一粒色,
一粒骰噉,jat1 nap1 sik1 gam2
一粥,
一粥面,
一紙空文,jat1 zi2 hung1 man4
一級士官,jat1 kap1 si6 gun1
一級棒,jat1 kap1 paang5
一級頭,jat1 kap1 tau4
一統三湘,
一絲一毫,jat1 si1 jat1 hou4
一線之間,jat1 sin3 zi1 gaan1
一線天,
一線微光,jat1 sin3 mei4 gwong1
一美電器,
一老一幼,jat1 lou5 jat1 jau3
一聲不吭,jat1 sing1 bat1 hang1
一肖,
一肚屎計,jat1 tou5 si2 gai2
一肚皮,jat1 tou5 pei4
一肚計,
一股子,jat1 gu2 zi2
一股腦,jat1 gu2 nou5
一胎制,jat1 toi1 zai3
一胎化,jat1 toi1 faa3
一脈單傳,
一脈相傳,jat1 mak6 soeng1 cyun4
一腔熱誠,jat1 hong1 jit6 sing4
一腳牛屎,jat1 goek3 ngau4 si2
一自自,
一致字,jat1 zi3 zi6
一致藥材,
一致藥業,
一臺機,
一舉成功,jat1 geoi2 sing4 gung1
一舊木,jat1 gau6 muk6
一舊雲,jat1 gau6 wan4
一航機票,
一般原則,jat1 bun1 jyun4 zak1
一般地講,
一般常識,jat1 bun1 soeng4 sik1
一般情形,jat1 bun1 cing4 jing4
一般狀況,jat1 bun1 zong6 fong3
一般而論,
一般規定,jat1 bun1 kwai1 ding6
一般說來,jat1 bun1 syut3 loi4
一般貿易,jat1 bun1 mau6 jik6
一茬,
一茶一坐,
一草,jat1 cou2
一草嘢,jat1 cou2 je5
一莎服飾,
一萬銀,jat1 maan6 ngan4
一落橋,
一落雨,
一葉家,
一葉扁舟,jat1 jip6 pin1 zau1
一葉障目,jat1 jip6 zoeng3 muk6
一葫春,
一藝門業,
一藤閣,
一號九龍,
一號便利,
一號木桿,jat1 hou6 muk6 gon1
一號橋,
一號波,
一號通,
一號閘門,
一號電池,jat1 hou6 din6 ci4
一號馬頭,
一蠹尿,
一蠹屎,
一衆,jat1 zung3
一行足,
一衣口田,
一衣帶水,jat1 ji1 daai2 seoi2
一見差佬,
一見高低,jat1 gin3 gou1 dai1
一親芳澤,jat1 can1 fong1 zaak6
一覺瞓醒,
一覽無餘,jat1 laam5 mou4 jyu4
一角銀幣,jat1 gok3 ngan4 bai6
一觸即潰,jat1 zuk1 zik1 kui2
一言一動,jat1 jin4 jat1 dung6
一言九頂,jat1 jin4 gau2 ding2
一言以蔽,jat1 jin4 ji5 bai3
一言千金,jat1 jin4 cin1 gam1
一言喪邦,jat1 jin4 song3 bong1
一言爲定,jat1 jin4 wai4 ding6
一言爲重,jat1 jin4 wai4 cung5
一言興邦,jat1 jin4 hing1 bong1
一訓,
一語不發,jat1 jyu5 bat1 faat3
一語八扯,
一誠美髮,
一誤再誤,jat1 ng6 zoi3 ng6
一豐通信,
一豐電器,
一貫方針,
一起傾,
一起嚟,
一起抓,
一起訓,
一路以爲,jat1 lou6 ji5 wai4
一路來,jat1 lou6 loi4
一路去,
一路平安,jat1 lou6 ping4 on1
一路風塵,jat1 lou6 fung1 can4
一路飄湘,
一蹴即至,jat1 cuk1 zik1 zi3
一蹴可幾,jat1 cuk1 ho2 gei2
一蹴而得,jat1 cuk1 ji4 dak1
一躍而起,jat1 joek6 ji4 hei2
一身兩役,jat1 san1 loeng5 jik6
一身屎,
一身潺,
一身筋,
一身腥,jat1 san1 seng1
一身鬆啦,
一輝,
一轆木,jat1 luk1 muk6
一轆木噉,jat1 luk1 muk6 gam2
一轆杉,jat1 luk1 caam3
一轉手,
一辭莫贊,jat1 ci4 mok6 zaan3
一通光電,
一通百家,
一通百通,jat1 tung1 baak3 tung1
一通通訊,
一逞獸欲,jat1 cing2 sau3 juk6
一連給,
一遇霓裳,
一過性,jat1 gwo3 sing3
一達通,
一遝,
一遞一個,jat1 dai6 jat1 go3
一遞一聲,jat1 dai6 jat1 sing1
一適間,jat1 sik1 gaan1
一邊大雨,
一邊度,
一邦,
一郎田雞,
一醉方休,jat1 zeoi3 fong1 jau1
一金湘,
一鉢湯,
一錢不值,jat1 cin4 bat1 zik6
一錢如命,jat1 cin4 jyu4 ming6
一鍋泡,
一鍋熟,
一鍋香,
一鑊撬起,jat1 wok6 giu6 hei2
一鑊炒起,jat1 wok6 caau2 hei2
一鑊繑起,jat1 wok6 kiu5 hei2
一門心思,jat1 mun4 sam1 si1
一閃念,jat1 sim2 nim6
一閣尊,
一陣去,
一陣問,
一陣啦,
一陣快,
一陣煙,
一陣講,
一陣返去,
一隻乸,jat1 zek3 naa2
一隻二隻,jat1 zek3 ji6 zek3
一隻屐,jat1 zek3 kek6
一隻屐噉,jat1 zek3 kek6 gam2
一隻履,jat1 zek3 leoi5
一隻狗噉,jat1 zek3 gau2 gam2
一隻狸,
一隻貍,
一隻雀噉,jat1 zek3 zoek2 gam2
一雅予,
一雞嘢,jat1 gai1 je5
一雨成秋,jat1 jyu5 sing4 cau1
一零四中,
一電一充,
一電電源,
一霎,jat1 saap3
一霎時,jat1 saap3 si4
一霎眼,jat1 saap3 ngaan5
一霎間,jat1 saap3 gaan1
一靈真性,jat1 ling4 zan1 sing3
一青茗舍,
一面之交,jat1 min6 zi1 gaau1
一面屁,jat1 min6 pei3
一頭一屘,
一頭半月,jat1 tau4 bun3 jyut6
一頭家務,
一食小廚,
一飽口福,jat1 baau2 hau2 fuk1
一飽耳福,jat1 baau2 ji5 fuk1
一餘咁話,
一香拉麪,
一馬平川,jat1 maa5 ping4 cyun1
一驚一乍,jat1 ging1 jat1 zaa3
一骨碌,jat1 gwat1 luk1
一體兩面,jat1 tai2 loeng5 min6
一髮千鈞,jat1 faat3 cin1 gwan1
一鬆亭,
一鬨而散,jat1 hung3 ji4 saan2
一鱗半爪,jat1 leon4 bun3 zaau2
一鳴廣告,
一鳴湘菜,
一鳴發藝,
一鳴鳥食,
一麟半爪,
一黑早,jat1 hak1 zou2
一點便利,
一點味,
一點就通,jat1 dim2 zau6 tung1
一點通信,
一點鄰域,jat1 dim2 leon4 wik6
一黨制,jat1 dong2 zai3
一鼎紅,
一齊嗰陣,
一齊時,
一齊送,jat1 cai4 sung3
一齊過陣,
一齋三雜,jat1 zaai1 saam1 zaap6
一齋兩雜,jat1 zaai1 loeng5 zaap6
一龍廣告,
一龍捲閘,
丁丁炒面,ding1 ding1 caau2 min6
丁丁美食,
丁二烯,ding1 ji6 hei1
丁二醇,ding1 ji6 seon4
丁克,ding1 hak1
丁內酯,ding1 noi6 zi2
丁冬,ding1 dung1
丁卯戰爭,ding1 maau5 zin3 zang1
丁卯胡亂,ding1 maau5 wu4 lyun6
丁咁多,ding1 gam3 do1
丁咁大,ding1 gam3 daai1
丁圖,ding1 tou4
丁坑,
丁型肝炎,ding1 jing4 gon1 jim4
丁塘坳,
丁字尺,ding1 zi6 cek3
丁字形,ding1 zi6 jing4
丁字梁,ding1 zi6 loeng4
丁字步,ding1 zi6 bou6
丁字鎬,ding1 zi6 gou2
丁客,ding1 haak3
丁寵家庭,ding1 cung2 gaa1 ting4
丁巳,ding1 zi6
丁心湖,
丁憂,ding1 jau1
丁暢製造,
丁汝昌,ding1 jyu5 coeng1
丁火玻璃,
丁烯,ding1 hei1
丁烷,ding1 jyun4
丁甲嶺,
丁甲嶺老,
丁糖,ding1 tong4
丁艱,ding1 gaan1
丁醇,ding1 seon4
丁醛,ding1 cyun4
丁零噹啷,ding1 ling1 dong1 long1
丁零襶褦,ding3 ling1 daai6 laai3
丁青,ding1 cing1
丁青縣,ding1 cing1 jyun6
丁韙良,ding1 wai5 loeng4
丁順木業,
丁香圍,
丁香徑,
丁香欖,
丁香油,ding1 hoeng1 jau4
丁香花,ding1 hoeng1 faa1
丁骨牛排,ding1 gwat1 ngau4 paai4
丁鯛,ding1 diu1
丁鱥,ding1 gwai3
丁麪,ding1 min6
七一東圍,
七七下,
七下七下,cat1 haa5 cat1 haa5
七不準,
七事,cat1 si6
七五期間,
七個我,cat1 go3 ngo5
七八分,
七分之一,cat1 fan6 zi1 jat1
七分美,
七分褲,cat1 fan1 fu3
七匹狼,
七區狼,
